YearID,sourceTypeID,salesGrowthFactor,sourceTypePopulation,migrationrate,FIP
2021,53,0,581,0,36029
2021,54,0,2277,0,36029
2021,61,0,817,0,36029
2021,62,0,1221,0,36029
2021,11,0,1512,0,36031
2021,21,0,7039,0,36031
2021,31,0,20463,0,36031
2021,32,0,1554,0,36031
2021,41,0,3,0,36031
2021,42,0,32,0,36031
2021,43,0,141,0,36031
2021,51,0,47,0,36031
2021,52,0,1219,0,36031
2021,53,0,53,0,36031
2021,54,0,240,0,36031
2021,61,0,122,0,36031
2021,62,0,179,0,36031
2021,11,0,1649,0,36033
2021,21,0,8385,0,36033
2021,31,0,25047,0,36033
2021,32,0,1286,0,36033
2021,41,0,8,0,36033
2021,42,0,7,0,36033
2021,43,0,183,0,36033
2021,51,0,39,0,36033
2021,52,0,1493,0,36033
2021,53,0,66,0,36033
2021,54,0,181,0,36033
2021,61,0,53,0,36033
2021,62,0,79,0,36033
2021,11,0,2580,0,36035
2021,21,0,12508,0,36035
2021,31,0,25795,0,36035
2021,32,0,1303,0,36035
2021,41,0,4,0,36035
2021,42,0,13,0,36035
2021,43,0,134,0,36035
2021,51,0,34,0,36035
2021,52,0,1009,0,36035
2021,53,0,46,0,36035
2021,54,0,249,0,36035
2021,61,0,36,0,36035
2021,62,0,50,0,36035
2021,11,0,2160,0,36037
2021,21,0,12586,0,36037
2021,31,0,29715,0,36037
2021,32,0,1898,0,36037
2021,41,0,22,0,36037
2021,42,0,1,0,36037
2021,43,0,282,0,36037
2021,51,0,64,0,36037
2021,52,0,1965,0,36037
2021,53,0,88,0,36037
2021,54,0,326,0,36037
2021,61,0,235,0,36037
2021,62,0,333,0,36037
2021,11,0,2542,0,36039
2021,21,0,13054,0,36039
2021,31,0,26257,0,36039
2021,32,0,1418,0,36039
2021,41,0,25,0,36039
2021,42,0,1,0,36039
2021,43,0,170,0,36039
2021,51,0,52,0,36039
2021,52,0,1672,0,36039
2021,53,0,75,0,36039
2021,54,0,227,0,36039
2021,61,0,201,0,36039
2021,62,0,292,0,36039
2021,11,0,327,0,36041
2021,21,0,1004,0,36041
2021,31,0,3379,0,36041
2021,32,0,287,0,36041
2021,41,0,10,0,36041
2021,42,0,2,0,36041
2021,43,0,29,0,36041
2021,51,0,9,0,36041
2021,52,0,268,0,36041
2021,53,0,12,0,36041
2021,54,0,47,0,36041
2021,61,0,11,0,36041
2021,62,0,15,0,36041
2021,11,0,2652,0,36043
2021,21,0,13898,0,36043
2021,31,0,28720,0,36043
2021,32,0,1216,0,36043
2021,41,0,9,0,36043
2021,42,0,1,0,36043
2021,43,0,150,0,36043
2021,51,0,44,0,36043
2021,52,0,1806,0,36043
2021,53,0,81,0,36043
2021,54,0,216,0,36043
2021,61,0,172,0,36043
2021,62,0,225,0,36043
