sourceTypeID,roadTypeID,roadTypeVMTFraction,FIP
32,4,0.0153,36039
32,5,0.1468,36039
41,1,0,36039
41,2,0.3356,36039
41,3,0.498,36039
41,4,0.0127,36039
41,5,0.1537,36039
42,1,0,36039
42,2,0.3356,36039
42,3,0.498,36039
42,4,0.0127,36039
42,5,0.1537,36039
43,1,0,36039
43,2,0.3356,36039
43,3,0.498,36039
43,4,0.0127,36039
43,5,0.1537,36039
51,1,0,36039
51,2,0.3619,36039
51,3,0.5281,36039
51,4,0.0096,36039
51,5,0.1004,36039
52,1,0,36039
52,2,0.3619,36039
52,3,0.5281,36039
52,4,0.0096,36039
52,5,0.1004,36039
53,1,0,36039
53,2,0.3619,36039
53,3,0.5281,36039
53,4,0.0096,36039
53,5,0.1004,36039
53,1,0,36039
54,2,0.3619,36039
54,3,0.5281,36039
54,4,0.0096,36039
54,5,0.1004,36039
61,1,0,36039
61,2,0.8537,36039
61,3,0.1174,36039
61,4,0.0129,36039
61,5,0.016,36039
62,1,0,36039
62,2,0.8537,36039
62,3,0.1174,36039
62,4,0.0129,36039
62,5,0.016,36039
11,1,0,36041
11,2,0,36041
11,3,1,36041
11,4,0,36041
11,5,0,36041
21,1,0,36041
21,2,0,36041
21,3,1,36041
21,4,0,36041
21,5,0,36041
31,1,0,36041
31,2,0,36041
31,3,1,36041
31,4,0,36041
31,5,0,36041
32,1,0,36041
32,2,0,36041
32,3,1,36041
32,4,0,36041
32,5,0,36041
41,1,0,36041
41,2,0,36041
41,3,1,36041
41,4,0,36041
41,5,0,36041
42,1,0,36041
42,2,0,36041
42,3,1,36041
42,4,0,36041
42,5,0,36041
43,1,0,36041
43,2,0,36041
43,3,1,36041
43,4,0,36041
43,5,0,36041
51,1,0,36041
51,2,0,36041
51,3,1,36041
51,4,0,36041
51,5,0,36041
52,1,0,36041
52,2,0,36041
52,3,1,36041
52,4,0,36041
52,5,0,36041
53,1,0,36041
53,2,0,36041
53,3,1,36041
53,4,0,36041
53,5,0,36041
53,1,0,36041
54,2,0,36041
54,3,1,36041
54,4,0,36041
54,5,0,36041
61,1,0,36041
61,2,0,36041
61,3,1,36041
61,4,0,36041
61,5,0,36041
62,1,0,36041
62,2,0,36041
62,3,1,36041
62,4,0,36041
62,5,0,36041
11,1,0,36043
11,2,0.0572,36043
11,3,0.605,36043
11,4,0.1452,36043
11,5,0.1926,36043
21,1,0,36043
21,2,0.1373,36043
21,3,0.3817,36043
21,4,0.2503,36043
21,5,0.2307,36043
31,1,0,36043
31,2,0.1373,36043
31,3,0.3817,36043
31,4,0.2503,36043
31,5,0.2307,36043
32,1,0,36043
32,2,0.1373,36043
32,3,0.3817,36043
32,4,0.2503,36043
32,5,0.2307,36043
41,1,0,36043
41,2,0.0767,36043
41,3,0.4939,36043
41,4,0.186,36043
41,5,0.2434,36043
42,1,0,36043
42,2,0.0767,36043
42,3,0.4939,36043
42,4,0.186,36043
42,5,0.2434,36043
43,1,0,36043
43,2,0.0767,36043
43,3,0.4939,36043
43,4,0.186,36043
43,5,0.2434,36043
51,1,0,36043
51,2,0.1199,36043
51,3,0.4723,36043
51,4,0.222,36043
51,5,0.1858,36043
52,1,0,36043
52,2,0.1199,36043
52,3,0.4723,36043
52,4,0.222,36043
52,5,0.1858,36043
53,1,0,36043
53,2,0.1199,36043
53,3,0.4723,36043
53,4,0.222,36043
53,5,0.1858,36043
53,1,0,36043
54,2,0.1199,36043
54,3,0.4723,36043
54,4,0.222,36043
54,5,0.1858,36043
61,1,0,36043
61,2,0.3279,36043
61,3,0.1377,36043
61,4,0.5016,36043
61,5,0.0328,36043
62,1,0,36043
62,2,0.3279,36043
62,3,0.1377,36043
62,4,0.5016,36043
62,5,0.0328,36043
11,1,0,36045
11,2,0.0353,36045
11,3,0.5685,36045
11,4,0.0309,36045
11,5,0.3653,36045
21,1,0,36045
21,2,0.1413,36045
21,3,0.4089,36045
21,4,0.0778,36045
21,5,0.372,36045
31,1,0,36045
31,2,0.1413,36045
31,3,0.4089,36045
31,4,0.0778,36045
31,5,0.372,36045
32,1,0,36045
32,2,0.1413,36045
32,3,0.4089,36045
32,4,0.0778,36045
32,5,0.372,36045
41,1,0,36045
41,2,0.0761,36045
41,3,0.5249,36045
41,4,0.0711,36045
41,5,0.3279,36045
42,1,0,36045
42,2,0.0761,36045
42,3,0.5249,36045
42,4,0.0711,36045
42,5,0.3279,36045
43,1,0,36045
43,2,0.0761,36045
43,3,0.5249,36045
43,4,0.0711,36045
43,5,0.3279,36045
51,1,0,36045
51,2,0.1167,36045
51,3,0.4715,36045
51,4,0.0589,36045
51,5,0.3529,36045
52,1,0,36045
52,2,0.1167,36045
52,3,0.4715,36045
52,4,0.0589,36045
52,5,0.3529,36045
53,1,0,36045
53,2,0.1167,36045
53,3,0.4715,36045
53,4,0.0589,36045
53,5,0.3529,36045
53,1,0,36045
54,2,0.1167,36045
54,3,0.4715,36045
54,4,0.0589,36045
54,5,0.3529,36045
61,1,0,36045
61,2,0.4714,36045
61,3,0.2923,36045
61,4,0.1527,36045
61,5,0.0836,36045
62,1,0,36045
62,2,0.4714,36045
62,3,0.2923,36045
62,4,0.1527,36045
62,5,0.0836,36045
11,1,0,36047
11,2,0,36047
11,3,0,36047
11,4,0.0858,36047
11,5,0.9142,36047
21,1,0,36047
21,2,0,36047
21,3,0,36047
21,4,0.3578,36047
21,5,0.6422,36047
31,1,0,36047
31,2,0,36047
31,3,0,36047
31,4,0.3578,36047
31,5,0.6422,36047
32,1,0,36047
32,2,0,36047
32,3,0,36047
32,4,0.3578,36047
32,5,0.6422,36047
41,1,0,36047
41,2,0,36047
41,3,0,36047
41,4,0.2032,36047
41,5,0.7968,36047
42,1,0,36047
42,2,0,36047
42,3,0,36047
42,4,0.2032,36047
42,5,0.7968,36047
43,1,0,36047
43,2,0,36047
43,3,0,36047
43,4,0.2032,36047
43,5,0.7968,36047
51,1,0,36047
51,2,0,36047
51,3,0,36047
51,4,0.2847,36047
51,5,0.7153,36047
52,1,0,36047
52,2,0,36047
52,3,0,36047
52,4,0.2847,36047
52,5,0.7153,36047
53,1,0,36047
53,2,0,36047
53,3,0,36047
53,4,0.2847,36047
53,5,0.7153,36047
53,1,0,36047
54,2,0,36047
54,3,0,36047
54,4,0.2847,36047
54,5,0.7153,36047
61,1,0,36047
61,2,0,36047
61,3,0,36047
61,4,0.585,36047
61,5,0.415,36047
62,1,0,36047
62,2,0,36047
62,3,0,36047
62,4,0.585,36047
62,5,0.415,36047
11,1,0,36049
11,2,0,36049
11,3,1,36049
11,4,0,36049
11,5,0,36049
21,1,0,36049
21,2,0,36049
21,3,1,36049
21,4,0,36049
21,5,0,36049
31,1,0,36049
31,2,0,36049
31,3,1,36049
31,4,0,36049
31,5,0,36049
32,1,0,36049
32,2,0,36049
32,3,1,36049
32,4,0,36049
32,5,0,36049
41,1,0,36049
41,2,0,36049
41,3,1,36049
41,4,0,36049
41,5,0,36049
42,1,0,36049
42,2,0,36049
42,3,1,36049
42,4,0,36049
42,5,0,36049
43,1,0,36049
43,2,0,36049
43,3,1,36049
43,4,0,36049
43,5,0,36049
51,1,0,36049
51,2,0,36049
51,3,1,36049
51,4,0,36049
51,5,0,36049
52,1,0,36049
52,2,0,36049
52,3,1,36049
52,4,0,36049
52,5,0,36049
53,1,0,36049
53,2,0,36049
53,3,1,36049
53,4,0,36049
53,5,0,36049
53,1,0,36049
54,2,0,36049
54,3,1,36049
54,4,0,36049
54,5,0,36049
61,1,0,36049
61,2,0,36049
61,3,1,36049
61,4,0,36049
61,5,0,36049
62,1,0,36049
62,2,0,36049
62,3,1,36049
62,4,0,36049
62,5,0,36049
11,1,0,36051
11,2,0.1305,36051
11,3,0.7709,36051
11,4,0.0169,36051
11,5,0.0817,36051
21,1,0,36051
21,2,0.2624,36051
21,3,0.6042,36051
21,4,0.0314,36051
21,5,0.102,36051
31,1,0,36051
31,2,0.2624,36051
31,3,0.6042,36051
31,4,0.0314,36051
31,5,0.102,36051
32,1,0,36051
32,2,0.2624,36051
32,3,0.6042,36051
32,4,0.0314,36051
32,5,0.102,36051
41,1,0,36051
41,2,0.2751,36051
41,3,0.6194,36051
41,4,0.0213,36051
41,5,0.0842,36051
42,1,0,36051
42,2,0.2751,36051
42,3,0.6194,36051
42,4,0.0213,36051
42,5,0.0842,36051
43,1,0,36051
43,2,0.2751,36051
43,3,0.6194,36051
43,4,0.0213,36051
43,5,0.0842,36051
51,1,0,36051
51,2,0.2367,36051
51,3,0.6916,36051
51,4,0.0154,36051
51,5,0.0563,36051
52,1,0,36051
52,2,0.2367,36051
52,3,0.6916,36051
52,4,0.0154,36051
52,5,0.0563,36051
53,1,0,36051
53,2,0.2367,36051
53,3,0.6916,36051
53,4,0.0154,36051
53,5,0.0563,36051
53,1,0,36051
54,2,0.2367,36051
54,3,0.6916,36051
54,4,0.0154,36051
54,5,0.0563,36051
61,1,0,36051
61,2,0.6032,36051
61,3,0.3746,36051
61,4,0.0093,36051
61,5,0.0129,36051
62,1,0,36051
62,2,0.6033,36051
62,3,0.3745,36051
62,4,0.0093,36051
62,5,0.0129,36051
11,1,0,36053
11,2,0.0534,36053
11,3,0.7404,36053
11,4,0.0713,36053
11,5,0.1349,36053
21,1,0,36053
21,2,0.1458,36053
21,3,0.5309,36053
21,4,0.1396,36053
21,5,0.1837,36053
31,1,0,36053
31,2,0.1458,36053
31,3,0.5309,36053
31,4,0.1396,36053
31,5,0.1837,36053
32,1,0,36053
32,2,0.1458,36053
32,3,0.5309,36053
32,4,0.1396,36053
32,5,0.1837,36053
41,1,0,36053
41,2,0.0764,36053
41,3,0.6445,36053
41,4,0.0973,36053
41,5,0.1818,36053
42,1,0,36053
42,2,0.0764,36053
42,3,0.6445,36053
42,4,0.0973,36053
42,5,0.1818,36053
43,1,0,36053
43,2,0.0764,36053
43,3,0.6445,36053
43,4,0.0973,36053
43,5,0.1818,36053
51,1,0,36053
51,2,0.1206,36053
51,3,0.622,36053
51,4,0.1173,36053
51,5,0.1401,36053
52,1,0,36053
52,2,0.1206,36053
52,3,0.622,36053
52,4,0.1173,36053
52,5,0.1401,36053
53,1,0,36053
53,2,0.1206,36053
53,3,0.622,36053
53,4,0.1173,36053
53,5,0.1401,36053
53,1,0,36053
54,2,0.1206,36053
54,3,0.622,36053
54,4,0.1173,36053
54,5,0.1401,36053
61,1,0,36053
61,2,0.4117,36053
61,3,0.2264,36053
61,4,0.331,36053
61,5,0.0309,36053
62,1,0,36053
62,2,0.4117,36053
62,3,0.2264,36053
62,4,0.331,36053
62,5,0.0309,36053
11,1,0,36055
11,2,0.0216,36055
11,3,0.0612,36055
11,4,0.2583,36055
11,5,0.6589,36055
21,1,0,36055
21,2,0.0311,36055
21,3,0.0344,36055
21,4,0.3446,36055
21,5,0.5899,36055
31,1,0,36055
31,2,0.0311,36055
31,3,0.0344,36055
31,4,0.3446,36055
31,5,0.5899,36055
32,1,0,36055
32,2,0.0311,36055
32,3,0.0344,36055
32,4,0.3446,36055
32,5,0.5899,36055
41,1,0,36055
41,2,0.0413,36055
41,3,0.0447,36055
41,4,0.2969,36055
41,5,0.6171,36055
42,1,0,36055
42,2,0.0413,36055
42,3,0.0447,36055
42,4,0.2969,36055
42,5,0.6171,36055
43,1,0,36055
43,2,0.0413,36055
43,3,0.0447,36055
43,4,0.2969,36055
43,5,0.6171,36055
51,1,0,36055
51,2,0.0499,36055
51,3,0.0701,36055
51,4,0.3005,36055
51,5,0.5795,36055
52,1,0,36055
52,2,0.0499,36055
52,3,0.0701,36055
52,4,0.3005,36055
52,5,0.5795,36055
53,1,0,36055
53,2,0.0499,36055
53,3,0.0701,36055
53,4,0.3005,36055
53,5,0.5795,36055
53,1,0,36055
54,2,0.0499,36055
54,3,0.0701,36055
54,4,0.3005,36055
54,5,0.5795,36055
61,1,0,36055
61,2,0.2658,36055
61,3,0.0793,36055
61,4,0.3783,36055
61,5,0.2766,36055
62,1,0,36055
62,2,0.2658,36055
62,3,0.0793,36055
62,4,0.3783,36055
62,5,0.2766,36055
11,1,0,36057
11,2,0.173,36057
11,3,0.5285,36057
11,4,0.0591,36057
11,5,0.2394,36057
21,1,0,36057
21,2,0.3651,36057
21,3,0.2932,36057
21,4,0.0896,36057
21,5,0.2521,36057
31,1,0,36057
31,2,0.3651,36057
31,3,0.2932,36057
31,4,0.0896,36057
31,5,0.2521,36057
32,1,0,36057
32,2,0.3651,36057
32,3,0.2932,36057
32,4,0.0896,36057
32,5,0.2521,36057
41,1,0,36057
41,2,0.2228,36057
41,3,0.4141,36057
41,4,0.0727,36057
41,5,0.2904,36057
42,1,0,36057
42,2,0.2228,36057
42,3,0.4141,36057
42,4,0.0727,36057
42,5,0.2904,36057
43,1,0,36057
43,2,0.2228,36057
43,3,0.4141,36057
43,4,0.0727,36057
43,5,0.2904,36057
51,1,0,36057
51,2,0.3308,36057
51,3,0.3762,36057
51,4,0.0824,36057
51,5,0.2106,36057
52,1,0,36057
52,2,0.3308,36057
52,3,0.3762,36057
52,4,0.0824,36057
52,5,0.2106,36057
53,1,0,36057
53,2,0.3308,36057
53,3,0.3762,36057
53,4,0.0824,36057
53,5,0.2106,36057
53,1,0,36057
54,2,0.3308,36057
54,3,0.3762,36057
54,4,0.0824,36057
54,5,0.2106,36057
61,1,0,36057
61,2,0.7308,36057
61,3,0.0886,36057
61,4,0.1505,36057
61,5,0.0301,36057
62,1,0,36057
62,2,0.7308,36057
62,3,0.0886,36057
62,4,0.1505,36057
62,5,0.0301,36057
11,1,0,36059
11,2,0,36059
11,3,0,36059
11,4,0.2759,36059
11,5,0.7241,36059
21,1,0,36059
21,2,0,36059
21,3,0,36059
21,4,0.4072,36059
21,5,0.5928,36059
31,1,0,36059
31,2,0,36059
31,3,0,36059
31,4,0.4072,36059
31,5,0.5928,36059
32,1,0,36059
32,2,0,36059
32,3,0,36059
32,4,0.4072,36059
32,5,0.5928,36059
41,1,0,36059
41,2,0,36059
41,3,0,36059
41,4,0.3468,36059
41,5,0.6532,36059
42,1,0,36059
42,2,0,36059
42,3,0,36059
42,4,0.3468,36059
42,5,0.6532,36059
43,1,0,36059
43,2,0,36059
43,3,0,36059
43,4,0.3468,36059
43,5,0.6532,36059
51,1,0,36059
51,2,0,36059
51,3,0,36059
51,4,0.3982,36059
51,5,0.6018,36059
52,1,0,36059
52,2,0,36059
52,3,0,36059
52,4,0.3982,36059
52,5,0.6018,36059
53,1,0,36059
53,2,0,36059
53,3,0,36059
53,4,0.3982,36059
53,5,0.6018,36059
53,1,0,36059
54,2,0,36059
54,3,0,36059
54,4,0.3982,36059
54,5,0.6018,36059
61,1,0,36059
61,2,0,36059
61,3,0,36059
61,4,0.6659,36059
61,5,0.3341,36059
62,1,0,36059
62,2,0,36059
62,3,0,36059
62,4,0.6659,36059
62,5,0.3341,36059
11,1,0,36061
11,2,0,36061
11,3,0,36061
11,4,0.1147,36061
11,5,0.8853,36061
21,1,0,36061
21,2,0,36061
21,3,0,36061
21,4,0.4349,36061
21,5,0.5651,36061
31,1,0,36061
31,2,0,36061
31,3,0,36061
31,4,0.4349,36061
31,5,0.5651,36061
32,1,0,36061
32,2,0,36061
32,3,0,36061
32,4,0.4349,36061
32,5,0.5651,36061
41,1,0,36061
41,2,0,36061
41,3,0,36061
41,4,0.2605,36061
41,5,0.7395,36061
42,1,0,36061
42,2,0,36061
42,3,0,36061
42,4,0.2605,36061
42,5,0.7395,36061
43,1,0,36061
43,2,0,36061
43,3,0,36061
43,4,0.2605,36061
43,5,0.7395,36061
51,1,0,36061
51,2,0,36061
51,3,0,36061
51,4,0.3547,36061
51,5,0.6453,36061
52,1,0,36061
52,2,0,36061
52,3,0,36061
52,4,0.3547,36061
52,5,0.6453,36061
53,1,0,36061
53,2,0,36061
53,3,0,36061
53,4,0.3547,36061
53,5,0.6453,36061
53,1,0,36061
54,2,0,36061
54,3,0,36061
54,4,0.3547,36061
54,5,0.6453,36061
61,1,0,36061
61,2,0,36061
61,3,0,36061
61,4,0.6606,36061
61,5,0.3394,36061
62,1,0,36061
62,2,0,36061
62,3,0,36061
62,4,0.6606,36061
62,5,0.3394,36061
11,1,0,36063
11,2,0,36063
11,3,0.26,36063
11,4,0.0236,36063
11,5,0.7164,36063
21,1,0,36063
21,2,0,36063
21,3,0.1568,36063
21,4,0.0981,36063
21,5,0.7451,36063
31,1,0,36063
31,2,0,36063
31,3,0.1568,36063
31,4,0.0981,36063
31,5,0.7451,36063
32,1,0,36063
32,2,0,36063
32,3,0.1568,36063
32,4,0.0981,36063
32,5,0.7451,36063
41,1,0,36063
41,2,0,36063
41,3,0.2212,36063
41,4,0.0812,36063
41,5,0.6976,36063
42,1,0,36063
42,2,0,36063
42,3,0.2212,36063
42,4,0.0812,36063
42,5,0.6976,36063
43,1,0,36063
43,2,0,36063
43,3,0.2212,36063
43,4,0.0812,36063
43,5,0.6976,36063
51,1,0,36063
51,2,0,36063
51,3,0.285,36063
51,4,0.083,36063
51,5,0.632,36063
52,1,0,36063
52,2,0,36063
52,3,0.285,36063
52,4,0.083,36063
52,5,0.632,36063
53,1,0,36063
53,2,0,36063
53,3,0.285,36063
53,4,0.083,36063
53,5,0.632,36063
53,1,0,36063
54,2,0,36063
54,3,0.285,36063
54,4,0.083,36063
54,5,0.632,36063
61,1,0,36063
61,2,0,36063
61,3,0.3098,36063
61,4,0.3171,36063
61,5,0.3731,36063
62,1,0,36063
62,2,0,36063
62,3,0.3098,36063
62,4,0.3171,36063
62,5,0.3731,36063
11,1,0,36065
11,2,0.0308,36065
11,3,0.4766,36065
11,4,0.0996,36065
11,5,0.393,36065
21,1,0,36065
21,2,0.0727,36065
21,3,0.2956,36065
21,4,0.1687,36065
21,5,0.463,36065
31,1,0,36065
31,2,0.0727,36065
31,3,0.2956,36065
31,4,0.1687,36065
31,5,0.463,36065
32,1,0,36065
32,2,0.0727,36065
32,3,0.2956,36065
32,4,0.1687,36065
32,5,0.463,36065
41,1,0,36065
41,2,0.0392,36065
41,3,0.3689,36065
41,4,0.1209,36065
41,5,0.471,36065
42,1,0,36065
42,2,0.0392,36065
42,3,0.3689,36065
42,4,0.1209,36065
42,5,0.471,36065
43,1,0,36065
43,2,0.0392,36065
43,3,0.3689,36065
43,4,0.1209,36065
43,5,0.471,36065
51,1,0,36065
51,2,0.0667,36065
51,3,0.3843,36065
51,4,0.1572,36065
51,5,0.3918,36065
52,1,0,36065
52,2,0.0667,36065
52,3,0.3843,36065
52,4,0.1572,36065
52,5,0.3918,36065
53,1,0,36065
53,2,0.0667,36065
53,3,0.3843,36065
53,4,0.1572,36065
53,5,0.3918,36065
53,1,0,36065
54,2,0.0667,36065
54,3,0.3843,36065
54,4,0.1572,36065
54,5,0.3918,36065
61,1,0,36065
61,2,0.2538,36065
61,3,0.1558,36065
61,4,0.4942,36065
61,5,0.0962,36065
62,1,0,36065
62,2,0.2538,36065
62,3,0.1558,36065
62,4,0.4942,36065
62,5,0.0962,36065
11,1,0,36067
11,2,0.0638,36067
11,3,0.1563,36067
11,4,0.285,36067
11,5,0.4949,36067
21,1,0,36067
21,2,0.0695,36067
21,3,0.1118,36067
21,4,0.3401,36067
21,5,0.4786,36067
31,1,0,36067
31,2,0.0695,36067
31,3,0.1118,36067
31,4,0.3401,36067
31,5,0.4786,36067
32,1,0,36067
32,2,0.0695,36067
32,3,0.1118,36067
32,4,0.3401,36067
32,5,0.4786,36067
41,1,0,36067
41,2,0.0438,36067
41,3,0.1498,36067
41,4,0.2088,36067
41,5,0.5976,36067
42,1,0,36067
42,2,0.0438,36067
42,3,0.1498,36067
42,4,0.2088,36067
42,5,0.5976,36067
43,1,0,36067
43,2,0.0438,36067
43,3,0.1498,36067
43,4,0.2088,36067
43,5,0.5976,36067
51,1,0,36067
51,2,0.0878,36067
51,3,0.1731,36067
51,4,0.3172,36067
51,5,0.4219,36067
52,1,0,36067
52,2,0.0878,36067
52,3,0.1731,36067
52,4,0.3172,36067
52,5,0.4219,36067
53,1,0,36067
53,2,0.0878,36067
53,3,0.1731,36067
53,4,0.3172,36067
53,5,0.4219,36067
53,1,0,36067
54,2,0.0878,36067
54,3,0.1731,36067
54,4,0.3172,36067
54,5,0.4219,36067
61,1,0,36067
61,2,0.3317,36067
61,3,0.0905,36067
61,4,0.4772,36067
61,5,0.1006,36067
62,1,0,36067
62,2,0.3317,36067
62,3,0.0905,36067
62,4,0.4772,36067
62,5,0.1006,36067
11,1,0,36069
11,2,0.0742,36069
11,3,0.488,36069
11,4,0.118,36069
11,5,0.3198,36069
21,1,0,36069
21,2,0.1296,36069
21,3,0.3323,36069
21,4,0.1909,36069
21,5,0.3472,36069
31,1,0,36069
31,2,0.1296,36069
31,3,0.3323,36069
31,4,0.1909,36069
31,5,0.3472,36069
32,1,0,36069
32,2,0.1296,36069
32,3,0.3323,36069
32,4,0.1909,36069
32,5,0.3472,36069
41,1,0,36069
41,2,0.1522,36069
41,3,0.3816,36069
41,4,0.1453,36069
41,5,0.3209,36069
42,1,0,36069
42,2,0.1522,36069
42,3,0.3816,36069
42,4,0.1453,36069
42,5,0.3209,36069
43,1,0,36069
43,2,0.1522,36069
43,3,0.3816,36069
43,4,0.1453,36069
43,5,0.3209,36069
51,1,0,36069
51,2,0.1495,36069
51,3,0.4863,36069
51,4,0.1195,36069
51,5,0.2447,36069
52,1,0,36069
52,2,0.1495,36069
52,3,0.4863,36069
52,4,0.1195,36069
52,5,0.2447,36069
53,1,0,36069
53,2,0.1495,36069
53,3,0.4863,36069
53,4,0.1195,36069
53,5,0.2447,36069
53,1,0,36069
54,2,0.1495,36069
54,3,0.4863,36069
54,4,0.1195,36069
54,5,0.2447,36069
61,1,0,36069
61,2,0.4933,36069
61,3,0.3411,36069
61,4,0.0932,36069
61,5,0.0724,36069
62,1,0,36069
62,2,0.4934,36069
62,3,0.341,36069
62,4,0.0932,36069
62,5,0.0724,36069
11,1,0,36071
11,2,0.0448,36071
11,3,0.1264,36071
11,4,0.2088,36071
11,5,0.62,36071
21,1,0,36071
21,2,0.0881,36071
21,3,0.0709,36071
21,4,0.3174,36071
21,5,0.5236,36071
31,1,0,36071
31,2,0.0881,36071
31,3,0.0709,36071
31,4,0.3174,36071
31,5,0.5236,36071
32,1,0,36071
32,2,0.0881,36071
32,3,0.0709,36071
32,4,0.3174,36071
32,5,0.5236,36071
41,1,0,36071
41,2,0.0642,36071
41,3,0.0867,36071
41,4,0.2524,36071
41,5,0.5967,36071
42,1,0,36071
42,2,0.0642,36071
42,3,0.0867,36071
42,4,0.2524,36071
42,5,0.5967,36071
43,1,0,36071
43,2,0.0642,36071
43,3,0.0867,36071
43,4,0.2524,36071
43,5,0.5967,36071
51,1,0,36071
51,2,0.0849,36071
51,3,0.0879,36071
51,4,0.3747,36071
51,5,0.4525,36071
52,1,0,36071
52,2,0.0849,36071
52,3,0.0879,36071
52,4,0.3747,36071
52,5,0.4525,36071
53,1,0,36071
53,2,0.0849,36071
53,3,0.0879,36071
53,4,0.3747,36071
53,5,0.4525,36071
53,1,0,36071
54,2,0.0849,36071
54,3,0.0879,36071
54,4,0.3747,36071
54,5,0.4525,36071
61,1,0,36071
61,2,0.2504,36071
61,3,0.0232,36071
61,4,0.6531,36071
61,5,0.0733,36071
62,1,0,36071
62,2,0.2504,36071
62,3,0.0232,36071
62,4,0.6531,36071
62,5,0.0733,36071
11,1,0,36073
11,2,0,36073
11,3,0.8663,36073
11,4,0,36073
11,5,0.1337,36073
21,1,0,36073
21,2,0,36073
21,3,0.8025,36073
21,4,0,36073
21,5,0.1975,36073
31,1,0,36073
31,2,0,36073
31,3,0.8025,36073
31,4,0,36073
31,5,0.1975,36073
32,1,0,36073
32,2,0,36073
32,3,0.8025,36073
32,4,0,36073
32,5,0.1975,36073
41,1,0,36073
41,2,0,36073
41,3,0.8347,36073
41,4,0,36073
41,5,0.1653,36073
42,1,0,36073
42,2,0,36073
42,3,0.8347,36073
42,4,0,36073
42,5,0.1653,36073
43,1,0,36073
43,2,0,36073
43,3,0.8347,36073
43,4,0,36073
43,5,0.1653,36073
51,1,0,36073
51,2,0,36073
51,3,0.8941,36073
51,4,0,36073
51,5,0.1059,36073
52,1,0,36073
52,2,0,36073
52,3,0.8941,36073
52,4,0,36073
52,5,0.1059,36073
53,1,0,36073
53,2,0,36073
53,3,0.8941,36073
53,4,0,36073
53,5,0.1059,36073
53,1,0,36073
54,2,0,36073
54,3,0.8941,36073
54,4,0,36073
54,5,0.1059,36073
61,1,0,36073
61,2,0,36073
61,3,0.9524,36073
61,4,0,36073
61,5,0.0476,36073
62,1,0,36073
62,2,0,36073
62,3,0.9524,36073
62,4,0,36073
62,5,0.0476,36073
11,1,0,36075
11,2,0.1481,36075
11,3,0.5789,36075
11,4,0.0511,36075
11,5,0.2219,36075
21,1,0,36075
21,2,0.1896,36075
21,3,0.4867,36075
21,4,0.0717,36075
21,5,0.252,36075
31,1,0,36075
31,2,0.1896,36075
31,3,0.4867,36075
31,4,0.0717,36075
31,5,0.252,36075
32,1,0,36075
32,2,0.1896,36075
32,3,0.4867,36075
32,4,0.0717,36075
32,5,0.252,36075
41,1,0,36075
41,2,0.1057,36075
41,3,0.5768,36075
41,4,0.039,36075
41,5,0.2785,36075
42,1,0,36075
42,2,0.1057,36075
42,3,0.5768,36075
42,4,0.039,36075
42,5,0.2785,36075
43,1,0,36075
43,2,0.1057,36075
43,3,0.5768,36075
43,4,0.039,36075
43,5,0.2785,36075
51,1,0,36075
51,2,0.187,36075
51,3,0.5875,36075
51,4,0.0522,36075
51,5,0.1733,36075
52,1,0,36075
52,2,0.187,36075
52,3,0.5875,36075
52,4,0.0522,36075
52,5,0.1733,36075
53,1,0,36075
53,2,0.187,36075
53,3,0.5875,36075
53,4,0.0522,36075
53,5,0.1733,36075
53,1,0,36075
54,2,0.187,36075
54,3,0.5875,36075
54,4,0.0522,36075
54,5,0.1733,36075
61,1,0,36075
61,2,0.6231,36075
61,3,0.2712,36075
61,4,0.0692,36075
61,5,0.0365,36075
62,1,0,36075
62,2,0.6231,36075
62,3,0.2712,36075
62,4,0.0692,36075
62,5,0.0365,36075
11,1,0,36077
11,2,0.1065,36077
11,3,0.705,36077
11,4,0.0191,36077
11,5,0.1694,36077
21,1,0,36077
21,2,0.1336,36077
21,3,0.5904,36077
21,4,0.0844,36077
21,5,0.1916,36077
31,1,0,36077
31,2,0.1336,36077
31,3,0.5904,36077
31,4,0.0844,36077
31,5,0.1916,36077
32,1,0,36077
32,2,0.1336,36077
32,3,0.5904,36077
32,4,0.0844,36077
32,5,0.1916,36077
41,1,0,36077
41,2,0.1002,36077
41,3,0.6903,36077
41,4,0.0438,36077
41,5,0.1657,36077
42,1,0,36077
42,2,0.1002,36077
42,3,0.6903,36077
42,4,0.0438,36077
42,5,0.1657,36077
43,1,0,36077
43,2,0.1002,36077
43,3,0.6903,36077
43,4,0.0438,36077
43,5,0.1657,36077
51,1,0,36077
51,2,0.1249,36077
51,3,0.6697,36077
51,4,0.0705,36077
51,5,0.1349,36077
52,1,0,36077
52,2,0.1249,36077
52,3,0.6697,36077
52,4,0.0705,36077
52,5,0.1349,36077
53,1,0,36077
53,2,0.1249,36077
53,3,0.6697,36077
53,4,0.0705,36077
53,5,0.1349,36077
53,1,0,36077
54,2,0.1249,36077
54,3,0.6697,36077
54,4,0.0705,36077
54,5,0.1349,36077
61,1,0,36077
61,2,0.4235,36077
61,3,0.2773,36077
61,4,0.2694,36077
61,5,0.0298,36077
62,1,0,36077
62,2,0.4235,36077
62,3,0.2773,36077
62,4,0.2694,36077
62,5,0.0298,36077
11,1,0,36079
11,2,0.0399,36079
11,3,0.208,36079
11,4,0.2248,36079
11,5,0.5273,36079
21,1,0,36079
21,2,0.0799,36079
