monthID,zoneID,hourID,temperature,temperatureCV,relHumidity,heatIndex,specificHumidity,relativeHumidityCV,FIP
9,360270,21,61.67,,78.63,,,,36027
9,360270,22,60.91,,81.69,,,,36027
9,360270,23,61.53,,84.83,,,,36027
9,360270,24,62.03,,86.69,,,,36027
10,360270,1,50.09,,90.21,,,,36027
10,360270,2,49.31,,88.48,,,,36027
10,360270,3,49.76,,88.93,,,,36027
10,360270,4,49.58,,89.11,,,,36027
10,360270,5,49.12,,88.88,,,,36027
10,360270,6,47.49,,90.26,,,,36027
10,360270,7,47.9,,89.84,,,,36027
10,360270,8,49.78,,87.18,,,,36027
10,360270,9,53.87,,82.55,,,,36027
10,360270,10,56.51,,76.35,,,,36027
10,360270,11,56.52,,72.71,,,,36027
10,360270,12,59.95,,66.55,,,,36027
10,360270,13,60.1,,64.68,,,,36027
10,360270,14,59.61,,64.7,,,,36027
10,360270,15,59.53,,63.87,,,,36027
10,360270,16,58.79,,66.37,,,,36027
10,360270,17,57.35,,69.07,,,,36027
10,360270,18,53.69,,74.93,,,,36027
10,360270,19,54.05,,78.61,,,,36027
10,360270,20,52.77,,82.33,,,,36027
10,360270,21,51.79,,84.36,,,,36027
10,360270,22,51.3,,84.92,,,,36027
10,360270,23,50.71,,85.79,,,,36027
10,360270,24,50.26,,87.28,,,,36027
11,360270,1,41.79,,81.15,,,,36027
11,360270,2,41.38,,81.73,,,,36027
11,360270,3,40.75,,82.08,,,,36027
11,360270,4,39.86,,82.14,,,,36027
11,360270,5,39.5,,83,,,,36027
11,360270,6,39.43,,84.51,,,,36027
11,360270,7,39.25,,83.67,,,,36027
11,360270,8,41.81,,80.53,,,,36027
11,360270,9,45.58,,76.17,,,,36027
11,360270,10,49.12,,66.5,,,,36027
11,360270,11,50.63,,64.76,,,,36027
11,360270,12,52.69,,61.08,,,,36027
11,360270,13,54.57,,60.24,,,,36027
11,360270,14,55.08,,59.11,,,,36027
11,360270,15,56.03,,55.85,,,,36027
11,360270,16,55.26,,57.31,,,,36027
11,360270,17,52.58,,68.21,,,,36027
11,360270,18,49.58,,73.47,,,,36027
11,360270,19,47.05,,74.98,,,,36027
11,360270,20,46.56,,74.67,,,,36027
11,360270,21,45.74,,78.67,,,,36027
11,360270,22,42.53,,79.92,,,,36027
11,360270,23,43.84,,80.84,,,,36027
11,360270,24,43.97,,81.82,,,,36027
12,360270,1,34.98,,77.95,,,,36027
12,360270,2,34.12,,78.93,,,,36027
12,360270,3,36.59,,79.91,,,,36027
12,360270,4,33.84,,81.27,,,,36027
12,360270,5,31.84,,81.2,,,,36027
12,360270,6,33.32,,80.41,,,,36027
12,360270,7,31.16,,77.73,,,,36027
12,360270,8,32.24,,78,,,,36027
12,360270,9,33.24,,76.14,,,,36027
12,360270,10,32.5,,73.78,,,,36027
12,360270,11,37.92,,64.42,,,,36027
12,360270,12,38.89,,62.22,,,,36027
12,360270,13,39.68,,64.15,,,,36027
12,360270,14,40,,62.83,,,,36027
12,360270,15,41.55,,62.16,,,,36027
12,360270,16,39.87,,64.82,,,,36027
12,360270,17,37.26,,66.71,,,,36027
12,360270,18,36.12,,66.88,,,,36027
12,360270,19,34.7,,68.97,,,,36027
12,360270,20,32.69,,73.92,,,,36027
12,360270,21,33.66,,75.29,,,,36027
12,360270,22,32,,74.43,,,,36027
12,360270,23,32.44,,74.47,,,,36027
12,360270,24,33.17,,76.8,,,,36027
1,360290,1,31.73,,75.9,,,,36029
1,360290,2,32.26,,75.65,,,,36029
1,360290,3,31.56,,76.51,,,,36029
1,360290,4,31.96,,77.56,,,,36029
1,360290,5,32.48,,76.84,,,,36029
1,360290,6,32.39,,77.1,,,,36029
1,360290,7,31.95,,76.17,,,,36029
1,360290,8,30.66,,75.66,,,,36029
1,360290,9,31.66,,75.34,,,,36029
1,360290,10,31.77,,73.32,,,,36029
1,360290,11,31.92,,72.26,,,,36029
1,360290,12,33.78,,71.49,,,,36029
1,360290,13,33.56,,69.14,,,,36029
1,360290,14,34.41,,69.62,,,,36029
1,360290,15,34.96,,72.06,,,,36029
1,360290,16,34.91,,72.87,,,,36029
1,360290,17,34.15,,71.41,,,,36029
1,360290,18,34.98,,76,,,,36029
1,360290,19,31.24,,76.28,,,,36029
1,360290,20,33.37,,75.62,,,,36029
1,360290,21,33.61,,74.68,,,,36029
1,360290,22,33.38,,74.45,,,,36029
1,360290,23,32.01,,73.43,,,,36029
1,360290,24,32.4,,77.25,,,,36029
2,360290,1,28.68,,77.98,,,,36029
2,360290,2,27.86,,76.95,,,,36029
2,360290,3,28.2,,79.41,,,,36029
2,360290,4,27.96,,79.04,,,,36029
2,360290,5,27.92,,77.22,,,,36029
2,360290,6,27.46,,78.92,,,,36029
2,360290,7,26.78,,77.83,,,,36029
2,360290,8,26.68,,76.84,,,,36029
2,360290,9,28.42,,78.66,,,,36029
2,360290,10,28.76,,77.46,,,,36029
2,360290,11,29.17,,73.06,,,,36029
2,360290,12,30.81,,72.47,,,,36029
2,360290,13,31.32,,72.1,,,,36029
2,360290,14,32.12,,71.28,,,,36029
2,360290,15,31.18,,69.59,,,,36029
2,360290,16,31.49,,69.86,,,,36029
2,360290,17,30.87,,68.86,,,,36029
2,360290,18,30.35,,75.41,,,,36029
2,360290,19,29.95,,74.27,,,,36029
2,360290,20,30.27,,72.06,,,,36029
2,360290,21,29.1,,76.31,,,,36029
2,360290,22,29.31,,75.9,,,,36029
2,360290,23,29.27,,73.3,,,,36029
2,360290,24,28.85,,76.38,,,,36029
3,360290,1,39.5,,74.93,,,,36029
3,360290,2,38.39,,73.65,,,,36029
3,360290,3,39.18,,77.61,,,,36029
3,360290,4,37.98,,77,,,,36029
3,360290,5,38.4,,76.13,,,,36029
3,360290,6,38.07,,78.14,,,,36029
3,360290,7,38.46,,79.85,,,,36029
3,360290,8,38.8,,75.6,,,,36029
3,360290,9,40.75,,74.25,,,,36029
3,360290,10,42.89,,74.34,,,,36029
3,360290,11,42.3,,71.21,,,,36029
3,360290,12,44.8,,69.25,,,,36029
3,360290,13,45.3,,66.27,,,,36029
3,360290,14,46.57,,66.55,,,,36029
3,360290,15,43.65,,69.19,,,,36029
3,360290,16,44.95,,65,,,,36029
3,360290,17,44.62,,63.95,,,,36029
3,360290,18,41.53,,70.66,,,,36029
3,360290,19,41.64,,74.64,,,,36029
3,360290,20,39.99,,73.29,,,,36029
3,360290,21,39.73,,77.31,,,,36029
3,360290,22,39.63,,75.42,,,,36029
3,360290,23,39.21,,74,,,,36029
3,360290,24,39.33,,74.49,,,,36029
4,360290,1,40.41,,70.62,,,,36029
4,360290,2,40.3,,70.21,,,,36029
4,360290,3,39.81,,75.14,,,,36029
4,360290,4,38.83,,74.33,,,,36029
4,360290,5,39.3,,75.27,,,,36029
4,360290,6,39.27,,78.14,,,,36029
4,360290,7,39.83,,74.85,,,,36029
4,360290,8,40.41,,71.86,,,,36029
4,360290,9,40.69,,72.39,,,,36029
4,360290,10,43.98,,65.36,,,,36029
4,360290,11,45.57,,64.13,,,,36029
4,360290,12,46.51,,65.58,,,,36029
4,360290,13,45.75,,62.38,,,,36029
4,360290,14,47.97,,58.15,,,,36029
4,360290,15,46.57,,63.75,,,,36029
4,360290,16,45.7,,63.2,,,,36029
4,360290,17,45.08,,63.19,,,,36029
4,360290,18,42.38,,67.4,,,,36029
4,360290,19,43.14,,70.91,,,,36029
4,360290,20,42.6,,68,,,,36029
4,360290,21,41.56,,74.09,,,,36029
4,360290,22,41.59,,74.8,,,,36029
4,360290,23,41.53,,67.72,,,,36029
4,360290,24,40.81,,69.06,,,,36029
5,360290,1,52.8,,77.49,,,,36029
5,360290,2,51.63,,74.94,,,,36029
5,360290,3,49.72,,78.38,,,,36029
5,360290,4,49.62,,78.69,,,,36029
5,360290,5,49.08,,77.25,,,,36029
5,360290,6,49.98,,80.04,,,,36029
5,360290,7,52.56,,76.95,,,,36029
5,360290,8,52.85,,72.8,,,,36029
5,360290,9,56.15,,63.35,,,,36029
5,360290,10,56.95,,66.63,,,,36029
5,360290,11,57.31,,60.65,,,,36029
5,360290,12,58.37,,67.69,,,,36029
5,360290,13,55.92,,65.72,,,,36029
5,360290,14,59.23,,59.69,,,,36029
5,360290,15,61.65,,58.68,,,,36029
5,360290,16,60.05,,62.29,,,,36029
5,360290,17,60.04,,64.79,,,,36029
5,360290,18,58.12,,66.1,,,,36029
5,360290,19,57.4,,68.53,,,,36029
5,360290,20,56.4,,65.51,,,,36029
5,360290,21,54.97,,70.81,,,,36029
5,360290,22,54.47,,71,,,,36029
5,360290,23,54.21,,71.42,,,,36029
5,360290,24,53.45,,71.76,,,,36029
6,360290,1,61.81,,79.5,,,,36029
6,360290,2,61.68,,80.48,,,,36029
6,360290,3,60.43,,81.43,,,,36029
6,360290,4,60.6,,85.51,,,,36029
6,360290,5,59.6,,85.34,,,,36029
6,360290,6,61.53,,85.88,,,,36029
6,360290,7,63.23,,79.15,,,,36029
6,360290,8,65.06,,73.89,,,,36029
6,360290,9,69.06,,62.81,,,,36029
6,360290,10,70.54,,62.69,,,,36029
6,360290,11,71.27,,58.24,,,,36029
6,360290,12,73.81,,53.44,,,,36029
6,360290,13,73.48,,52.81,,,,36029
6,360290,14,74.11,,53.76,,,,36029
6,360290,15,73.33,,58.19,,,,36029
6,360290,16,73.61,,55.79,,,,36029
6,360290,17,73.56,,54.3,,,,36029
6,360290,18,71.72,,57.69,,,,36029
6,360290,19,71.06,,57.28,,,,36029
6,360290,20,69.59,,60.11,,,,36029
6,360290,21,67.18,,66.58,,,,36029
6,360290,22,65.63,,70.5,,,,36029
6,360290,23,65.43,,74.67,,,,36029
6,360290,24,63.36,,78.08,,,,36029
7,360290,1,72.88,,74.91,,,,36029
7,360290,2,72.49,,75.87,,,,36029
7,360290,3,71.52,,76.45,,,,36029
7,360290,4,71.47,,77.34,,,,36029
7,360290,5,70.75,,77.1,,,,36029
7,360290,6,71.42,,77.58,,,,36029
7,360290,7,73.54,,72.54,,,,36029
7,360290,8,75.04,,69.41,,,,36029
7,360290,9,78.47,,62.05,,,,36029
7,360290,10,78.63,,62.17,,,,36029
7,360290,11,79.96,,60.86,,,,36029
7,360290,12,81.31,,58.23,,,,36029
7,360290,13,82.15,,57.93,,,,36029
7,360290,14,82.79,,55.22,,,,36029
7,360290,15,82.5,,56.33,,,,36029
7,360290,16,83,,55.4,,,,36029
7,360290,17,83.25,,53.42,,,,36029
7,360290,18,80.73,,58.68,,,,36029
7,360290,19,78.89,,61.03,,,,36029
7,360290,20,79.52,,60.83,,,,36029
7,360290,21,77.73,,65.06,,,,36029
7,360290,22,76.47,,68.24,,,,36029
7,360290,23,75.52,,69.49,,,,36029
7,360290,24,74.17,,74.19,,,,36029
8,360290,1,68.46,,74.26,,,,36029
8,360290,2,68.19,,74.34,,,,36029
8,360290,3,67.18,,75.68,,,,36029
8,360290,4,66.5,,76.41,,,,36029
8,360290,5,66.34,,77.05,,,,36029
8,360290,6,67.08,,78.53,,,,36029
8,360290,7,69.06,,73.25,,,,36029
8,360290,8,70.66,,69.09,,,,36029
8,360290,9,75.21,,61.74,,,,36029
8,360290,10,77.11,,59.08,,,,36029
8,360290,11,77.18,,57.22,,,,36029
8,360290,12,79.4,,53.23,,,,36029
8,360290,13,80.2,,51,,,,36029
8,360290,14,79.91,,51.33,,,,36029
8,360290,15,79.62,,53.08,,,,36029
8,360290,16,78.32,,55.03,,,,36029
8,360290,17,78.22,,53.2,,,,36029
8,360290,18,77.06,,55.91,,,,36029
8,360290,19,74.41,,64.21,,,,36029
8,360290,20,74.06,,62.77,,,,36029
8,360290,21,72.17,,68.44,,,,36029
8,360290,22,70.84,,71.54,,,,36029
8,360290,23,70.36,,70.68,,,,36029
8,360290,24,69.05,,75.34,,,,36029
9,360290,1,60.06,,75.66,,,,36029
9,360290,2,60.01,,76.01,,,,36029
9,360290,3,58.47,,78.06,,,,36029
9,360290,4,58.61,,75.55,,,,36029
9,360290,5,58.59,,76.02,,,,36029
9,360290,6,58.86,,79.32,,,,36029
9,360290,7,59,,78.61,,,,36029
9,360290,8,60.61,,75.91,,,,36029
9,360290,9,64.18,,71.34,,,,36029
9,360290,10,66.71,,60.59,,,,36029
9,360290,11,68.24,,59.26,,,,36029
9,360290,12,68.47,,59.47,,,,36029
9,360290,13,70.38,,55.85,,,,36029
9,360290,14,71.17,,51.31,,,,36029
9,360290,15,71.3,,53.89,,,,36029
9,360290,16,70.75,,52.44,,,,36029
9,360290,17,70.3,,53.81,,,,36029
9,360290,18,66.89,,63.29,,,,36029
9,360290,19,65.32,,65.06,,,,36029
9,360290,20,64.77,,66.19,,,,36029
9,360290,21,63.48,,70.18,,,,36029
9,360290,22,61.94,,72.15,,,,36029
9,360290,23,61.73,,72.5,,,,36029
9,360290,24,60.89,,74.77,,,,36029
10,360290,1,50.22,,76.3,,,,36029
10,360290,2,49.67,,75.3,,,,36029
10,360290,3,48.71,,80.04,,,,36029
10,360290,4,48.37,,81.63,,,,36029
10,360290,5,48.56,,80.67,,,,36029
10,360290,6,47.84,,83.63,,,,36029
10,360290,7,47.57,,82.52,,,,36029
10,360290,8,48.81,,79.92,,,,36029
10,360290,9,50.65,,76.67,,,,36029
10,360290,10,52.75,,70.1,,,,36029
10,360290,11,54.2,,67.62,,,,36029
10,360290,12,55.39,,67.41,,,,36029
10,360290,13,55.95,,64.1,,,,36029
10,360290,14,55.87,,61.96,,,,36029
10,360290,15,54.93,,66.65,,,,36029
10,360290,16,55.44,,65.67,,,,36029
10,360290,17,54.23,,66.3,,,,36029
10,360290,18,52.02,,73.47,,,,36029
10,360290,19,52.18,,72.74,,,,36029
10,360290,20,51.34,,72.44,,,,36029
10,360290,21,50.95,,76.79,,,,36029
10,360290,22,50.52,,78.11,,,,36029
10,360290,23,50.48,,76.85,,,,36029
10,360290,24,49.68,,77.39,,,,36029
11,360290,1,43.53,,71.17,,,,36029
11,360290,2,44.26,,66.66,,,,36029
11,360290,3,44.03,,66.76,,,,36029
11,360290,4,43.32,,69.41,,,,36029
11,360290,5,44.62,,69.22,,,,36029
11,360290,6,45.42,,69.83,,,,36029
11,360290,7,44.26,,67.23,,,,36029
11,360290,8,44.46,,65.98,,,,36029
11,360290,9,46.69,,66.86,,,,36029
11,360290,10,48.4,,68.76,,,,36029
11,360290,11,46.97,,63.82,,,,36029
11,360290,12,48.75,,63.58,,,,36029
11,360290,13,48.63,,64.81,,,,36029
11,360290,14,51.06,,59.2,,,,36029
11,360290,15,49.3,,61.33,,,,36029
11,360290,16,49.13,,64.05,,,,36029
11,360290,17,48.75,,62.67,,,,36029
11,360290,18,47.38,,67.03,,,,36029
11,360290,19,46.06,,67.23,,,,36029
11,360290,20,45.64,,69.33,,,,36029
11,360290,21,45.11,,68.14,,,,36029
11,360290,22,45.11,,67.42,,,,36029
11,360290,23,44.85,,67.32,,,,36029
11,360290,24,43.08,,70.72,,,,36029
12,360290,1,33.24,,78.35,,,,36029
12,360290,2,32.99,,74.51,,,,36029
12,360290,3,31.96,,77.7,,,,36029
12,360290,4,32.63,,77.96,,,,36029
12,360290,5,32.4,,78.2,,,,36029
12,360290,6,31.19,,80.47,,,,36029
12,360290,7,31.78,,78.41,,,,36029
12,360290,8,32.17,,78.74,,,,36029
12,360290,9,30.9,,79.39,,,,36029
12,360290,10,32.71,,74.71,,,,36029
12,360290,11,33.38,,74.63,,,,36029
12,360290,12,33.89,,71.87,,,,36029
12,360290,13,35.22,,69.76,,,,36029
12,360290,14,35.6,,69.73,,,,36029
12,360290,15,34.24,,72.87,,,,36029
12,360290,16,34.95,,72.4,,,,36029
12,360290,17,33.89,,72.28,,,,36029
12,360290,18,33.93,,73.62,,,,36029
12,360290,19,33.93,,74.96,,,,36029
12,360290,20,33.7,,74.06,,,,36029
12,360290,21,33.48,,76.82,,,,36029
12,360290,22,33.04,,76.63,,,,36029
12,360290,23,32.36,,75.81,,,,36029
12,360290,24,32.39,,78.63,,,,36029
1,360310,1,25.56,,79.67,,,,36031
1,360310,2,26.73,,79.43,,,,36031
1,360310,3,26.91,,79.67,,,,36031
1,360310,4,26.58,,80.64,,,,36031
1,360310,5,26.14,,80.73,,,,36031
1,360310,6,26.14,,81.41,,,,36031
1,360310,7,26.3,,81.94,,,,36031
1,360310,8,24.96,,80.59,,,,36031
1,360310,9,26.59,,81.66,,,,36031
1,360310,10,26.11,,77.85,,,,36031
1,360310,11,27.16,,75.17,,,,36031
1,360310,12,28.96,,73.2,,,,36031
1,360310,13,28.83,,72.8,,,,36031
1,360310,14,30.33,,70.92,,,,36031
1,360310,15,29.3,,72.3,,,,36031
1,360310,16,29.15,,72.64,,,,36031
1,360310,17,28.08,,70.87,,,,36031
1,360310,18,27.45,,76.95,,,,36031
1,360310,19,29.43,,78.51,,,,36031
1,360310,20,27.2,,74.64,,,,36031
1,360310,21,24.98,,77.19,,,,36031
1,360310,22,25.94,,76.87,,,,36031
1,360310,23,26.28,,76.28,,,,36031
1,360310,24,25.13,,79.65,,,,36031
2,360310,1,23.16,,74.87,,,,36031
2,360310,2,23.89,,72.97,,,,36031
2,360310,3,23.9,,74.79,,,,36031
2,360310,4,23.78,,74.2,,,,36031
2,360310,5,22.13,,73,,,,36031
2,360310,6,20.89,,77,,,,36031
2,360310,7,21.53,,77.73,,,,36031
2,360310,8,22.4,,78.04,,,,36031
2,360310,9,24.55,,77.62,,,,36031
2,360310,10,26.57,,76.16,,,,36031
2,360310,11,26.04,,71.64,,,,36031
2,360310,12,27.53,,72.45,,,,36031
2,360310,13,28.56,,71.56,,,,36031
2,360310,14,28.99,,69.06,,,,36031
2,360310,15,29.26,,67.19,,,,36031
2,360310,16,29.74,,68.47,,,,36031
2,360310,17,29.19,,65.38,,,,36031
2,360310,18,27.36,,67.06,,,,36031
2,360310,19,25.48,,72.6,,,,36031
2,360310,20,25.94,,68.02,,,,36031
2,360310,21,24.17,,70.03,,,,36031
2,360310,22,24.91,,69.83,,,,36031
2,360310,23,24.52,,69.19,,,,36031
2,360310,24,22.83,,72.62,,,,36031
3,360310,1,34.18,,69.97,,,,36031
3,360310,2,34.06,,69.78,,,,36031
3,360310,3,33.73,,70,,,,36031
3,360310,4,31.76,,71.79,,,,36031
3,360310,5,32.38,,71.24,,,,36031
3,360310,6,33.17,,71.14,,,,36031
3,360310,7,32.79,,72.97,,,,36031
3,360310,8,32.91,,69.93,,,,36031
3,360310,9,36.56,,64.5,,,,36031
3,360310,10,38.58,,63.55,,,,36031
3,360310,11,38.86,,58.86,,,,36031
3,360310,12,41.41,,55.44,,,,36031
3,360310,13,43.03,,56.3,,,,36031
3,360310,14,43.14,,49.8,,,,36031
3,360310,15,44,,47.91,,,,36031
3,360310,16,42.44,,52.03,,,,36031
3,360310,17,42.4,,52.5,,,,36031
3,360310,18,40.8,,54.89,,,,36031
3,360310,19,38.89,,59.64,,,,36031
3,360310,20,38.91,,58.58,,,,36031
3,360310,21,37.43,,66.05,,,,36031
3,360310,22,35.95,,68.9,,,,36031
3,360310,23,35.93,,66.26,,,,36031
3,360310,24,35.75,,67.12,,,,36031
4,360310,1,39,,63.74,,,,36031
4,360310,2,38.39,,64.39,,,,36031
4,360310,3,37.24,,65.41,,,,36031
4,360310,4,36.94,,65.36,,,,36031
4,360310,5,36.98,,64.21,,,,36031
4,360310,6,37.33,,63.53,,,,36031
4,360310,7,40.06,,60.1,,,,36031
4,360310,8,40.7,,58.24,,,,36031
4,360310,9,42.39,,53.18,,,,36031
4,360310,10,44.97,,52.37,,,,36031
4,360310,11,45.7,,48.8,,,,36031
4,360310,12,47.13,,51.32,,,,36031
4,360310,13,49.3,,52.08,,,,36031
4,360310,14,48.53,,51.84,,,,36031
4,360310,15,48.65,,50.67,,,,36031
4,360310,16,48.89,,48.81,,,,36031
4,360310,17,49.22,,45.69,,,,36031
4,360310,18,47.89,,52.25,,,,36031
4,360310,19,46,,51.44,,,,36031
4,360310,20,45.51,,53.05,,,,36031
4,360310,21,43.53,,57.15,,,,36031
4,360310,22,41.9,,57.55,,,,36031
4,360310,23,41.63,,58.16,,,,36031
4,360310,24,40.33,,61.7,,,,36031
5,360310,1,51.66,,67.29,,,,36031
5,360310,2,50.91,,66.77,,,,36031
5,360310,3,47.68,,72.59,,,,36031
5,360310,4,50.68,,71.95,,,,36031
5,360310,5,47.91,,70.39,,,,36031
5,360310,6,49.6,,68,,,,36031
5,360310,7,54.06,,60,,,,36031
5,360310,8,54.97,,57.24,,,,36031
5,360310,9,57.85,,53.08,,,,36031
5,360310,10,60.22,,47.17,,,,36031
5,360310,11,61.31,,44.06,,,,36031
5,360310,12,62.91,,43.4,,,,36031
5,360310,13,65.48,,37.13,,,,36031
5,360310,14,65.03,,37.58,,,,36031
5,360310,15,66.42,,37.48,,,,36031
5,360310,16,67.27,,45.08,,,,36031
5,360310,17,64.61,,39.97,,,,36031
5,360310,18,63.08,,59.22,,,,36031
5,360310,19,63,,51.64,,,,36031
5,360310,20,60.21,,52.99,,,,36031
5,360310,21,55.46,,58.77,,,,36031
5,360310,22,53.1,,63.13,,,,36031
5,360310,23,54.26,,61.72,,,,36031
5,360310,24,52.8,,64.86,,,,36031
6,360310,1,61.05,,78.26,,,,36031
6,360310,2,61.69,,76.8,,,,36031
6,360310,3,59.23,,81.18,,,,36031
6,360310,4,59.56,,82.19,,,,36031
6,360310,5,59.23,,80.83,,,,36031
6,360310,6,63.41,,79.28,,,,36031
6,360310,7,66.54,,74.43,,,,36031
6,360310,8,66.48,,69.4,,,,36031
6,360310,9,68.46,,63.37,,,,36031
6,360310,10,72.49,,59.78,,,,36031
6,360310,11,73.3,,54.51,,,,36031
6,360310,12,74.38,,52.44,,,,36031
6,360310,13,77.03,,45.32,,,,36031
6,360310,14,77.38,,44.59,,,,36031
6,360310,15,75.83,,49.03,,,,36031
6,360310,16,76.35,,47.56,,,,36031
6,360310,17,76.82,,45.13,,,,36031
6,360310,18,74.88,,50.15,,,,36031
6,360310,19,72.35,,56.18,,,,36031
6,360310,20,71.63,,55.63,,,,36031
6,360310,21,67.39,,66.19,,,,36031
6,360310,22,66.44,,69.56,,,,36031
6,360310,23,65.72,,69.7,,,,36031
6,360310,24,63.58,,78.05,,,,36031
7,360310,1,69.61,,80.86,,,,36031
7,360310,2,69.47,,80.63,,,,36031
7,360310,3,68.03,,83.69,,,,36031
7,360310,4,66.91,,86.02,,,,36031
7,360310,5,68.19,,84.11,,,,36031
7,360310,6,68.92,,82.5,,,,36031
7,360310,7,70.75,,79.68,,,,36031
7,360310,8,72.7,,76.3,,,,36031
7,360310,9,75.53,,67.42,,,,36031
7,360310,10,78.05,,62.75,,,,36031
7,360310,11,79.72,,57.99,,,,36031
7,360310,12,81.45,,53.61,,,,36031
7,360310,13,82.7,,50.7,,,,36031
7,360310,14,84.06,,48.52,,,,36031
7,360310,15,83.1,,51.1,,,,36031
7,360310,16,84.03,,48.5,,,,36031
7,360310,17,83.3,,48.97,,,,36031
7,360310,18,82,,51.41,,,,36031
7,360310,19,80.45,,54.23,,,,36031
7,360310,20,79.02,,57.35,,,,36031
7,360310,21,74.81,,68.19,,,,36031
7,360310,22,73.16,,72.71,,,,36031
7,360310,23,72.6,,74.16,,,,36031
7,360310,24,71.22,,77.41,,,,36031
8,360310,1,64.41,,80.24,,,,36031
8,360310,2,64.75,,79.79,,,,36031
8,360310,3,63.86,,80.4,,,,36031
8,360310,4,63.41,,82.14,,,,36031
8,360310,5,63.28,,81.41,,,,36031
8,360310,6,63.37,,81.56,,,,36031
8,360310,7,65.79,,78.21,,,,36031
8,360310,8,67.31,,75.56,,,,36031
8,360310,9,71.56,,65.59,,,,36031
8,360310,10,73.18,,62.18,,,,36031
8,360310,11,73.93,,61.03,,,,36031
8,360310,12,76.63,,54.56,,,,36031
8,360310,13,78.45,,51.36,,,,36031
8,360310,14,78.32,,50.37,,,,36031
8,360310,15,79.13,,47.97,,,,36031
8,360310,16,78.59,,49.56,,,,36031
8,360310,17,78.13,,50.28,,,,36031
8,360310,18,74.57,,60.43,,,,36031
8,360310,19,73.28,,63.89,,,,36031
8,360310,20,72.3,,66.84,,,,36031
8,360310,21,69.5,,73.08,,,,36031
8,360310,22,68.24,,76.39,,,,36031
8,360310,23,67.59,,76.99,,,,36031
8,360310,24,66.51,,78.78,,,,36031
9,360310,1,57.09,,78.68,,,,36031
9,360310,2,56.82,,77.97,,,,36031
9,360310,3,56.41,,78.22,,,,36031
9,360310,4,56.36,,79.38,,,,36031
9,360310,5,55.84,,78.97,,,,36031
9,360310,6,54.53,,81.22,,,,36031
9,360310,7,56.33,,79.54,,,,36031
9,360310,8,58.17,,74.59,,,,36031
9,360310,9,61.79,,67.97,,,,36031
9,360310,10,65.03,,62.61,,,,36031
9,360310,11,66.55,,60.07,,,,36031
9,360310,12,68.46,,54.57,,,,36031
9,360310,13,69.57,,47.9,,,,36031
9,360310,14,69.87,,48.81,,,,36031
9,360310,15,70.21,,50.39,,,,36031
9,360310,16,68.58,,52.45,,,,36031
9,360310,17,68.11,,51.95,,,,36031
9,360310,18,65.47,,56.43,,,,36031
9,360310,19,63.13,,62.27,,,,36031
9,360310,20,62.5,,64.94,,,,36031
9,360310,21,60.69,,69.41,,,,36031
9,360310,22,60.63,,74.29,,,,36031
9,360310,23,59.25,,74.05,,,,36031
9,360310,24,58.73,,78.49,,,,36031
10,360310,1,47.68,,77.65,,,,36031
10,360310,2,47.67,,76.75,,,,36031
10,360310,3,47.22,,79.3,,,,36031
10,360310,4,47.65,,78.64,,,,36031
10,360310,5,46.84,,77.51,,,,36031
10,360310,6,46.58,,80.53,,,,36031
10,360310,7,47.24,,80.68,,,,36031
10,360310,8,47.73,,78.2,,,,36031
10,360310,9,49.94,,76.82,,,,36031
10,360310,10,51.14,,71.95,,,,36031
10,360310,11,52.38,,67.93,,,,36031
10,360310,12,53.85,,65.96,,,,36031
10,360310,13,54.92,,61.22,,,,36031
10,360310,14,55.03,,60.76,,,,36031
10,360310,15,54.7,,63.47,,,,36031
10,360310,16,53.35,,63.7,,,,36031
10,360310,17,54.96,,63.51,,,,36031
10,360310,18,52.78,,72.64,,,,36031
10,360310,19,50.63,,69.38,,,,36031
10,360310,20,49.99,,71.57,,,,36031
10,360310,21,48.77,,73.77,,,,36031
10,360310,22,47.97,,75.53,,,,36031
10,360310,23,48.3,,74.97,,,,36031
10,360310,24,48.1,,77.16,,,,36031
11,360310,1,40.56,,72.87,,,,36031
11,360310,2,40.94,,70.79,,,,36031
11,360310,3,40.82,,70.56,,,,36031
11,360310,4,40.63,,72.09,,,,36031
11,360310,5,40.29,,71.25,,,,36031
11,360310,6,38,,72.19,,,,36031
11,360310,7,39.1,,72.95,,,,36031
11,360310,8,40.03,,69.97,,,,36031
11,360310,9,42.88,,69.38,,,,36031
11,360310,10,42.7,,63.4,,,,36031
11,360310,11,44.34,,59.75,,,,36031
11,360310,12,43.21,,57.74,,,,36031
11,360310,13,46.33,,59.1,,,,36031
11,360310,14,48.2,,54.95,,,,36031
11,360310,15,48.03,,55.39,,,,36031
11,360310,16,46.78,,60.16,,,,36031
11,360310,17,47,,57.59,,,,36031
11,360310,18,45.17,,64.83,,,,36031
11,360310,19,44.77,,64.07,,,,36031
11,360310,20,44.51,,66.03,,,,36031
11,360310,21,45.37,,69.74,,,,36031
11,360310,22,43.79,,73.83,,,,36031
11,360310,23,42.52,,69.66,,,,36031
11,360310,24,41.91,,71.37,,,,36031
12,360310,1,32.51,,72.51,,,,36031
12,360310,2,31.66,,72.33,,,,36031
12,360310,3,32.41,,74.37,,,,36031
12,360310,4,26.31,,70.31,,,,36031
12,360310,5,30.15,,70.84,,,,36031
12,360310,6,28.7,,71.35,,,,36031
12,360310,7,28.81,,70.78,,,,36031
12,360310,8,29.82,,72.11,,,,36031
