yearID,sourceTypeID,VMT,FIP
2020,42,842312.319,36031
2020,43,1631432.209,36031
2020,51,1063024.008,36031
2020,52,21518861.44,36031
2020,53,1091369.237,36031
2020,54,1166360.32,36031
2020,61,9994122.574,36031
2020,62,33225170.43,36031
2020,11,2231502,36033
2020,21,75575080.24,36033
2020,31,248675965.9,36033
2020,32,14006666.27,36033
2020,41,336818.7736,36033
2020,42,306966.2811,36033
2020,43,2292632.945,36033
2020,51,701940.2786,36033
2020,52,19618182.31,36033
2020,53,789177.5839,36033
2020,54,1086769.825,36033
2020,61,4533153.494,36033
2020,62,11211361.51,36033
2020,11,3519602.4,36035
2020,21,100183677.9,36035
2020,31,223589790.5,36035
2020,32,12858947.82,36035
2020,41,135002.6236,36035
2020,42,408575.3682,36035
2020,43,1572634.008,36035
2020,51,163799.2428,36035
2020,52,17753024.43,36035
2020,53,697684.5755,36035
2020,54,1544515.751,36035
2020,61,2670374.943,36035
2020,62,8551002.057,36035
2020,11,4185246.6,36037
2020,21,178360585.7,36037
2020,31,460259118,36037
2020,32,32280585.69,36037
2020,41,323449.3604,36037
2020,42,39793.83464,36037
2020,43,4119671.205,36037
2020,51,381788.3083,36037
2020,52,33641578.8,36037
2020,53,2256825.255,36037
2020,54,1939320.638,36037
2020,61,22919955.77,36037
2020,62,70386583.23,36037
2020,11,3642468.6,36039
2020,21,144419867.6,36039
2020,31,316680150.9,36039
2020,32,17597091.17,36039
2020,41,816432.4401,36039
2020,42,25820.60398,36039
2020,43,1724175.556,36039
2020,51,111655.7049,36039
2020,52,25121835.72,36039
2020,53,1258714.868,36039
2020,54,1218971.703,36039
2020,61,15672710.08,36039
2020,62,51828632.92,36039
2020,11,1000058.4,36041
2020,21,16699566.38,36041
2020,31,59872327.7,36041
2020,32,5312517.32,36041
2020,41,271193.4437,36041
2020,42,21318.10212,36041
2020,43,263076.4542,36041
2020,51,415682.7532,36041
2020,52,4909786.419,36041
2020,53,197643.2561,36041
2020,54,227223.5718,36041
2020,61,733082.1752,36041
2020,62,2665264.825,36041
2020,11,3899913,36043
2020,21,147318490.2,36043
2020,31,326282693.7,36043
2020,32,14639924.76,36043
2020,41,396042.1899,36043
2020,42,31132.27216,36043
2020,43,1818491.738,36043
2020,51,1493267.358,36043
2020,52,24506069.9,36043
2020,53,969324.4996,36043
2020,54,1325700.238,36043
2020,61,13215296.33,36043
2020,62,40524337.67,36043
2020,11,4597289.4,36045
2020,21,222447525.3,36045
2020,31,598246625.7,36045
2020,32,34250263.18,36045
2020,41,668202.5492,36045
2020,42,268083.2862,36045
2020,43,4560631.565,36045
2020,51,3059162.598,36045
2020,52,39198196.74,36045
2020,53,1585513.157,36045
2020,54,2885482.502,36045
2020,61,16814950.33,36045
2020,62,42761943.67,36045
2020,11,37496700,36047
2020,21,1243114678,36047
2020,31,2107273498,36047
2020,32,186012086.6,36047
2020,41,6600321.569,36047
2020,42,15062075.9,36047
2020,43,38502951.73,36047
2020,51,4689705.674,36047
