sourceTypeID,monthID,roadTypeID,dayID,dayVMTFraction,FIP
53,7,2,5,0.72118,36059
53,7,3,2,0.27882,36059
53,7,3,5,0.72118,36059
53,7,4,2,0.237635,36059
53,7,4,5,0.762365,36059
53,7,5,2,0.237635,36059
53,7,5,5,0.762365,36059
53,8,1,2,0.237635,36059
53,8,1,5,0.762365,36059
53,8,2,2,0.27882,36059
53,8,2,5,0.72118,36059
53,8,3,2,0.27882,36059
53,8,3,5,0.72118,36059
53,8,4,2,0.237635,36059
53,8,4,5,0.762365,36059
53,8,5,2,0.237635,36059
53,8,5,5,0.762365,36059
53,9,1,2,0.237635,36059
53,9,1,5,0.762365,36059
53,9,2,2,0.27882,36059
53,9,2,5,0.72118,36059
53,9,3,2,0.27882,36059
53,9,3,5,0.72118,36059
53,9,4,2,0.237635,36059
53,9,4,5,0.762365,36059
53,9,5,2,0.237635,36059
53,9,5,5,0.762365,36059
53,10,1,2,0.237635,36059
53,10,1,5,0.762365,36059
53,10,2,2,0.27882,36059
53,10,2,5,0.72118,36059
53,10,3,2,0.27882,36059
53,10,3,5,0.72118,36059
53,10,4,2,0.237635,36059
53,10,4,5,0.762365,36059
53,10,5,2,0.237635,36059
53,10,5,5,0.762365,36059
53,11,1,2,0.237635,36059
53,11,1,5,0.762365,36059
53,11,2,2,0.27882,36059
53,11,2,5,0.72118,36059
53,11,3,2,0.27882,36059
53,11,3,5,0.72118,36059
53,11,4,2,0.237635,36059
53,11,4,5,0.762365,36059
53,11,5,2,0.237635,36059
53,11,5,5,0.762365,36059
53,12,1,2,0.237635,36059
53,12,1,5,0.762365,36059
53,12,2,2,0.27882,36059
53,12,2,5,0.72118,36059
53,12,3,2,0.27882,36059
53,12,3,5,0.72118,36059
53,12,4,2,0.237635,36059
53,12,4,5,0.762365,36059
53,12,5,2,0.237635,36059
53,12,5,5,0.762365,36059
54,1,1,2,0.237635,36059
54,1,1,5,0.762365,36059
54,1,2,2,0.27882,36059
54,1,2,5,0.72118,36059
54,1,3,2,0.27882,36059
54,1,3,5,0.72118,36059
54,1,4,2,0.237635,36059
54,1,4,5,0.762365,36059
54,1,5,2,0.237635,36059
54,1,5,5,0.762365,36059
54,2,1,2,0.237635,36059
54,2,1,5,0.762365,36059
54,2,2,2,0.27882,36059
54,2,2,5,0.72118,36059
54,2,3,2,0.27882,36059
54,2,3,5,0.72118,36059
54,2,4,2,0.237635,36059
54,2,4,5,0.762365,36059
54,2,5,2,0.237635,36059
54,2,5,5,0.762365,36059
54,3,1,2,0.237635,36059
54,3,1,5,0.762365,36059
54,3,2,2,0.27882,36059
54,3,2,5,0.72118,36059
54,3,3,2,0.27882,36059
54,3,3,5,0.72118,36059
54,3,4,2,0.237635,36059
54,3,4,5,0.762365,36059
54,3,5,2,0.237635,36059
54,3,5,5,0.762365,36059
54,4,1,2,0.237635,36059
54,4,1,5,0.762365,36059
54,4,2,2,0.27882,36059
54,4,2,5,0.72118,36059
54,4,3,2,0.27882,36059
54,4,3,5,0.72118,36059
54,4,4,2,0.237635,36059
54,4,4,5,0.762365,36059
54,4,5,2,0.237635,36059
54,4,5,5,0.762365,36059
54,5,1,2,0.237635,36059
54,5,1,5,0.762365,36059
54,5,2,2,0.27882,36059
54,5,2,5,0.72118,36059
54,5,3,2,0.27882,36059
54,5,3,5,0.72118,36059
54,5,4,2,0.237635,36059
54,5,4,5,0.762365,36059
54,5,5,2,0.237635,36059
54,5,5,5,0.762365,36059
54,6,1,2,0.237635,36059
54,6,1,5,0.762365,36059
54,6,2,2,0.27882,36059
54,6,2,5,0.72118,36059
54,6,3,2,0.27882,36059
54,6,3,5,0.72118,36059
54,6,4,2,0.237635,36059
54,6,4,5,0.762365,36059
54,6,5,2,0.237635,36059
54,6,5,5,0.762365,36059
54,7,1,2,0.237635,36059
54,7,1,5,0.762365,36059
54,7,2,2,0.27882,36059
54,7,2,5,0.72118,36059
54,7,3,2,0.27882,36059
54,7,3,5,0.72118,36059
54,7,4,2,0.237635,36059
54,7,4,5,0.762365,36059
54,7,5,2,0.237635,36059
54,7,5,5,0.762365,36059
54,8,1,2,0.237635,36059
54,8,1,5,0.762365,36059
54,8,2,2,0.27882,36059
54,8,2,5,0.72118,36059
54,8,3,2,0.27882,36059
54,8,3,5,0.72118,36059
54,8,4,2,0.237635,36059
54,8,4,5,0.762365,36059
54,8,5,2,0.237635,36059
54,8,5,5,0.762365,36059
54,9,1,2,0.237635,36059
54,9,1,5,0.762365,36059
54,9,2,2,0.27882,36059
54,9,2,5,0.72118,36059
54,9,3,2,0.27882,36059
54,9,3,5,0.72118,36059
54,9,4,2,0.237635,36059
54,9,4,5,0.762365,36059
54,9,5,2,0.237635,36059
54,9,5,5,0.762365,36059
54,10,1,2,0.237635,36059
54,10,1,5,0.762365,36059
54,10,2,2,0.27882,36059
54,10,2,5,0.72118,36059
54,10,3,2,0.27882,36059
54,10,3,5,0.72118,36059
54,10,4,2,0.237635,36059
54,10,4,5,0.762365,36059
54,10,5,2,0.237635,36059
54,10,5,5,0.762365,36059
54,11,1,2,0.237635,36059
54,11,1,5,0.762365,36059
54,11,2,2,0.27882,36059
54,11,2,5,0.72118,36059
54,11,3,2,0.27882,36059
54,11,3,5,0.72118,36059
54,11,4,2,0.237635,36059
54,11,4,5,0.762365,36059
54,11,5,2,0.237635,36059
54,11,5,5,0.762365,36059
54,12,1,2,0.237635,36059
54,12,1,5,0.762365,36059
54,12,2,2,0.27882,36059
54,12,2,5,0.72118,36059
54,12,3,2,0.27882,36059
54,12,3,5,0.72118,36059
54,12,4,2,0.237635,36059
54,12,4,5,0.762365,36059
54,12,5,2,0.237635,36059
54,12,5,5,0.762365,36059
61,1,1,2,0.237635,36059
61,1,1,5,0.762365,36059
61,1,2,2,0.27882,36059
61,1,2,5,0.72118,36059
61,1,3,2,0.27882,36059
61,1,3,5,0.72118,36059
61,1,4,2,0.237635,36059
61,1,4,5,0.762365,36059
61,1,5,2,0.237635,36059
61,1,5,5,0.762365,36059
61,2,1,2,0.237635,36059
61,2,1,5,0.762365,36059
61,2,2,2,0.27882,36059
61,2,2,5,0.72118,36059
61,2,3,2,0.27882,36059
61,2,3,5,0.72118,36059
61,2,4,2,0.237635,36059
61,2,4,5,0.762365,36059
61,2,5,2,0.237635,36059
61,2,5,5,0.762365,36059
61,3,1,2,0.237635,36059
61,3,1,5,0.762365,36059
61,3,2,2,0.27882,36059
61,3,2,5,0.72118,36059
61,3,3,2,0.27882,36059
61,3,3,5,0.72118,36059
61,3,4,2,0.237635,36059
61,3,4,5,0.762365,36059
61,3,5,2,0.237635,36059
61,3,5,5,0.762365,36059
61,4,1,2,0.237635,36059
61,4,1,5,0.762365,36059
61,4,2,2,0.27882,36059
61,4,2,5,0.72118,36059
61,4,3,2,0.27882,36059
61,4,3,5,0.72118,36059
61,4,4,2,0.237635,36059
61,4,4,5,0.762365,36059
61,4,5,2,0.237635,36059
61,4,5,5,0.762365,36059
61,5,1,2,0.237635,36059
61,5,1,5,0.762365,36059
61,5,2,2,0.27882,36059
61,5,2,5,0.72118,36059
61,5,3,2,0.27882,36059
61,5,3,5,0.72118,36059
61,5,4,2,0.237635,36059
61,5,4,5,0.762365,36059
61,5,5,2,0.237635,36059
61,5,5,5,0.762365,36059
61,6,1,2,0.237635,36059
61,6,1,5,0.762365,36059
61,6,2,2,0.27882,36059
61,6,2,5,0.72118,36059
61,6,3,2,0.27882,36059
61,6,3,5,0.72118,36059
61,6,4,2,0.237635,36059
61,6,4,5,0.762365,36059
61,6,5,2,0.237635,36059
61,6,5,5,0.762365,36059
61,7,1,2,0.237635,36059
61,7,1,5,0.762365,36059
61,7,2,2,0.27882,36059
61,7,2,5,0.72118,36059
61,7,3,2,0.27882,36059
61,7,3,5,0.72118,36059
61,7,4,2,0.237635,36059
61,7,4,5,0.762365,36059
61,7,5,2,0.237635,36059
61,7,5,5,0.762365,36059
61,8,1,2,0.237635,36059
61,8,1,5,0.762365,36059
61,8,2,2,0.27882,36059
61,8,2,5,0.72118,36059
61,8,3,2,0.27882,36059
61,8,3,5,0.72118,36059
61,8,4,2,0.237635,36059
61,8,4,5,0.762365,36059
61,8,5,2,0.237635,36059
61,8,5,5,0.762365,36059
61,9,1,2,0.237635,36059
61,9,1,5,0.762365,36059
61,9,2,2,0.27882,36059
61,9,2,5,0.72118,36059
61,9,3,2,0.27882,36059
61,9,3,5,0.72118,36059
61,9,4,2,0.237635,36059
61,9,4,5,0.762365,36059
61,9,5,2,0.237635,36059
61,9,5,5,0.762365,36059
61,10,1,2,0.237635,36059
61,10,1,5,0.762365,36059
61,10,2,2,0.27882,36059
61,10,2,5,0.72118,36059
61,10,3,2,0.27882,36059
61,10,3,5,0.72118,36059
61,10,4,2,0.237635,36059
61,10,4,5,0.762365,36059
61,10,5,2,0.237635,36059
61,10,5,5,0.762365,36059
61,11,1,2,0.237635,36059
61,11,1,5,0.762365,36059
61,11,2,2,0.27882,36059
61,11,2,5,0.72118,36059
61,11,3,2,0.27882,36059
61,11,3,5,0.72118,36059
61,11,4,2,0.237635,36059
61,11,4,5,0.762365,36059
61,11,5,2,0.237635,36059
61,11,5,5,0.762365,36059
61,12,1,2,0.237635,36059
61,12,1,5,0.762365,36059
61,12,2,2,0.27882,36059
61,12,2,5,0.72118,36059
61,12,3,2,0.27882,36059
61,12,3,5,0.72118,36059
61,12,4,2,0.237635,36059
61,12,4,5,0.762365,36059
61,12,5,2,0.237635,36059
61,12,5,5,0.762365,36059
62,1,1,2,0.237635,36059
62,1,1,5,0.762365,36059
62,1,2,2,0.27882,36059
62,1,2,5,0.72118,36059
62,1,3,2,0.27882,36059
62,1,3,5,0.72118,36059
62,1,4,2,0.237635,36059
62,1,4,5,0.762365,36059
62,1,5,2,0.237635,36059
62,1,5,5,0.762365,36059
62,2,1,2,0.237635,36059
62,2,1,5,0.762365,36059
62,2,2,2,0.27882,36059
62,2,2,5,0.72118,36059
62,2,3,2,0.27882,36059
62,2,3,5,0.72118,36059
62,2,4,2,0.237635,36059
62,2,4,5,0.762365,36059
62,2,5,2,0.237635,36059
62,2,5,5,0.762365,36059
62,3,1,2,0.237635,36059
62,3,1,5,0.762365,36059
62,3,2,2,0.27882,36059
62,3,2,5,0.72118,36059
62,3,3,2,0.27882,36059
62,3,3,5,0.72118,36059
62,3,4,2,0.237635,36059
62,3,4,5,0.762365,36059
62,3,5,2,0.237635,36059
62,3,5,5,0.762365,36059
62,4,1,2,0.237635,36059
62,4,1,5,0.762365,36059
62,4,2,2,0.27882,36059
62,4,2,5,0.72118,36059
62,4,3,2,0.27882,36059
62,4,3,5,0.72118,36059
62,4,4,2,0.237635,36059
62,4,4,5,0.762365,36059
62,4,5,2,0.237635,36059
62,4,5,5,0.762365,36059
62,5,1,2,0.237635,36059
62,5,1,5,0.762365,36059
62,5,2,2,0.27882,36059
62,5,2,5,0.72118,36059
62,5,3,2,0.27882,36059
62,5,3,5,0.72118,36059
62,5,4,2,0.237635,36059
62,5,4,5,0.762365,36059
62,5,5,2,0.237635,36059
62,5,5,5,0.762365,36059
62,6,1,2,0.237635,36059
62,6,1,5,0.762365,36059
62,6,2,2,0.27882,36059
62,6,2,5,0.72118,36059
62,6,3,2,0.27882,36059
62,6,3,5,0.72118,36059
62,6,4,2,0.237635,36059
62,6,4,5,0.762365,36059
62,6,5,2,0.237635,36059
62,6,5,5,0.762365,36059
62,7,1,2,0.237635,36059
62,7,1,5,0.762365,36059
62,7,2,2,0.27882,36059
62,7,2,5,0.72118,36059
62,7,3,2,0.27882,36059
62,7,3,5,0.72118,36059
62,7,4,2,0.237635,36059
62,7,4,5,0.762365,36059
62,7,5,2,0.237635,36059
62,7,5,5,0.762365,36059
62,8,1,2,0.237635,36059
62,8,1,5,0.762365,36059
62,8,2,2,0.27882,36059
62,8,2,5,0.72118,36059
62,8,3,2,0.27882,36059
62,8,3,5,0.72118,36059
62,8,4,2,0.237635,36059
62,8,4,5,0.762365,36059
62,8,5,2,0.237635,36059
62,8,5,5,0.762365,36059
62,9,1,2,0.237635,36059
62,9,1,5,0.762365,36059
62,9,2,2,0.27882,36059
62,9,2,5,0.72118,36059
62,9,3,2,0.27882,36059
62,9,3,5,0.72118,36059
62,9,4,2,0.237635,36059
62,9,4,5,0.762365,36059
62,9,5,2,0.237635,36059
62,9,5,5,0.762365,36059
62,10,1,2,0.237635,36059
62,10,1,5,0.762365,36059
62,10,2,2,0.27882,36059
62,10,2,5,0.72118,36059
62,10,3,2,0.27882,36059
62,10,3,5,0.72118,36059
62,10,4,2,0.237635,36059
62,10,4,5,0.762365,36059
62,10,5,2,0.237635,36059
62,10,5,5,0.762365,36059
62,11,1,2,0.237635,36059
62,11,1,5,0.762365,36059
62,11,2,2,0.27882,36059
62,11,2,5,0.72118,36059
62,11,3,2,0.27882,36059
62,11,3,5,0.72118,36059
62,11,4,2,0.237635,36059
62,11,4,5,0.762365,36059
62,11,5,2,0.237635,36059
62,11,5,5,0.762365,36059
62,12,1,2,0.237635,36059
62,12,1,5,0.762365,36059
62,12,2,2,0.27882,36059
62,12,2,5,0.72118,36059
62,12,3,2,0.27882,36059
62,12,3,5,0.72118,36059
62,12,4,2,0.237635,36059
62,12,4,5,0.762365,36059
62,12,5,2,0.237635,36059
62,12,5,5,0.762365,36059
11,1,1,2,0.237635,36061
11,1,1,5,0.762365,36061
11,1,2,2,0.27882,36061
11,1,2,5,0.72118,36061
11,1,3,2,0.27882,36061
11,1,3,5,0.72118,36061
11,1,4,2,0.237635,36061
11,1,4,5,0.762365,36061
11,1,5,2,0.237635,36061
11,1,5,5,0.762365,36061
11,2,1,2,0.237635,36061
11,2,1,5,0.762365,36061
11,2,2,2,0.27882,36061
11,2,2,5,0.72118,36061
11,2,3,2,0.27882,36061
11,2,3,5,0.72118,36061
11,2,4,2,0.237635,36061
11,2,4,5,0.762365,36061
11,2,5,2,0.237635,36061
11,2,5,5,0.762365,36061
11,3,1,2,0.237635,36061
11,3,1,5,0.762365,36061
11,3,2,2,0.27882,36061
11,3,2,5,0.72118,36061
11,3,3,2,0.27882,36061
11,3,3,5,0.72118,36061
11,3,4,2,0.237635,36061
11,3,4,5,0.762365,36061
11,3,5,2,0.237635,36061
11,3,5,5,0.762365,36061
11,4,1,2,0.237635,36061
11,4,1,5,0.762365,36061
11,4,2,2,0.27882,36061
11,4,2,5,0.72118,36061
11,4,3,2,0.27882,36061
11,4,3,5,0.72118,36061
11,4,4,2,0.237635,36061
11,4,4,5,0.762365,36061
11,4,5,2,0.237635,36061
11,4,5,5,0.762365,36061
11,5,1,2,0.237635,36061
11,5,1,5,0.762365,36061
11,5,2,2,0.27882,36061
11,5,2,5,0.72118,36061
11,5,3,2,0.27882,36061
11,5,3,5,0.72118,36061
11,5,4,2,0.237635,36061
11,5,4,5,0.762365,36061
11,5,5,2,0.237635,36061
11,5,5,5,0.762365,36061
11,6,1,2,0.237635,36061
11,6,1,5,0.762365,36061
11,6,2,2,0.27882,36061
11,6,2,5,0.72118,36061
11,6,3,2,0.27882,36061
11,6,3,5,0.72118,36061
11,6,4,2,0.237635,36061
11,6,4,5,0.762365,36061
11,6,5,2,0.237635,36061
11,6,5,5,0.762365,36061
11,7,1,2,0.237635,36061
11,7,1,5,0.762365,36061
11,7,2,2,0.27882,36061
11,7,2,5,0.72118,36061
11,7,3,2,0.27882,36061
11,7,3,5,0.72118,36061
11,7,4,2,0.237635,36061
11,7,4,5,0.762365,36061
11,7,5,2,0.237635,36061
11,7,5,5,0.762365,36061
11,8,1,2,0.237635,36061
11,8,1,5,0.762365,36061
11,8,2,2,0.27882,36061
11,8,2,5,0.72118,36061
11,8,3,2,0.27882,36061
11,8,3,5,0.72118,36061
11,8,4,2,0.237635,36061
11,8,4,5,0.762365,36061
11,8,5,2,0.237635,36061
11,8,5,5,0.762365,36061
11,9,1,2,0.237635,36061
11,9,1,5,0.762365,36061
11,9,2,2,0.27882,36061
11,9,2,5,0.72118,36061
11,9,3,2,0.27882,36061
11,9,3,5,0.72118,36061
11,9,4,2,0.237635,36061
11,9,4,5,0.762365,36061
11,9,5,2,0.237635,36061
11,9,5,5,0.762365,36061
11,10,1,2,0.237635,36061
11,10,1,5,0.762365,36061
11,10,2,2,0.27882,36061
11,10,2,5,0.72118,36061
11,10,3,2,0.27882,36061
11,10,3,5,0.72118,36061
11,10,4,2,0.237635,36061
11,10,4,5,0.762365,36061
11,10,5,2,0.237635,36061
11,10,5,5,0.762365,36061
11,11,1,2,0.237635,36061
11,11,1,5,0.762365,36061
11,11,2,2,0.27882,36061
11,11,2,5,0.72118,36061
11,11,3,2,0.27882,36061
11,11,3,5,0.72118,36061
11,11,4,2,0.237635,36061
11,11,4,5,0.762365,36061
11,11,5,2,0.237635,36061
11,11,5,5,0.762365,36061
11,12,1,2,0.237635,36061
11,12,1,5,0.762365,36061
11,12,2,2,0.27882,36061
11,12,2,5,0.72118,36061
11,12,3,2,0.27882,36061
11,12,3,5,0.72118,36061
11,12,4,2,0.237635,36061
11,12,4,5,0.762365,36061
11,12,5,2,0.237635,36061
11,12,5,5,0.762365,36061
21,1,1,2,0.237635,36061
21,1,1,5,0.762365,36061
21,1,2,2,0.27882,36061
21,1,2,5,0.72118,36061
21,1,3,2,0.27882,36061
21,1,3,5,0.72118,36061
21,1,4,2,0.237635,36061
21,1,4,5,0.762365,36061
21,1,5,2,0.237635,36061
21,1,5,5,0.762365,36061
21,2,1,2,0.237635,36061
21,2,1,5,0.762365,36061
21,2,2,2,0.27882,36061
21,2,2,5,0.72118,36061
21,2,3,2,0.27882,36061
21,2,3,5,0.72118,36061
21,2,4,2,0.237635,36061
21,2,4,5,0.762365,36061
21,2,5,2,0.237635,36061
21,2,5,5,0.762365,36061
21,3,1,2,0.237635,36061
21,3,1,5,0.762365,36061
21,3,2,2,0.27882,36061
21,3,2,5,0.72118,36061
21,3,3,2,0.27882,36061
21,3,3,5,0.72118,36061
21,3,4,2,0.237635,36061
21,3,4,5,0.762365,36061
21,3,5,2,0.237635,36061
21,3,5,5,0.762365,36061
21,4,1,2,0.237635,36061
21,4,1,5,0.762365,36061
21,4,2,2,0.27882,36061
21,4,2,5,0.72118,36061
21,4,3,2,0.27882,36061
21,4,3,5,0.72118,36061
21,4,4,2,0.237635,36061
21,4,4,5,0.762365,36061
21,4,5,2,0.237635,36061
21,4,5,5,0.762365,36061
21,5,1,2,0.237635,36061
21,5,1,5,0.762365,36061
21,5,2,2,0.27882,36061
21,5,2,5,0.72118,36061
21,5,3,2,0.27882,36061
21,5,3,5,0.72118,36061
21,5,4,2,0.237635,36061
21,5,4,5,0.762365,36061
21,5,5,2,0.237635,36061
21,5,5,5,0.762365,36061
21,6,1,2,0.237635,36061
21,6,1,5,0.762365,36061
21,6,2,2,0.27882,36061
21,6,2,5,0.72118,36061
21,6,3,2,0.27882,36061
21,6,3,5,0.72118,36061
21,6,4,2,0.237635,36061
21,6,4,5,0.762365,36061
21,6,5,2,0.237635,36061
21,6,5,5,0.762365,36061
21,7,1,2,0.237635,36061
21,7,1,5,0.762365,36061
21,7,2,2,0.27882,36061
21,7,2,5,0.72118,36061
21,7,3,2,0.27882,36061
21,7,3,5,0.72118,36061
21,7,4,2,0.237635,36061
21,7,4,5,0.762365,36061
21,7,5,2,0.237635,36061
21,7,5,5,0.762365,36061
21,8,1,2,0.237635,36061
21,8,1,5,0.762365,36061
21,8,2,2,0.27882,36061
21,8,2,5,0.72118,36061
21,8,3,2,0.27882,36061
21,8,3,5,0.72118,36061
21,8,4,2,0.237635,36061
21,8,4,5,0.762365,36061
21,8,5,2,0.237635,36061
21,8,5,5,0.762365,36061
21,9,1,2,0.237635,36061
21,9,1,5,0.762365,36061
21,9,2,2,0.27882,36061
21,9,2,5,0.72118,36061
21,9,3,2,0.27882,36061
21,9,3,5,0.72118,36061
21,9,4,2,0.237635,36061
21,9,4,5,0.762365,36061
21,9,5,2,0.237635,36061
21,9,5,5,0.762365,36061
21,10,1,2,0.237635,36061
21,10,1,5,0.762365,36061
21,10,2,2,0.27882,36061
21,10,2,5,0.72118,36061
21,10,3,2,0.27882,36061
21,10,3,5,0.72118,36061
21,10,4,2,0.237635,36061
21,10,4,5,0.762365,36061
21,10,5,2,0.237635,36061
21,10,5,5,0.762365,36061
21,11,1,2,0.237635,36061
21,11,1,5,0.762365,36061
21,11,2,2,0.27882,36061
21,11,2,5,0.72118,36061
21,11,3,2,0.27882,36061
21,11,3,5,0.72118,36061
21,11,4,2,0.237635,36061
21,11,4,5,0.762365,36061
21,11,5,2,0.237635,36061
21,11,5,5,0.762365,36061
21,12,1,2,0.237635,36061
21,12,1,5,0.762365,36061
21,12,2,2,0.27882,36061
21,12,2,5,0.72118,36061
21,12,3,2,0.27882,36061
21,12,3,5,0.72118,36061
21,12,4,2,0.237635,36061
21,12,4,5,0.762365,36061
21,12,5,2,0.237635,36061
21,12,5,5,0.762365,36061
31,1,1,2,0.237635,36061
31,1,1,5,0.762365,36061
31,1,2,2,0.27882,36061
31,1,2,5,0.72118,36061
31,1,3,2,0.27882,36061
31,1,3,5,0.72118,36061
31,1,4,2,0.237635,36061
31,1,4,5,0.762365,36061
31,1,5,2,0.237635,36061
31,1,5,5,0.762365,36061
31,2,1,2,0.237635,36061
31,2,1,5,0.762365,36061
31,2,2,2,0.27882,36061
31,2,2,5,0.72118,36061
31,2,3,2,0.27882,36061
31,2,3,5,0.72118,36061
31,2,4,2,0.237635,36061
31,2,4,5,0.762365,36061
31,2,5,2,0.237635,36061
31,2,5,5,0.762365,36061
31,3,1,2,0.237635,36061
31,3,1,5,0.762365,36061
31,3,2,2,0.27882,36061
31,3,2,5,0.72118,36061
31,3,3,2,0.27882,36061
31,3,3,5,0.72118,36061
31,3,4,2,0.237635,36061
31,3,4,5,0.762365,36061
31,3,5,2,0.237635,36061
31,3,5,5,0.762365,36061
31,4,1,2,0.237635,36061
31,4,1,5,0.762365,36061
31,4,2,2,0.27882,36061
31,4,2,5,0.72118,36061
31,4,3,2,0.27882,36061
31,4,3,5,0.72118,36061
31,4,4,2,0.237635,36061
31,4,4,5,0.762365,36061
31,4,5,2,0.237635,36061
31,4,5,5,0.762365,36061
31,5,1,2,0.237635,36061
31,5,1,5,0.762365,36061
31,5,2,2,0.27882,36061
31,5,2,5,0.72118,36061
31,5,3,2,0.27882,36061
31,5,3,5,0.72118,36061
31,5,4,2,0.237635,36061
31,5,4,5,0.762365,36061
31,5,5,2,0.237635,36061
31,5,5,5,0.762365,36061
31,6,1,2,0.237635,36061
31,6,1,5,0.762365,36061
31,6,2,2,0.27882,36061
31,6,2,5,0.72118,36061
31,6,3,2,0.27882,36061
31,6,3,5,0.72118,36061
31,6,4,2,0.237635,36061
31,6,4,5,0.762365,36061
31,6,5,2,0.237635,36061
31,6,5,5,0.762365,36061
31,7,1,2,0.237635,36061
31,7,1,5,0.762365,36061
31,7,2,2,0.27882,36061
31,7,2,5,0.72118,36061
31,7,3,2,0.27882,36061
31,7,3,5,0.72118,36061
31,7,4,2,0.237635,36061
31,7,4,5,0.762365,36061
31,7,5,2,0.237635,36061
31,7,5,5,0.762365,36061
31,8,1,2,0.237635,36061
31,8,1,5,0.762365,36061
31,8,2,2,0.27882,36061
31,8,2,5,0.72118,36061
31,8,3,2,0.27882,36061
31,8,3,5,0.72118,36061
31,8,4,2,0.237635,36061
31,8,4,5,0.762365,36061
31,8,5,2,0.237635,36061
31,8,5,5,0.762365,36061
31,9,1,2,0.237635,36061
31,9,1,5,0.762365,36061
31,9,2,2,0.27882,36061
31,9,2,5,0.72118,36061
31,9,3,2,0.27882,36061
31,9,3,5,0.72118,36061
31,9,4,2,0.237635,36061
31,9,4,5,0.762365,36061
31,9,5,2,0.237635,36061
31,9,5,5,0.762365,36061
31,10,1,2,0.237635,36061
31,10,1,5,0.762365,36061
31,10,2,2,0.27882,36061
31,10,2,5,0.72118,36061
31,10,3,2,0.27882,36061
31,10,3,5,0.72118,36061
31,10,4,2,0.237635,36061
31,10,4,5,0.762365,36061
31,10,5,2,0.237635,36061
31,10,5,5,0.762365,36061
31,11,1,2,0.237635,36061
31,11,1,5,0.762365,36061
31,11,2,2,0.27882,36061
31,11,2,5,0.72118,36061
31,11,3,2,0.27882,36061
31,11,3,5,0.72118,36061
31,11,4,2,0.237635,36061
31,11,4,5,0.762365,36061
31,11,5,2,0.237635,36061
31,11,5,5,0.762365,36061
31,12,1,2,0.237635,36061
31,12,1,5,0.762365,36061
31,12,2,2,0.27882,36061
31,12,2,5,0.72118,36061
31,12,3,2,0.27882,36061
31,12,3,5,0.72118,36061
31,12,4,2,0.237635,36061
31,12,4,5,0.762365,36061
31,12,5,2,0.237635,36061
31,12,5,5,0.762365,36061
32,1,1,2,0.237635,36061
32,1,1,5,0.762365,36061
32,1,2,2,0.27882,36061
32,1,2,5,0.72118,36061
32,1,3,2,0.27882,36061
32,1,3,5,0.72118,36061
32,1,4,2,0.237635,36061
32,1,4,5,0.762365,36061
32,1,5,2,0.237635,36061
32,1,5,5,0.762365,36061
32,2,1,2,0.237635,36061
32,2,1,5,0.762365,36061
32,2,2,2,0.27882,36061
32,2,2,5,0.72118,36061
32,2,3,2,0.27882,36061
32,2,3,5,0.72118,36061
32,2,4,2,0.237635,36061
32,2,4,5,0.762365,36061
32,2,5,2,0.237635,36061
32,2,5,5,0.762365,36061
32,3,1,2,0.237635,36061
32,3,1,5,0.762365,36061
32,3,2,2,0.27882,36061
32,3,2,5,0.72118,36061
32,3,3,2,0.27882,36061
32,3,3,5,0.72118,36061
32,3,4,2,0.237635,36061
32,3,4,5,0.762365,36061
32,3,5,2,0.237635,36061
32,3,5,5,0.762365,36061
32,4,1,2,0.237635,36061
32,4,1,5,0.762365,36061
32,4,2,2,0.27882,36061
32,4,2,5,0.72118,36061
32,4,3,2,0.27882,36061
32,4,3,5,0.72118,36061
32,4,4,2,0.237635,36061
32,4,4,5,0.762365,36061
32,4,5,2,0.237635,36061
32,4,5,5,0.762365,36061
32,5,1,2,0.237635,36061
32,5,1,5,0.762365,36061
32,5,2,2,0.27882,36061
32,5,2,5,0.72118,36061
32,5,3,2,0.27882,36061
32,5,3,5,0.72118,36061
32,5,4,2,0.237635,36061
32,5,4,5,0.762365,36061
32,5,5,2,0.237635,36061
32,5,5,5,0.762365,36061
32,6,1,2,0.237635,36061
32,6,1,5,0.762365,36061
32,6,2,2,0.27882,36061
32,6,2,5,0.72118,36061
32,6,3,2,0.27882,36061
32,6,3,5,0.72118,36061
32,6,4,2,0.237635,36061
32,6,4,5,0.762365,36061
32,6,5,2,0.237635,36061
32,6,5,5,0.762365,36061
32,7,1,2,0.237635,36061
32,7,1,5,0.762365,36061
32,7,2,2,0.27882,36061
32,7,2,5,0.72118,36061
32,7,3,2,0.27882,36061
32,7,3,5,0.72118,36061
32,7,4,2,0.237635,36061
32,7,4,5,0.762365,36061
32,7,5,2,0.237635,36061
32,7,5,5,0.762365,36061
32,8,1,2,0.237635,36061
32,8,1,5,0.762365,36061
32,8,2,2,0.27882,36061
32,8,2,5,0.72118,36061
32,8,3,2,0.27882,36061
32,8,3,5,0.72118,36061
32,8,4,2,0.237635,36061
32,8,4,5,0.762365,36061
32,8,5,2,0.237635,36061
32,8,5,5,0.762365,36061
32,9,1,2,0.237635,36061
32,9,1,5,0.762365,36061
32,9,2,2,0.27882,36061
32,9,2,5,0.72118,36061
32,9,3,2,0.27882,36061
32,9,3,5,0.72118,36061
32,9,4,2,0.237635,36061
32,9,4,5,0.762365,36061
32,9,5,2,0.237635,36061
32,9,5,5,0.762365,36061
32,10,1,2,0.237635,36061
32,10,1,5,0.762365,36061
32,10,2,2,0.27882,36061
32,10,2,5,0.72118,36061
32,10,3,2,0.27882,36061
