yearID,sourcetypeID,VMT,FIP
2019,32,26496902,36051
2019,41,2141987,36051
2019,42,48334,36051
2019,43,3950928,36051
2019,51,940757,36051
2019,52,24148555,36051
2019,53,1678528,36051
2019,54,1525968,36051
2019,61,10510830,36051
2019,62,34397981,36051
2019,11,5208824,36053
2019,21,213384966,36053
2019,31,477918122,36053
2019,32,28644187,36053
2019,41,1123815,36053
2019,42,88395,36053
2019,43,4504915,36053
2019,51,1716551,36053
2019,52,28860184,36053
2019,53,1928239,36053
2019,54,2104966,36053
2019,61,9766563,36053
2019,62,45266151,36053
2019,11,16444727,36055
2019,21,2306349595,36055
2019,31,3302795014,36055
2019,32,250583479,36055
2019,41,5669547,36055
2019,42,12382914,36055
2019,43,26999004,36055
2019,51,3538032,36055
2019,52,129357585,36055
2019,53,8940725,36055
2019,54,5893024,36055
2019,61,26503329,36055
2019,62,85791534,36055
2019,11,3576055,36057
2019,21,218752687,36057
2019,31,397093268,36057
2019,32,23120040,36057
2019,41,1419059,36057
2019,42,110023,36057
2019,43,2828839,36057
2019,51,1513564,36057
2019,52,23366019,36057
2019,53,1556805,36057
2019,54,1610367,36057
2019,61,12676991,36057
2019,62,56240612,36057
2019,11,15627840,36059
2019,21,3514912808,36059
2019,31,5213210341,36059
2019,32,386677951,36059
2019,41,9175936,36059
2019,42,18184453,36059
2019,43,39284860,36059
2019,51,11413157,36059
2019,52,240808627,36059
2019,53,15146241,36059
2019,54,3380305,36059
2019,61,24589239,36059
2019,62,85492743,36059
2019,11,13956595,36061
2019,21,1033811050,36061
2019,31,1554985526,36061
2019,32,270420236,36061
2019,41,9072710,36061
2019,42,53636517,36061
2019,43,779638,36061
2019,51,6008015,36061
2019,52,99422837,36061
2019,53,7633711,36061
2019,54,1255193,36061
2019,61,11576749,36061
2019,62,36274622,36061
2019,11,6443050,36063
2019,21,461117083,36063
2019,31,900253061,36063
2019,32,44310042,36063
2019,41,3009404,36063
2019,42,116253,36063
2019,43,7901368,36063
2019,51,1460528,36063
2019,52,37444961,36063
2019,53,2497553,36063
2019,54,3806960,36063
2019,61,6267389,36063
2019,62,22602288,36063
2019,11,11869473,36065
2019,21,661320426,36065
2019,31,1144980306,36065
2019,32,90152404,36065
2019,41,4136975,36065
2019,42,26353,36065
2019,43,10495301,36065
2019,51,3737764,36065
2019,52,70003544,36065
2019,53,4670054,36065
2019,54,3760677,36065
2019,61,21332203,36065
2019,62,95984466,36065
2019,11,12322252,36067
2019,21,1345525497,36067
2019,31,2359666795,36067
2019,32,211863430,36067
2019,41,2277483,36067
2019,42,9109514,36067
2019,43,15862672,36067
2019,51,3636789,36067
2019,52,111337289,36067
2019,53,7959912,36067
2019,54,3908032,36067
2019,61,40843007,36067
2019,62,129325084,36067
2019,11,4584045,36069
2019,21,429320797,36069
2019,31,853997328,36069
2019,32,63787097,36069
2019,41,3842876,36069
2019,42,62938,36069
2019,43,7819025,36069
2019,51,1622828,36069
2019,52,40179247,36069
2019,53,2793766,36069
2019,54,2731042,36069
2019,61,13542761,36069
2019,62,44472721,36069
2019,11,11345809,36071
2019,21,1500577166,36071
2019,31,2312512717,36071
2019,32,177261023,36071
2019,41,10600456,36071
2019,42,1326355,36071
2019,43,19716500,36071
2019,51,6698307,36071
2019,52,126605442,36071
2019,53,8297869,36071
2019,54,4598519,36071
2019,61,51030610,36071
