YearID,sourceTypeID,salesGrowthFactor,sourceTypePopulation,migrationrate,FIP
2022,53,0,612,0,36029
2022,54,0,2211,0,36029
2022,61,0,899,0,36029
2022,62,0,1259,0,36029
2022,11,0,1484,0,36031
2022,21,0,6667,0,36031
2022,31,0,20589,0,36031
2022,32,0,1586,0,36031
2022,41,0,13,0,36031
2022,42,0,29,0,36031
2022,43,0,142,0,36031
2022,51,0,47,0,36031
2022,52,0,1272,0,36031
2022,53,0,59,0,36031
2022,54,0,221,0,36031
2022,61,0,124,0,36031
2022,62,0,176,0,36031
2022,11,0,1663,0,36033
2022,21,0,7801,0,36033
2022,31,0,25094,0,36033
2022,32,0,1353,0,36033
2022,41,0,18,0,36033
2022,42,0,8,0,36033
2022,43,0,173,0,36033
2022,51,0,39,0,36033
2022,52,0,1527,0,36033
2022,53,0,70,0,36033
2022,54,0,174,0,36033
2022,61,0,57,0,36033
2022,62,0,78,0,36033
2022,11,0,2575,0,36035
2022,21,0,11816,0,36035
2022,31,0,25882,0,36035
2022,32,0,1277,0,36035
2022,41,0,14,0,36035
2022,42,0,6,0,36035
2022,43,0,135,0,36035
2022,51,0,35,0,36035
2022,52,0,1060,0,36035
2022,53,0,50,0,36035
2022,54,0,248,0,36035
2022,61,0,37,0,36035
2022,62,0,49,0,36035
2022,11,0,2166,0,36037
2022,21,0,11810,0,36037
2022,31,0,29925,0,36037
2022,32,0,1844,0,36037
2022,41,0,56,0,36037
2022,42,0,60,0,36037
2022,43,0,302,0,36037
2022,51,0,64,0,36037
2022,52,0,2014,0,36037
2022,53,0,93,0,36037
2022,54,0,336,0,36037
2022,61,0,241,0,36037
2022,62,0,322,0,36037
2022,11,0,2451,0,36039
2022,21,0,12328,0,36039
2022,31,0,26411,0,36039
2022,32,0,1471,0,36039
2022,41,0,16,0,36039
2022,42,0,35,0,36039
2022,43,0,145,0,36039
2022,51,0,52,0,36039
2022,52,0,1747,0,36039
2022,53,0,80,0,36039
2022,54,0,223,0,36039
2022,61,0,207,0,36039
2022,62,0,289,0,36039
2022,11,0,331,0,36041
2022,21,0,965,0,36041
2022,31,0,3398,0,36041
2022,32,0,292,0,36041
2022,41,0,18,0,36041
2022,42,0,2,0,36041
2022,43,0,26,0,36041
2022,51,0,10,0,36041
2022,52,0,285,0,36041
2022,53,0,14,0,36041
2022,54,0,56,0,36041
2022,61,0,10,0,36041
2022,62,0,17,0,36041
2022,11,0,2644,0,36043
2022,21,0,13199,0,36043
2022,31,0,29020,0,36043
2022,32,0,1298,0,36043
2022,41,0,10,0,36043
2022,42,0,7,0,36043
2022,43,0,143,0,36043
2022,51,0,45,0,36043
2022,52,0,1885,0,36043
2022,53,0,86,0,36043
2022,54,0,209,0,36043
2022,61,0,185,0,36043
2022,62,0,230,0,36043
2022,11,0,3693,0,36045
2022,21,0,19635,0,36045
2022,31,0,52358,0,36045
2022,32,0,2826,0,36045
2022,41,0,32,0,36045
2022,42,0,19,0,36045
2022,43,0,442,0,36045
2022,51,0,94,0,36045
2022,52,0,2318,0,36045
2022,53,0,107,0,36045
2022,54,0,614,0,36045
2022,61,0,245,0,36045
2022,62,0,344,0,36045
2022,11,0,13306,0,36047
2022,21,0,182598,0,36047
2022,31,0,306429,0,36047
2022,32,0,23368,0,36047
2022,41,0,371,0,36047
2022,42,0,1944,0,36047
2022,43,0,4773,0,36047
2022,51,0,281,0,36047
2022,52,0,8500,0,36047
2022,53,0,385,0,36047
2022,54,0,214,0,36047
2022,61,0,238,0,36047
2022,62,0,323,0,36047
2022,11,0,1346,0,36049
2022,21,0,4575,0,36049
2022,31,0,15128,0,36049
2022,32,0,589,0,36049
2022,41,0,4,0,36049
2022,42,0,7,0,36049
2022,43,0,95,0,36049
2022,51,0,29,0,36049
2022,52,0,1095,0,36049
2022,53,0,51,0,36049
2022,54,0,124,0,36049
2022,61,0,46,0,36049
2022,62,0,66,0,36049
2022,11,0,2597,0,36051
2022,21,0,13213,0,36051
2022,31,0,31555,0,36051
2022,32,0,1913,0,36051
2022,41,0,53,0,36051
2022,42,0,45,0,36051
2022,43,0,194,0,36051
2022,51,0,50,0,36051
2022,52,0,1846,0,36051
2022,53,0,85,0,36051
2022,54,0,278,0,36051
2022,61,0,160,0,36051
2022,62,0,213,0,36051
2022,11,0,2718,0,36053
2022,21,0,13690,0,36053
2022,31,0,33854,0,36053
2022,32,0,1907,0,36053
2022,41,0,31,0,36053
2022,42,0,9,0,36053
2022,43,0,265,0,36053
2022,51,0,58,0,36053
2022,52,0,1797,0,36053
2022,53,0,82,0,36053
2022,54,0,360,0,36053
2022,61,0,175,0,36053
2022,62,0,242,0,36053
2022,11,0,13643,0,36055
2022,21,0,190647,0,36055
2022,31,0,305514,0,36055
2022,32,0,21261,0,36055
2022,41,0,243,0,36055
