yearID,sourcetypeID,VMT,FIP
2022,53,1386412,36015
2022,54,2067314,36015
2022,61,9431991,36015
2022,62,40620120,36015
2022,11,2092881,36017
2022,21,97810051,36017
2022,31,304581626,36017
2022,32,13801622,36017
2022,41,186657,36017
2022,42,1055487,36017
2022,43,3087402,36017
2022,51,790674,36017
2022,52,19130254,36017
2022,53,1241197,36017
2022,54,1014136,36017
2022,61,4710756,36017
2022,62,15857207,36017
2022,11,5086275,36019
2022,21,168829129,36019
2022,31,477094236,36019
2022,32,28517694,36019
2022,41,370160,36019
2022,42,434107,36019
2022,43,4005518,36019
2022,51,1557795,36019
2022,52,31213183,36019
2022,53,2072287,36019
2022,54,1818979,36019
2022,61,10120413,36019
2022,62,33177163,36019
2022,11,2690379,36021
2022,21,188248803,36021
2022,31,476775998,36021
2022,32,34678479,36021
2022,41,1046976,36021
2022,42,2195418,36021
2022,43,2857393,36021
2022,51,832434,36021
2022,52,24191036,36021
2022,53,1717391,36021
2022,54,820048,36021
2022,61,7107982,36021
2022,62,24062473,36021
2022,11,1723578,36023
2022,21,119887153,36023
2022,31,357252985,36023
2022,32,24656358,36023
2022,41,468948,36023
2022,42,1188032,36023
2022,43,1914040,36023
2022,51,828370,36023
2022,52,16881064,36023
2022,53,1301425,36023
2022,54,727300,36023
2022,61,10209202,36023
2022,62,33073210,36023
2022,11,2360365,36025
2022,21,109917394,36025
2022,31,354763540,36025
2022,32,20712446,36025
2022,41,215276,36025
2022,42,1363391,36025
2022,43,3362940,36025
2022,51,953195,36025
2022,52,22764913,36025
2022,53,1476482,36025
2022,54,1029884,36025
2022,61,7796430,36025
2022,62,26240842,36025
2022,11,8011677,36027
2022,21,790681706,36027
2022,31,1499624099,36027
2022,32,96999152,36027
2022,41,755773,36027
2022,42,5523005,36027
2022,43,14141121,36027
2022,51,3289965,36027
2022,52,75420568,36027
2022,53,5364012,36027
2022,54,3173415,36027
2022,61,19371352,36027
2022,62,66951006,36027
2022,11,23505050,36029
2022,21,1750312595,36029
2022,31,4458201353,36029
2022,32,340550466,36029
2022,41,7659550,36029
2022,42,10930549,36029
2022,43,29165203,36029
2022,51,8243456,36029
2022,52,168058061,36029
2022,53,11796793,36029
2022,54,10949938,36029
2022,61,57139885,36029
2022,62,188798153,36029
2022,11,4033769,36031
2022,21,94018947,36031
2022,31,352594212,36031
2022,32,27119056,36031
2022,41,448140,36031
2022,42,1055526,36031
2022,43,1923071,36031
2022,51,1279605,36031
2022,52,21274631,36031
2022,53,1620412,36031
2022,54,1094381,36031
2022,61,7842398,36031
2022,62,26259689,36031
2022,11,3381397,36033
2022,21,68795657,36033
2022,31,274585609,36033
2022,32,14813937,36033
2022,41,574071,36033
2022,42,276203,36033
2022,43,2119690,36033
2022,51,819697,36033
2022,52,18422659,36033
2022,53,1228022,36033
2022,54,860369,36033
2022,61,3574798,36033
2022,62,11665848,36033
2022,11,3170817,36035
2022,21,98941883,36035
2022,31,264682034,36035
2022,32,13224225,36035
2022,41,667257,36035
2022,42,294828,36035
2022,43,2424275,36035
2022,51,1014495,36035
2022,52,15323454,36035
2022,53,1062838,36035
2022,54,1225894,36035
2022,61,2331951,36035
2022,62,7336526,36035
2022,11,2914340,36037
2022,21,187499860,36037
2022,31,585088522,36037
2022,32,36680755,36037
2022,41,1822051,36037
2022,42,2072154,36037
2022,43,3876279,36037
2022,51,1964957,36037
2022,52,29147655,36037
2022,53,2043448,36037
2022,54,1660828,36037
2022,61,15306718,36037
2022,62,48227339,36037
2022,11,3834836,36039
2022,21,158827009,36039
2022,31,413210746,36039
2022,32,22978985,36039
2022,41,590054,36039
2022,42,1371170,36039
2022,43,2100760,36039
2022,51,1191058,36039
2022,52,24587381,36039
2022,53,1848482,36039
2022,54,1101652,36039
2022,61,13130723,36039
2022,62,43250999,36039
2022,11,953366,36041
2022,21,16642761,36041
2022,31,71627150,36041
2022,32,6218006,36041
2022,41,544208,36041
2022,42,62341,36041
2022,43,296175,36041
2022,51,290954,36041
2022,52,4452356,36041
2022,53,305510,36041
2022,54,273266,36041
2022,61,633536,36041
2022,62,2444945,36041
2022,11,3515211,36043
2022,21,141814143,36043
2022,31,380826869,36043
2022,32,17248895,36043
2022,41,573428,36043
2022,42,413838,36043
2022,43,3089570,36043
2022,51,1021950,36043
2022,52,21220109,36043
2022,53,1435145,36043
2022,54,1031861,36043
2022,61,11701523,36043
2022,62,34374416,36043
2022,11,7188456,36045
2022,21,224233694,36045
2022,31,741922241,36045
2022,32,40068586,36045
2022,41,1014682,36045
2022,42,632433,36045
2022,43,5221215,36045
2022,51,3135163,36045
2022,52,44378266,36045
2022,53,2978760,36045
2022,54,3040177,36045
2022,61,15563304,36045
2022,62,51581651,36045
2022,11,21046533,36047
2022,21,1260792083,36047
2022,31,2546926977,36047
2022,32,201386375,36047
2022,41,7975005,36047
2022,42,46498884,36047
2022,43,37415551,36047
2022,51,7668916,36047
2022,52,142351944,36047
2022,53,12253278,36047
2022,54,1059285,36047
2022,61,15082434,36047
2022,62,48442664,36047
2022,11,2624204,36049
2022,21,50226744,36049
2022,31,206073705,36049
2022,32,8028256,36049
2022,41,192908,36049
2022,42,365454,36049
2022,43,1760139,36049
2022,51,647931,36049
2022,52,14030484,36049
2022,53,932438,36049
2022,54,611500,36049
2022,61,2915026,36049
2022,62,9788509,36049
2022,11,2391020,36051
2022,21,146168160,36051
2022,31,429885350,36051
2022,32,26515334,36051
2022,41,1747917,36051
2022,42,1573709,36051
2022,43,2521454,36051
2022,51,1317295,36051
2022,52,22924301,36051
2022,53,1601013,36051
2022,54,1372201,36051
2022,61,10107922,36051
2022,62,31836037,36051
2022,11,4872594,36053
2022,21,157309567,36053
2022,31,475132004,36053
2022,32,27109166,36053
2022,41,1171685,36053
2022,42,350707,36053
2022,43,3773794,36053
2022,51,1738501,36053
2022,52,26564177,36053
2022,53,1818085,36053
2022,54,1780707,36053
2022,61,11101631,36053
2022,62,36205726,36053
2022,11,14777653,36055
2022,21,1681751044,36055
2022,31,3318737451,36055
2022,32,235084805,36055
2022,41,5909094,36055
2022,42,7910293,36055
2022,43,26411673,36055
2022,51,5832157,36055
2022,52,112145456,36055
2022,53,7769532,36055
2022,54,6771938,36055
2022,61,25017794,36055
2022,62,74581370,36055
2022,11,3374711,36057
2022,21,162382361,36057
2022,31,397816185,36057
2022,32,21184129,36057
2022,41,1926946,36057
2022,42,227977,36057
2022,43,1880529,36057
2022,51,1412578,36057
2022,52,21682329,36057
2022,53,1495649,36057
2022,54,1146949,36057
2022,61,14266144,36057
2022,62,44559660,36057
2022,11,14579085,36059
2022,21,2751355577,36059
2022,31,5400172961,36059
2022,32,357407217,36059
2022,41,11338798,36059
2022,42,17658929,36059
2022,43,33232060,36059
2022,51,11325003,36059
2022,52,221715712,36059
2022,53,16297169,36059
2022,54,3401341,36059
2022,61,23953414,36059
2022,62,78949518,36059
2022,11,11652853,36061
2022,21,767722146,36061
2022,31,1524229964,36061
2022,32,226949243,36061
2022,41,14623720,36061
2022,42,38650596,36061
2022,43,399882,36061
2022,51,5432268,36061
2022,52,85343383,36061
2022,53,7406021,36061
2022,54,1216704,36061
2022,61,10255128,36061
2022,62,33454022,36061
2022,11,5719259,36063
2022,21,329610946,36063
2022,31,880468983,36063
2022,32,38094667,36063
2022,41,4147404,36063
2022,42,1407066,36063
2022,43,4158329,36063
2022,51,1187108,36063
2022,52,33766805,36063
2022,53,2361056,36063
2022,54,2978001,36063
2022,61,5679901,36063
2022,62,20390112,36063
2022,11,10743724,36065
2022,21,486468107,36065
2022,31,1149122350,36065
2022,32,64930763,36065
2022,41,2245355,36065
2022,42,605039,36065
2022,43,10315381,36065
2022,51,3897683,36065
2022,52,62586563,36065
2022,53,4271233,36065
2022,54,3184878,36065
2022,61,24660425,36065
2022,62,78506894,36065
2022,11,11662634,36067
2022,21,1017710501,36067
2022,31,2475001112,36067
2022,32,208203825,36067
2022,41,5416809,36067
2022,42,6513065,36067
2022,43,13893805,36067
2022,51,3540431,36067
2022,52,105282920,36067
2022,53,7896998,36067
2022,54,3302849,36067
2022,61,38150649,36067
2022,62,122698235,36067
2022,11,4313657,36069
2022,21,319198877,36069
2022,31,864572709,36069
2022,32,60410470,36069
2022,41,1355886,36069
2022,42,3515762,36069
2022,43,5973223,36069
2022,51,2084699,36069
2022,52,37372570,36069
2022,53,2593291,36069
2022,54,2211548,36069
2022,61,12642026,36069
2022,62,39702720,36069
2022,11,10906821,36071
2022,21,1225811126,36071
2022,31,2432361707,36071
2022,32,174221109,36071
2022,41,7685687,36071
2022,42,8241248,36071
2022,43,14437157,36071
2022,51,6154327,36071
2022,52,121792850,36071
2022,53,8550163,36071
2022,54,4244938,36071
2022,61,49937676,36071
2022,62,170346031,36071
2022,11,1117433,36073
2022,21,57082306,36073
2022,31,174511317,36073
2022,32,8662175,36073
2022,41,655432,36073
2022,42,386252,36073
2022,43,1260065,36073
2022,51,352500,36073
2022,52,9450966,36073
2022,53,650282,36073
2022,54,708617,36073
2022,61,2158791,36073
2022,62,6886526,36073
2022,11,3644444,36075
2022,21,222642506,36075
2022,31,724310046,36075
2022,32,29770333,36075
2022,41,532859,36075
2022,42,1884378,36075
2022,43,5335514,36075
2022,51,1537291,36075
2022,52,34145087,36075
2022,53,2550584,36075
2022,54,2727765,36075
2022,61,14217514,36075
2022,62,46194199,36075
2022,11,2307383,36077
2022,21,124834679,36077
2022,31,360254249,36077
2022,32,24388020,36077
2022,41,599392,36077
2022,42,1265364,36077
2022,43,3004311,36077
2022,51,957780,36077
2022,52,22360141,36077
2022,53,1440043,36077
2022,54,1318942,36077
2022,61,9026171,36077
2022,62,31110923,36077
2022,11,2985153,36079
2022,21,314751844,36079
2022,31,662230846,36079
2022,32,43133487,36079
2022,41,524643,36079
2022,42,2840895,36079
2022,43,4750694,36079
2022,51,1517849,36079
2022,52,33495851,36079
2022,53,2380710,36079
2022,54,934863,36079
2022,61,13521884,36079
2022,62,45508840,36079
2022,11,28447708,36081
2022,21,2264644869,36081
2022,31,4107191032,36081
2022,32,474936549,36081
2022,41,12208073,36081
2022,42,100781292,36081
2022,43,25015876,36081
2022,51,9449574,36081
2022,52,232982474,36081
2022,53,19896574,36081
2022,54,1230827,36081
2022,61,30287703,36081
2022,62,96320444,36081
2022,11,6805969,36083
2022,21,330157860,36083
2022,31,757344008,36083
2022,32,38547519,36083
2022,41,1584168,36083
2022,42,2117347,36083
2022,43,4206656,36083
2022,51,1558064,36083
2022,52,38981226,36083
2022,53,2866116,36083
2022,54,2099703,36083
2022,61,8908509,36083
2022,62,30490691,36083
2022,11,8590384,36085
2022,21,573716440,36085
2022,31,1213072141,36085
2022,32,48342893,36085
2022,41,3324003,36085
2022,42,25132163,36085
2022,43,10956547,36085
2022,51,5288243,36085
2022,52,60335317,36085
2022,53,5313908,36085
2022,54,1685334,36085
2022,61,7473752,36085
2022,62,24126719,36085
2022,11,6374360,36087
2022,21,808873746,36087
2022,31,1491383566,36087
2022,32,114010717,36087
2022,41,4706787,36087
2022,42,4257887,36087
2022,43,9648546,36087
2022,51,4382167,36087
2022,52,78604406,36087
2022,53,5641789,36087
2022,54,1398474,36087
2022,61,33257656,36087
2022,62,114345454,36087
2022,11,7843120,36089
2022,21,174968317,36089
2022,31,626463895,36089
2022,32,33917024,36089
2022,41,1673277,36089
2022,42,717010,36089
2022,43,4486469,36089
2022,51,2624194,36089
2022,52,41474323,36089
2022,53,2774455,36089
2022,54,2713301,36089
2022,61,8253446,36089
2022,62,26807356,36089
2022,11,11640843,36091
2022,21,670821417,36091
2022,31,1580314719,36091
2022,32,84718225,36091
2022,41,635835,36091
2022,42,4794054,36091
2022,43,10346715,36091
2022,51,3764722,36091
2022,52,71958280,36091
2022,53,5370096,36091
2022,54,4106250,36091
2022,61,19719862,36091
2022,62,66363821,36091
2022,11,4173340,36093
2022,21,314811302,36093
2022,31,629168816,36093
2022,32,35520870,36093
2022,41,1183064,36093
2022,42,1587778,36093
2022,43,3760470,36093
2022,51,1342046,36093
2022,52,28760595,36093
2022,53,2148932,36093
2022,54,1757114,36093
2022,61,9608789,36093
2022,62,33070098,36093
2022,11,1310404,36095
2022,21,73573122,36095
2022,31,206528386,36095
2022,32,10596160,36095
2022,41,178664,36095
2022,42,538821,36095
2022,43,2089529,36095
2022,51,409081,36095
2022,52,13185493,36095
2022,53,844778,36095
2022,54,584827,36095
2022,61,5023525,36095
2022,62,16910043,36095
2022,11,1095110,36097
2022,21,37753471,36097
2022,31,120743173,36097
2022,32,5678386,36097
2022,41,322284,36097
2022,42,476534,36097
2022,43,793740,36097
2022,51,506857,36097
2022,52,8120571,36097
2022,53,493615,36097
2022,54,680181,36097
2022,61,1112685,36097
2022,62,4709647,36097
2022,11,1547905,36099
2022,21,105688332,36099
2022,31,295468355,36099
2022,32,18196889,36099
2022,41,761116,36099
2022,42,1108297,36099
2022,43,1317927,36099
2022,51,831446,36099
2022,52,15163855,36099
2022,53,1172183,36099
2022,54,873431,36099
2022,61,8403348,36099
2022,62,27600142,36099
2022,11,3991987,36101
2022,21,254975966,36101
2022,31,718413157,36101
2022,32,30077326,36101
2022,41,772318,36101
2022,42,3098043,36101
2022,43,4955486,36101
2022,51,2746855,36101
2022,52,40604747,36101
2022,53,2431302,36101
2022,54,2693341,36101
2022,61,22622615,36101
2022,62,93723299,36101
2022,11,23665178,36103
2022,21,4162917532,36103
2022,31,8335768134,36103
2022,32,582553523,36103
2022,41,15265056,36103
2022,42,27421854,36103
2022,43,55013395,36103
2022,51,14285513,36103
2022,52,343077612,36103
2022,53,25090471,36103
2022,54,8109666,36103
2022,61,33237484,36103
2022,62,109975360,36103
2022,11,3290715,36105
2022,21,230639268,36105
2022,31,544473029,36105
2022,32,45247410,36105
2022,41,1395051,36105
2022,42,1268356,36105
2022,43,4455915,36105
2022,51,1428672,36105
2022,52,34362765,36105
2022,53,2231567,36105
2022,54,1211212,36105
2022,61,18639492,36105
2022,62,61736567,36105
2022,11,2257992,36107
2022,21,155933811,36107
2022,31,411628557,36107
2022,32,24111566,36107
2022,41,340914,36107
2022,42,1542204,36107
2022,43,3010652,36107
2022,51,972866,36107
2022,52,24421619,36107
2022,53,1579245,36107
2022,54,1362760,36107
2022,61,18277234,36107
2022,62,61905469,36107
2022,11,2419043,36109
2022,21,182581581,36109
2022,31,415705899,36109
2022,32,34515510,36109
2022,41,893343,36109
2022,42,1691731,36109
2022,43,2920997,36109
2022,51,1016724,36109
2022,52,21481240,36109
2022,53,1645747,36109
2022,54,1330062,36109
2022,61,3998074,36109
2022,62,13055112,36109
2022,11,6357169,36111
2022,21,569865572,36111
2022,31,1201673106,36111
2022,32,73212227,36111
2022,41,4858561,36111
2022,42,5283936,36111
2022,43,5542773,36111
2022,51,2430492,36111
2022,52,61442944,36111
2022,53,4366310,36111
2022,54,2544966,36111
2022,61,16478658,36111
2022,62,57068333,36111
2022,11,3790706,36113
2022,21,169229960,36113
2022,31,476606958,36113
2022,32,38061918,36113
2022,41,839140,36113
2022,42,1394822,36113
2022,43,2399953,36113
2022,51,1114675,36113
2022,52,23502102,36113
2022,53,1763860,36113
2022,54,1559054,36113
2022,61,8911146,36113
2022,62,30754406,36113
2022,11,4778830,36115
2022,21,108556064,36115
2022,31,342848599,36115
2022,32,15183228,36115
2022,41,547205,36115
2022,42,897598,36115
2022,43,2160493,36115
2022,51,874299,36115
2022,52,22038530,36115
2022,53,1635327,36115
2022,54,948007,36115
2022,61,2630655,36115
2022,62,8995004,36115
2022,11,2776280,36117
2022,21,169433592,36117
2022,31,473733028,36117
2022,32,22381949,36117
2022,41,594053,36117
2022,42,1311537,36117
2022,43,4158765,36117
2022,51,937730,36117
2022,52,22166490,36117
2022,53,1536765,36117
2022,54,1713712,36117
2022,61,4557809,36117
2022,62,14466311,36117
2022,11,16945927,36119
2022,21,2113406624,36119
2022,31,4222505412,36119
2022,32,319335528,36119
2022,41,17637275,36119
2022,42,11503209,36119
2022,43,21000664,36119
2022,51,11644848,36119
2022,52,223237648,36119
2022,53,15820374,36119
2022,54,2311810,36119
2022,61,103481860,36119
2022,62,349192655,36119
2022,11,1502886,36121
2022,21,60032112,36121
2022,31,229945310,36121
2022,32,13077669,36121
2022,41,290540,36121
2022,42,1203282,36121
2022,43,1516602,36121
2022,51,475010,36121
2022,52,13369283,36121
2022,53,908195,36121
2022,54,663466,36121
2022,61,3147068,36121
2022,62,10027306,36121
2022,11,1253608,36123
2022,21,43653423,36123
2022,31,145899281,36123
2022,32,7323972,36123
2022,41,134350,36123
2022,42,528234,36123
2022,43,1158097,36123
2022,51,800721,36123
2022,52,9104196,36123
2022,53,530789,36123
2022,54,512497,36123
2022,61,1091575,36123
2022,62,4707468,36123
