YearID,sourceTypeID,salesGrowthFactor,sourceTypePopulation,migrationrate,FIP
2019,52,0,1707,0,36043
2019,53,0,76,0,36043
2019,54,0,227,0,36043
2019,61,0,112,0,36043
2019,62,0,299,0,36043
2019,11,0,3737,0,36045
2019,21,0,24139,0,36045
2019,31,0,48588,0,36045
2019,32,0,2792,0,36045
2019,41,0,27,0,36045
2019,42,0,10,0,36045
2019,43,0,443,0,36045
2019,51,0,82,0,36045
2019,52,0,2053,0,36045
2019,53,0,91,0,36045
2019,54,0,619,0,36045
2019,61,0,156,0,36045
2019,62,0,366,0,36045
2019,11,0,11930,0,36047
2019,21,0,206133,0,36047
2019,31,0,271514,0,36047
2019,32,0,23837,0,36047
2019,41,0,423,0,36047
2019,42,0,1092,0,36047
2019,43,0,4211,0,36047
2019,51,0,263,0,36047
2019,52,0,9065,0,36047
2019,53,0,400,0,36047
2019,54,0,154,0,36047
2019,61,0,169,0,36047
2019,62,0,342,0,36047
2019,11,0,1297,0,36049
2019,21,0,5614,0,36049
2019,31,0,14271,0,36049
2019,32,0,525,0,36049
2019,41,0,1,0,36049
2019,42,0,2,0,36049
2019,43,0,91,0,36049
2019,51,0,24,0,36049
2019,52,0,962,0,36049
2019,53,0,43,0,36049
2019,54,0,135,0,36049
2019,61,0,29,0,36049
2019,62,0,68,0,36049
2019,11,0,2667,0,36051
2019,21,0,15958,0,36051
2019,31,0,29313,0,36051
2019,32,0,1822,0,36051
2019,41,0,45,0,36051
2019,42,0,1,0,36051
2019,43,0,227,0,36051
2019,51,0,42,0,36051
2019,52,0,1669,0,36051
2019,53,0,74,0,36051
2019,54,0,260,0,36051
2019,61,0,109,0,36051
2019,62,0,230,0,36051
2019,11,0,2776,0,36053
2019,21,0,16541,0,36053
2019,31,0,31649,0,36053
2019,32,0,1851,0,36053
2019,41,0,23,0,36053
2019,42,0,2,0,36053
2019,43,0,259,0,36053
2019,51,0,51,0,36053
2019,52,0,1627,0,36053
2019,53,0,72,0,36053
2019,54,0,359,0,36053
2019,61,0,101,0,36053
2019,62,0,302,0,36053
2019,11,0,14865,0,36055
2019,21,0,228331,0,36055
2019,31,0,276369,0,36055
2019,32,0,20328,0,36055
2019,41,0,212,0,36055
2019,42,0,455,0,36055
2019,43,0,2753,0,36055
2019,51,0,218,0,36055
2019,52,0,12339,0,36055
2019,53,0,544,0,36055
2019,54,0,1005,0,36055
2019,61,0,274,0,36055
2019,62,0,572,0,36055
2019,11,0,2252,0,36057
2019,21,0,14142,0,36057
2019,31,0,21931,0,36057
2019,32,0,1246,0,36057
2019,41,0,35,0,36057
2019,42,0,3,0,36057
2019,43,0,196,0,36057
2019,51,0,41,0,36057
2019,52,0,1201,0,36057
2019,53,0,53,0,36057
2019,54,0,275,0,36057
2019,61,0,131,0,36057
2019,62,0,375,0,36057
2019,11,0,16759,0,36059
2019,21,0,418708,0,36059
2019,31,0,521324,0,36059
2019,32,0,39446,0,36059
2019,41,0,202,0,36059
2019,42,0,392,0,36059
2019,43,0,2494,0,36059
2019,51,0,400,0,36059
2019,52,0,18126,0,36059
2019,53,0,799,0,36059
2019,54,0,576,0,36059
2019,61,0,254,0,36059
2019,62,0,570,0,36059
2019,11,0,6965,0,36061
2019,21,0,95731,0,36061
2019,31,0,122810,0,36061
2019,32,0,20385,0,36061
2019,41,0,129,0,36061
2019,42,0,781,0,36061
2019,43,0,33,0,36061
2019,51,0,169,0,36061
2019,52,0,4584,0,36061
2019,53,0,203,0,36061
2019,54,0,214,0,36061
2019,61,0,120,0,36061
2019,62,0,242,0,36061
2019,11,0,7073,0,36063
2019,21,0,57272,0,36063
2019,31,0,93348,0,36063
2019,32,0,4321,0,36063
2019,41,0,93,0,36063
2019,42,0,4,0,36063
2019,43,0,693,0,36063
2019,51,0,67,0,36063
2019,52,0,3276,0,36063
2019,53,0,145,0,36063
2019,54,0,649,0,36063
2019,61,0,65,0,36063
2019,62,0,151,0,36063
2019,11,0,6823,0,36065
2019,21,0,61166,0,36065
2019,31,0,90470,0,36065
2019,32,0,6951,0,36065
2019,41,0,142,0,36065
2019,42,0,1,0,36065
2019,43,0,1012,0,36065
2019,51,0,121,0,36065
2019,52,0,4300,0,36065
2019,53,0,190,0,36065
2019,54,0,641,0,36065
2019,61,0,220,0,36065
2019,62,0,640,0,36065
2019,11,0,10589,0,36067
2019,21,0,122583,0,36067
2019,31,0,181533,0,36067
2019,32,0,15988,0,36067
2019,41,0,72,0,36067
2019,42,0,297,0,36067
2019,43,0,1372,0,36067
2019,51,0,187,0,36067
2019,52,0,10125,0,36067
2019,53,0,447,0,36067
2019,54,0,666,0,36067
2019,61,0,422,0,36067
2019,62,0,863,0,36067
2019,11,0,3699,0,36069
2019,21,0,30843,0,36069
2019,31,0,51856,0,36069
2019,32,0,3755,0,36069
2019,41,0,62,0,36069
2019,42,0,1,0,36069
2019,43,0,345,0,36069
2019,51,0,70,0,36069
2019,52,0,2683,0,36069
2019,53,0,119,0,36069
2019,54,0,466,0,36069
2019,61,0,140,0,36069
2019,62,0,297,0,36069
2019,11,0,9390,0,36071
2019,21,0,113294,0,36071
2019,31,0,147632,0,36071
2019,32,0,11359,0,36071
2019,41,0,278,0,36071
2019,42,0,35,0,36071
2019,43,0,1437,0,36071
2019,51,0,216,0,36071
2019,52,0,7391,0,36071
2019,53,0,326,0,36071
2019,54,0,784,0,36071
2019,61,0,527,0,36071
2019,62,0,1179,0,36071
2019,11,0,1582,0,36073
2019,21,0,9736,0,36073
2019,31,0,18556,0,36073
2019,32,0,877,0,36073
2019,41,0,17,0,36073
2019,42,0,1,0,36073
2019,43,0,161,0,36073
2019,51,0,17,0,36073
2019,52,0,1012,0,36073
2019,53,0,45,0,36073
2019,54,0,134,0,36073
2019,61,0,22,0,36073
2019,62,0,48,0,36073
2019,11,0,4809,0,36075
2019,21,0,26964,0,36075
2019,31,0,56191,0,36075
2019,32,0,2352,0,36075
2019,41,0,38,0,36075
2019,42,0,2,0,36075
2019,43,0,473,0,36075
2019,51,0,63,0,36075
2019,52,0,2313,0,36075
2019,53,0,102,0,36075
2019,54,0,575,0,36075
2019,61,0,158,0,36075
2019,62,0,322,0,36075
2019,11,0,2173,0,36077
2019,21,0,14594,0,36077
2019,31,0,27010,0,36077
2019,32,0,1959,0,36077
2019,41,0,19,0,36077
2019,42,0,20,0,36077
2019,43,0,172,0,36077
2019,51,0,41,0,36077
2019,52,0,1570,0,36077
2019,53,0,70,0,36077
2019,54,0,283,0,36077
2019,61,0,98,0,36077
2019,62,0,206,0,36077
2019,11,0,3058,0,36079
2019,21,0,33967,0,36079
2019,31,0,47004,0,36079
2019,32,0,3373,0,36079
2019,41,0,2,0,36079
2019,42,0,31,0,36079
2019,43,0,344,0,36079
2019,51,0,63,0,36079
2019,52,0,2321,0,36079
2019,53,0,103,0,36079
2019,54,0,174,0,36079
2019,61,0,159,0,36079
2019,62,0,345,0,36079
2019,11,0,13659,0,36081
2019,21,0,346527,0,36081
2019,31,0,410190,0,36081
2019,32,0,54865,0,36081
2019,41,0,567,0,36081
2019,42,0,166,0,36081
2019,43,0,2404,0,36081
2019,51,0,414,0,36081
2019,52,0,17753,0,36081
2019,53,0,769,0,36081
2019,54,0,182,0,36081
2019,61,0,322,0,36081
2019,62,0,647,0,36081
2019,11,0,5115,0,36083
2019,21,0,44929,0,36083
2019,31,0,66523,0,36083
2019,32,0,3823,0,36083
2019,41,0,55,0,36083
2019,42,0,2,0,36083
2019,43,0,395,0,36083
2019,51,0,73,0,36083
2019,52,0,3036,0,36083
2019,53,0,134,0,36083
2019,54,0,472,0,36083
2019,61,0,105,0,36083
2019,62,0,222,0,36083
2019,11,0,5706,0,36085
2019,21,0,112334,0,36085
2019,31,0,152730,0,36085
2019,32,0,6627,0,36085
2019,41,0,136,0,36085
2019,42,0,0,0,36085
2019,43,0,1092,0,36085
2019,51,0,116,0,36085
2019,52,0,2242,0,36085
2019,53,0,113,0,36085
2019,54,0,287,0,36085
2019,61,0,82,0,36085
2019,62,0,166,0,36085
2019,11,0,4324,0,36087
2019,21,0,91190,0,36087
2019,31,0,109074,0,36087
2019,32,0,9244,0,36087
2019,41,0,153,0,36087
2019,42,0,115,0,36087
2019,43,0,1073,0,36087
2019,51,0,136,0,36087
2019,52,0,4199,0,36087
2019,53,0,186,0,36087
2019,54,0,266,0,36087
2019,61,0,341,0,36087
2019,62,0,765,0,36087
2019,11,0,4131,0,36089
2019,21,0,21470,0,36089
2019,31,0,48110,0,36089
2019,32,0,2766,0,36089
2019,41,0,33,0,36089
2019,42,0,2,0,36089
2019,43,0,347,0,36089
2019,51,0,75,0,36089
2019,52,0,2224,0,36089
2019,53,0,98,0,36089
2019,54,0,600,0,36089
2019,61,0,81,0,36089
2019,62,0,186,0,36089
2019,11,0,8480,0,36091
2019,21,0,72099,0,36091
2019,31,0,107767,0,36091
2019,32,0,6109,0,36091
2019,41,0,33,0,36091
2019,42,0,6,0,36091
2019,43,0,730,0,36091
2019,51,0,135,0,36091
2019,52,0,4253,0,36091
2019,53,0,188,0,36091
2019,54,0,949,0,36091
2019,61,0,233,0,36091
2019,62,0,480,0,36091
2019,11,0,4586,0,36093
2019,21,0,49701,0,36093
2019,31,0,63451,0,36093
2019,32,0,3824,0,36093
2019,41,0,50,0,36093
2019,42,0,3,0,36093
2019,43,0,401,0,36093
2019,51,0,55,0,36093
2019,52,0,1901,0,36093
2019,53,0,84,0,36093
2019,54,0,424,0,36093
2019,61,0,116,0,36093
2019,62,0,240,0,36093
2019,11,0,1575,0,36095
2019,21,0,8546,0,36095
2019,31,0,15846,0,36095
2019,32,0,855,0,36095
2019,41,0,2,0,36095
2019,42,0,17,0,36095
2019,43,0,153,0,36095
2019,51,0,23,0,36095
2019,52,0,1185,0,36095
2019,53,0,53,0,36095
2019,54,0,123,0,36095
2019,61,0,55,0,36095
2019,62,0,114,0,36095
2019,11,0,946,0,36097
2019,21,0,4598,0,36097
2019,31,0,9926,0,36097
2019,32,0,470,0,36097
2019,41,0,14,0,36097
2019,42,0,3,0,36097
2019,43,0,52,0,36097
2019,51,0,14,0,36097
2019,52,0,575,0,36097
2019,53,0,26,0,36097
2019,54,0,138,0,36097
2019,61,0,12,0,36097
2019,62,0,31,0,36097
2019,11,0,1186,0,36099
2019,21,0,8356,0,36099
2019,31,0,14807,0,36099
2019,32,0,902,0,36099
2019,41,0,27,0,36099
2019,42,0,0,0,36099
2019,43,0,89,0,36099
2019,51,0,28,0,36099
2019,52,0,867,0,36099
2019,53,0,39,0,36099
2019,54,0,178,0,36099
2019,61,0,90,0,36099
2019,62,0,188,0,36099
2019,11,0,3810,0,36101
2019,21,0,24980,0,36101
2019,31,0,45899,0,36101
2019,32,0,1910,0,36101
2019,41,0,11,0,36101
2019,42,0,13,0,36101
2019,43,0,299,0,36101
2019,51,0,74,0,36101
2019,52,0,2409,0,36101
2019,53,0,107,0,36101
2019,54,0,606,0,36101
2019,61,0,234,0,36101
2019,62,0,645,0,36101
2019,11,0,29003,0,36103
2019,21,0,492728,0,36103
2019,31,0,646361,0,36103
2019,32,0,50764,0,36103
2019,41,0,400,0,36103
2019,42,0,271,0,36103
2019,43,0,5118,0,36103
2019,51,0,582,0,36103
2019,52,0,32780,0,36103
2019,53,0,1445,0,36103
2019,54,0,1472,0,36103
2019,61,0,331,0,36103
2019,62,0,754,0,36103
2019,11,0,2856,0,36105
2019,21,0,20997,0,36105
2019,31,0,33502,0,36105
2019,32,0,3048,0,36105
2019,41,0,25,0,36105
2019,42,0,4,0,36105
2019,43,0,346,0,36105
2019,51,0,56,0,36105
2019,52,0,2312,0,36105
2019,53,0,102,0,36105
2019,54,0,224,0,36105
2019,61,0,183,0,36105
2019,62,0,381,0,36105
2019,11,0,1749,0,36107
2019,21,0,13509,0,36107
2019,31,0,23462,0,36107
2019,32,0,1354,0,36107
2019,41,0,3,0,36107
2019,42,0,3,0,36107
2019,43,0,171,0,36107
2019,51,0,46,0,36107
2019,52,0,1277,0,36107
2019,53,0,57,0,36107
2019,54,0,362,0,36107
2019,61,0,224,0,36107
2019,62,0,464,0,36107
2019,11,0,2480,0,36109
2019,21,0,22500,0,36109
2019,31,0,33324,0,36109
2019,32,0,3034,0,36109
2019,41,0,74,0,36109
2019,42,0,6,0,36109
2019,43,0,231,0,36109
2019,51,0,40,0,36109
2019,52,0,1514,0,36109
2019,53,0,67,0,36109
2019,54,0,274,0,36109
2019,61,0,45,0,36109
2019,62,0,92,0,36109
2019,11,0,6426,0,36111
2019,21,0,56889,0,36111
2019,31,0,79831,0,36111
2019,32,0,5078,0,36111
2019,41,0,176,0,36111
2019,42,0,47,0,36111
2019,43,0,369,0,36111
2019,51,0,109,0,36111
2019,52,0,4913,0,36111
2019,53,0,217,0,36111
2019,54,0,527,0,36111
2019,61,0,182,0,36111
