yearID,sourcetypeID,VMT,FIP
2021,31,770035528,36083
2021,32,39779627,36083
2021,41,2028747,36083
2021,42,86105,36083
2021,43,6133011,36083
2021,51,1689159,36083
2021,52,40489489,36083
2021,53,2734786,36083
2021,54,2326783,36083
2021,61,8955581,36083
2021,62,30525678,36083
2021,11,8217570,36085
2021,21,587191635,36085
2021,31,1147483864,36085
2021,32,46889039,36085
2021,41,9101875,36085
2021,42,159596,36085
2021,43,29083065,36085
2021,51,4885787,36085
2021,52,58966084,36085
2021,53,4888246,36085
2021,54,1512615,36085
2021,61,7651170,36085
2021,62,23320429,36085
2021,11,6089954,36087
2021,21,800505519,36087
2021,31,1364317512,36087
2021,32,107363833,36087
2021,41,2978355,36087
2021,42,2935251,36087
2021,43,11785873,36087
2021,51,4408290,36087
2021,52,73168913,36087
2021,53,5044704,36087
2021,54,1404774,36087
2021,61,30984042,36087
2021,62,101295989,36087
2021,11,7842723,36089
2021,21,186731150,36089
2021,31,614601306,36089
2021,32,32883901,36089
2021,41,1550357,36089
2021,42,125860,36089
2021,43,5249073,36089
2021,51,3436041,36089
2021,52,40783633,36089
2021,53,2384806,36089
2021,54,2952731,36089
2021,61,7998162,36089
2021,62,27130829,36089
2021,11,11928126,36091
2021,21,725000863,36091
2021,31,1567911579,36091
2021,32,84064925,36091
2021,41,1424902,36091
2021,42,315821,36091
2021,43,14358915,36091
2021,51,3970385,36091
2021,52,72749402,36091
2021,53,5397864,36091
2021,54,4663120,36091
2021,61,19485273,36091
2021,62,65255871,36091
2021,11,4269701,36093
2021,21,338540839,36093
2021,31,621922217,36093
2021,32,35579340,36093
2021,41,1455729,36093
2021,42,108896,36093
2021,43,5090914,36093
2021,51,1411959,36093
2021,52,29284707,36093
2021,53,1993240,36093
2021,54,1890843,36093
2021,61,9539327,36093
2021,62,32685481,36093
2021,11,1254780,36095
2021,21,73837374,36095
2021,31,193812778,36095
2021,32,10113682,36095
2021,41,34659,36095
2021,42,690157,36095
2021,43,1968924,36095
2021,51,476918,36095
2021,52,12462441,36095
2021,53,815057,36095
2021,54,642272,36095
2021,61,4630166,36095
2021,62,16072360,36095
2021,11,1097300,36097
2021,21,39453121,36097
2021,31,119587652,36097
2021,32,5462458,36097
2021,41,298586,36097
2021,42,141783,36097
2021,43,1151358,36097
2021,51,551027,36097
2021,52,8093126,36097
2021,53,494463,36097
2021,54,681995,36097
2021,61,1298005,36097
2021,62,4535968,36097
2021,11,1479973,36099
2021,21,105897435,36099
2021,31,273897859,36099
2021,32,16606795,36099
2021,41,1167952,36099
2021,42,52137,36099
2021,43,1867903,36099
2021,51,784053,36099
2021,52,14315259,36099
2021,53,1083551,36099
2021,54,926747,36099
2021,61,7140561,36099
2021,62,24419345,36099
2021,11,4028091,36101
2021,21,268992824,36101
2021,31,704655337,36101
2021,32,28467597,36101
2021,41,501605,36101
2021,42,737240,36101
2021,43,7475302,36101
2021,51,3027601,36101
2021,52,39923266,36101
2021,53,2328696,36101
2021,54,2901980,36101
2021,61,25262053,36101
2021,62,87621686,36101
2021,11,22314494,36103
2021,21,4103280321,36103
2021,31,7689227569,36103
2021,32,543787180,36103
2021,41,10797546,36103
2021,42,11292969,36103
2021,43,70020271,36103
2021,51,14404992,36103
2021,52,324231794,36103
2021,53,21832477,36103
2021,54,7888693,36103
2021,61,31660794,36103
2021,62,103442492,36103
2021,11,3097669,36105
2021,21,227462536,36105
2021,31,500502787,36105
2021,32,44043257,36105
2021,41,569432,36105
2021,42,214756,36105
2021,43,5981193,36105
2021,51,1645803,36105
2021,52,31893742,36105
2021,53,2085529,36105
2021,54,1201942,36105
2021,61,17308274,36105
2021,62,57868660,36105
2021,11,1685199,36107
2021,21,119555908,36107
2021,31,293913319,36107
2021,32,17116946,36107
2021,41,127342,36107
2021,42,115263,36107
2021,43,3504078,36107
2021,51,866215,36107
2021,52,17548229,36107
2021,53,1151716,36107
2021,54,1113997,36107
2021,61,9722437,36107
2021,62,33582610,36107
2021,11,2382069,36109
2021,21,189324342,36109
2021,31,399272075,36109
2021,32,34401874,36109
2021,41,2397565,36109
2021,42,157391,36109
2021,43,2880718,36109
2021,51,987242,36109
2021,52,21119897,36109
2021,53,1633618,36109
2021,54,1354147,36109
2021,61,3773144,36109
2021,62,13010814,36109
2021,11,6306041,36111
2021,21,593253668,36111
2021,31,1168282839,36111
2021,32,71367711,36111
2021,41,6430481,36111
2021,42,2102100,36111
2021,43,7075300,36111
2021,51,2581671,36111
2021,52,60660408,36111
2021,53,4131292,36111
2021,54,2675958,36111
2021,61,16712975,36111
2021,62,55315563,36111
2021,11,3860716,36113
2021,21,181982904,36113
2021,31,472084732,36113
2021,32,37976724,36113
2021,41,702209,36113
2021,42,875478,36113
2021,43,3117882,36113
2021,51,1205199,36113
2021,52,23885861,36113
2021,53,1637098,36113
2021,54,1607120,36113
2021,61,8861524,36113
2021,62,30887317,36113
2021,11,4926876,36115
2021,21,118724213,36115
2021,31,348806936,36115
2021,32,15130623,36115
2021,41,135088,36115
2021,42,44912,36115
2021,43,3545248,36115
2021,51,926792,36115
2021,52,22887086,36115
2021,53,1554511,36115
2021,54,943092,36115
2021,61,2724764,36115
2021,62,9261294,36115
2021,11,2842521,36117
2021,21,184091365,36117
2021,31,479972799,36117
2021,32,22813618,36117
2021,41,318809,36117
2021,42,38620,36117
2021,43,5889698,36117
2021,51,1018550,36117
2021,52,22443182,36117
2021,53,1594433,36117
2021,54,1817911,36117
2021,61,4516221,36117
2021,62,14687966,36117
2021,11,16689553,36119
2021,21,2173849626,36119
2021,31,3979027414,36119
2021,32,310312902,36119
2021,41,5770911,36119
2021,42,9878432,36119
2021,43,33544311,36119
2021,51,11782107,36119
2021,52,214958337,36119
2021,53,14733811,36119
2021,54,2438914,36119
2021,61,99759087,36119
2021,62,322834858,36119
2021,11,1507813,36121
2021,21,62773726,36121
2021,31,227807206,36121
2021,32,13460476,36121
2021,41,366949,36121
2021,42,266712,36121
2021,43,2392602,36121
2021,51,507243,36121
2021,52,13308040,36121
2021,53,948643,36121
2021,54,702724,36121
2021,61,3097991,36121
2021,62,10119966,36121
2021,11,1259449,36123
2021,21,46037902,36123
2021,31,145364584,36123
2021,32,7271377,36123
2021,41,477103,36123
2021,42,37758,36123
2021,43,1314090,36123
2021,51,537532,36123
2021,52,9305292,36123
2021,53,558151,36123
2021,54,571297,36123
2021,61,1280654,36123
2021,62,4460166,36123
