sourceTypeID,monthID,monthVMTFraction,FIP
41,11,0.077561275,36003
41,12,0.072223912,36003
42,1,0.066396585,36003
42,2,0.069881153,36003
42,3,0.072527675,36003
42,4,0.079560843,36003
42,5,0.088397739,36003
42,6,0.093387163,36003
42,7,0.101170889,36003
42,8,0.101528613,36003
42,9,0.090490696,36003
42,10,0.086873457,36003
42,11,0.077561275,36003
42,12,0.072223912,36003
43,1,0.066396585,36003
43,2,0.069881153,36003
43,3,0.072527675,36003
43,4,0.079560843,36003
43,5,0.088397739,36003
43,6,0.093387163,36003
43,7,0.101170889,36003
43,8,0.101528613,36003
43,9,0.090490696,36003
43,10,0.086873457,36003
43,11,0.077561275,36003
43,12,0.072223912,36003
51,1,0.066341665,36003
51,2,0.069827843,36003
51,3,0.07247652,36003
51,4,0.079533478,36003
51,5,0.088406606,36003
51,6,0.093415497,36003
51,7,0.101269018,36003
51,8,0.101624034,36003
51,9,0.090516875,36003
51,10,0.086875834,36003
51,11,0.077533917,36003
51,12,0.072178712,36003
52,1,0.066341665,36003
52,2,0.069827843,36003
52,3,0.07247652,36003
52,4,0.079533478,36003
52,5,0.088406606,36003
52,6,0.093415497,36003
52,7,0.101269018,36003
52,8,0.101624034,36003
52,9,0.090516875,36003
52,10,0.086875834,36003
52,11,0.077533917,36003
52,12,0.072178712,36003
53,1,0.066341665,36003
53,2,0.069827843,36003
53,3,0.07247652,36003
53,4,0.079533478,36003
53,5,0.088406606,36003
53,6,0.093415497,36003
53,7,0.101269018,36003
53,8,0.101624034,36003
53,9,0.090516875,36003
53,10,0.086875834,36003
53,11,0.077533917,36003
53,12,0.072178712,36003
54,1,0.066341665,36003
54,2,0.069827843,36003
54,3,0.07247652,36003
54,4,0.079533478,36003
54,5,0.088406606,36003
54,6,0.093415497,36003
54,7,0.101269018,36003
54,8,0.101624034,36003
54,9,0.090516875,36003
54,10,0.086875834,36003
54,11,0.077533917,36003
54,12,0.072178712,36003
61,1,0.066028204,36003
61,2,0.069523575,36003
61,3,0.072184552,36003
61,4,0.07937729,36003
61,5,0.088457213,36003
61,6,0.093577214,36003
61,7,0.101829094,36003
61,8,0.102168655,36003
61,9,0.090666297,36003
61,10,0.086889402,36003
61,11,0.077377772,36003
61,12,0.071920733,36003
62,1,0.066028204,36003
62,2,0.069523575,36003
62,3,0.072184552,36003
62,4,0.07937729,36003
62,5,0.088457213,36003
62,6,0.093577214,36003
62,7,0.101829094,36003
62,8,0.102168655,36003
62,9,0.090666297,36003
62,10,0.086889402,36003
62,11,0.077377772,36003
62,12,0.071920733,36003
11,1,0.0262019,36005
11,2,0.0236956,36005
11,3,0.0583276,36005
11,4,0.100706,36005
11,5,0.119389,36005
11,6,0.126908,36005
11,7,0.133288,36005
11,8,0.134883,36005
11,9,0.113238,36005
11,10,0.0950103,36005
11,11,0.0442014,36005
11,12,0.0241513,36005
21,1,0.074358119,36005
21,2,0.077609203,36005
21,3,0.079943314,36005
21,4,0.083527843,36005
21,5,0.087112371,36005
21,6,0.08927976,36005
21,7,0.086945649,36005
21,8,0.087695899,36005
21,9,0.086695565,36005
21,10,0.086528843,36005
21,11,0.081527176,36005
21,12,0.078776259,36005
31,1,0.074358119,36005
31,2,0.077609203,36005
31,3,0.079943314,36005
31,4,0.083527843,36005
31,5,0.087112371,36005
31,6,0.08927976,36005
31,7,0.086945649,36005
31,8,0.087695899,36005
31,9,0.086695565,36005
31,10,0.086528843,36005
31,11,0.081527176,36005
31,12,0.078776259,36005
32,1,0.074358119,36005
32,2,0.077609203,36005
32,3,0.079943314,36005
32,4,0.083527843,36005
32,5,0.087112371,36005
32,6,0.08927976,36005
32,7,0.086945649,36005
32,8,0.087695899,36005
32,9,0.086695565,36005
32,10,0.086528843,36005
32,11,0.081527176,36005
32,12,0.078776259,36005
41,1,0.074358119,36005
41,2,0.077609203,36005
41,3,0.079943314,36005
41,4,0.083527843,36005
41,5,0.087112371,36005
41,6,0.08927976,36005
41,7,0.086945649,36005
41,8,0.087695899,36005
41,9,0.086695565,36005
41,10,0.086528843,36005
41,11,0.081527176,36005
41,12,0.078776259,36005
42,1,0.074358119,36005
42,2,0.077609203,36005
42,3,0.079943314,36005
42,4,0.083527843,36005
42,5,0.087112371,36005
42,6,0.08927976,36005
42,7,0.086945649,36005
42,8,0.087695899,36005
42,9,0.086695565,36005
42,10,0.086528843,36005
42,11,0.081527176,36005
42,12,0.078776259,36005
43,1,0.074358119,36005
43,2,0.077609203,36005
43,3,0.079943314,36005
43,4,0.083527843,36005
43,5,0.087112371,36005
43,6,0.08927976,36005
43,7,0.086945649,36005
43,8,0.087695899,36005
43,9,0.086695565,36005
43,10,0.086528843,36005
43,11,0.081527176,36005
43,12,0.078776259,36005
51,1,0.074358119,36005
51,2,0.077609203,36005
51,3,0.079943314,36005
51,4,0.083527843,36005
51,5,0.087112371,36005
51,6,0.08927976,36005
51,7,0.086945649,36005
51,8,0.087695899,36005
51,9,0.086695565,36005
51,10,0.086528843,36005
51,11,0.081527176,36005
51,12,0.078776259,36005
52,1,0.074358119,36005
52,2,0.077609203,36005
52,3,0.079943314,36005
52,4,0.083527843,36005
52,5,0.087112371,36005
52,6,0.08927976,36005
52,7,0.086945649,36005
52,8,0.087695899,36005
52,9,0.086695565,36005
52,10,0.086528843,36005
52,11,0.081527176,36005
52,12,0.078776259,36005
53,1,0.074358119,36005
53,2,0.077609203,36005
53,3,0.079943314,36005
53,4,0.083527843,36005
53,5,0.087112371,36005
53,6,0.08927976,36005
53,7,0.086945649,36005
53,8,0.087695899,36005
53,9,0.086695565,36005
53,10,0.086528843,36005
53,11,0.081527176,36005
53,12,0.078776259,36005
54,1,0.074358119,36005
54,2,0.077609203,36005
54,3,0.079943314,36005
54,4,0.083527843,36005
54,5,0.087112371,36005
54,6,0.08927976,36005
54,7,0.086945649,36005
54,8,0.087695899,36005
54,9,0.086695565,36005
54,10,0.086528843,36005
54,11,0.081527176,36005
54,12,0.078776259,36005
61,1,0.074358119,36005
61,2,0.077609203,36005
61,3,0.079943314,36005
61,4,0.083527843,36005
61,5,0.087112371,36005
61,6,0.08927976,36005
61,7,0.086945649,36005
61,8,0.087695899,36005
61,9,0.086695565,36005
61,10,0.086528843,36005
61,11,0.081527176,36005
61,12,0.078776259,36005
62,1,0.074358119,36005
62,2,0.077609203,36005
62,3,0.079943314,36005
62,4,0.083527843,36005
62,5,0.087112371,36005
62,6,0.08927976,36005
62,7,0.086945649,36005
62,8,0.087695899,36005
62,9,0.086695565,36005
62,10,0.086528843,36005
62,11,0.081527176,36005
62,12,0.078776259,36005
11,1,0.0262019,36007
11,2,0.0236956,36007
11,3,0.0583276,36007
11,4,0.100706,36007
11,5,0.119389,36007
11,6,0.126908,36007
11,7,0.133288,36007
11,8,0.134883,36007
11,9,0.113238,36007
11,10,0.0950103,36007
11,11,0.0442014,36007
11,12,0.0241513,36007
21,1,0.072091124,36007
21,2,0.07540869,36007
21,3,0.077831759,36007
21,4,0.082398265,36007
21,5,0.087478371,36007
21,6,0.090449317,36007
21,7,0.090996195,36007
21,8,0.091634675,36007
21,9,0.087776204,36007
21,10,0.086626969,36007
21,11,0.080397911,36007
21,12,0.07691052,36007
31,1,0.072091124,36007
31,2,0.07540869,36007
31,3,0.077831759,36007
31,4,0.082398265,36007
31,5,0.087478371,36007
31,6,0.090449317,36007
31,7,0.090996195,36007
31,8,0.091634675,36007
31,9,0.087776204,36007
31,10,0.086626969,36007
31,11,0.080397911,36007
31,12,0.07691052,36007
32,1,0.072091124,36007
32,2,0.07540869,36007
32,3,0.077831759,36007
32,4,0.082398265,36007
32,5,0.087478371,36007
32,6,0.090449317,36007
32,7,0.090996195,36007
32,8,0.091634675,36007
32,9,0.087776204,36007
32,10,0.086626969,36007
32,11,0.080397911,36007
32,12,0.07691052,36007
41,1,0.071635559,36007
41,2,0.074966486,36007
41,3,0.07740743,36007
41,4,0.08217127,36007
41,5,0.087551921,36007
41,6,0.090684345,36007
41,7,0.091810173,36007
41,8,0.092426193,36007
41,9,0.087993364,36007
41,10,0.086646689,36007
41,11,0.080170979,36007
41,12,0.07653559,36007
42,1,0.071635559,36007
42,2,0.074966486,36007
42,3,0.07740743,36007
42,4,0.08217127,36007
42,5,0.087551921,36007
42,6,0.090684345,36007
42,7,0.091810173,36007
42,8,0.092426193,36007
42,9,0.087993364,36007
42,10,0.086646689,36007
42,11,0.080170979,36007
42,12,0.07653559,36007
43,1,0.071635559,36007
43,2,0.074966486,36007
43,3,0.07740743,36007
43,4,0.08217127,36007
43,5,0.087551921,36007
43,6,0.090684345,36007
43,7,0.091810173,36007
43,8,0.092426193,36007
43,9,0.087993364,36007
43,10,0.086646689,36007
43,11,0.080170979,36007
43,12,0.07653559,36007
51,1,0.071566381,36007
51,2,0.074899337,36007
51,3,0.077342996,36007
51,4,0.082136801,36007
51,5,0.087563089,36007
51,6,0.090720034,36007
51,7,0.091933776,36007
51,8,0.092546385,36007
51,9,0.08802634,36007
51,10,0.086649683,36007
51,11,0.08013652,36007
51,12,0.076478657,36007
52,1,0.071566381,36007
52,2,0.074899337,36007
52,3,0.077342996,36007
52,4,0.082136801,36007
52,5,0.087563089,36007
52,6,0.090720034,36007
52,7,0.091933776,36007
52,8,0.092546385,36007
52,9,0.08802634,36007
52,10,0.086649683,36007
52,11,0.08013652,36007
52,12,0.076478657,36007
53,1,0.071566381,36007
53,2,0.074899337,36007
53,3,0.077342996,36007
53,4,0.082136801,36007
53,5,0.087563089,36007
53,6,0.090720034,36007
53,7,0.091933776,36007
53,8,0.092546385,36007
53,9,0.08802634,36007
53,10,0.086649683,36007
53,11,0.08013652,36007
53,12,0.076478657,36007
54,1,0.071566381,36007
54,2,0.074899337,36007
54,3,0.077342996,36007
54,4,0.082136801,36007
54,5,0.087563089,36007
54,6,0.090720034,36007
54,7,0.091933776,36007
54,8,0.092546385,36007
54,9,0.08802634,36007
54,10,0.086649683,36007
54,11,0.08013652,36007
54,12,0.076478657,36007
61,1,0.071502733,36007
61,2,0.074837555,36007
61,3,0.077283711,36007
61,4,0.082105087,36007
61,5,0.087573365,36007
61,6,0.090752871,36007
61,7,0.0920475,36007
61,8,0.092656972,36007
61,9,0.08805668,36007
61,10,0.086652438,36007
61,11,0.080104814,36007
61,12,0.076426274,36007
62,1,0.071502733,36007
62,2,0.074837555,36007
62,3,0.077283711,36007
62,4,0.082105087,36007
62,5,0.087573365,36007
62,6,0.090752871,36007
62,7,0.0920475,36007
62,8,0.092656972,36007
62,9,0.08805668,36007
62,10,0.086652438,36007
62,11,0.080104814,36007
62,12,0.076426274,36007
11,1,0.0262019,36009
11,2,0.0236956,36009
11,3,0.0583276,36009
11,4,0.100706,36009
11,5,0.119389,36009
11,6,0.126908,36009
11,7,0.133288,36009
11,8,0.134883,36009
11,9,0.113238,36009
11,10,0.0950103,36009
11,11,0.0442014,36009
11,12,0.0241513,36009
21,1,0.068496317,36009
21,2,0.071919307,36009
21,3,0.074483435,36009
21,4,0.080607078,36009
21,5,0.088058743,36009
21,6,0.092303899,36009
21,7,0.097419201,36009
21,8,0.097880448,36009
21,9,0.089489788,36009
21,10,0.08678257,36009
21,11,0.07860722,36009
21,12,0.073951992,36009
31,1,0.068496317,36009
31,2,0.071919307,36009
31,3,0.074483435,36009
31,4,0.080607078,36009
31,5,0.088058743,36009
31,6,0.092303899,36009
31,7,0.097419201,36009
31,8,0.097880448,36009
31,9,0.089489788,36009
31,10,0.08678257,36009
31,11,0.07860722,36009
31,12,0.073951992,36009
32,1,0.068496317,36009
32,2,0.071919307,36009
32,3,0.074483435,36009
32,4,0.080607078,36009
32,5,0.088058743,36009
32,6,0.092303899,36009
32,7,0.097419201,36009
32,8,0.097880448,36009
32,9,0.089489788,36009
32,10,0.08678257,36009
32,11,0.07860722,36009
32,12,0.073951992,36009
41,1,0.067903054,36009
41,2,0.071343443,36009
41,3,0.073930851,36009
41,4,0.080311473,36009
41,5,0.088154524,36009
41,6,0.092609967,36009
41,7,0.098479211,36009
41,8,0.098911208,36009
41,9,0.089772587,36009
41,10,0.086808249,36009
41,11,0.078311696,36009
41,12,0.073463737,36009
42,1,0.067903054,36009
42,2,0.071343443,36009
42,3,0.073930851,36009
42,4,0.080311473,36009
42,5,0.088154524,36009
42,6,0.092609967,36009
42,7,0.098479211,36009
42,8,0.098911208,36009
42,9,0.089772587,36009
42,10,0.086808249,36009
42,11,0.078311696,36009
42,12,0.073463737,36009
43,1,0.067903054,36009
43,2,0.071343443,36009
43,3,0.073930851,36009
43,4,0.080311473,36009
43,5,0.088154524,36009
43,6,0.092609967,36009
43,7,0.098479211,36009
43,8,0.098911208,36009
43,9,0.089772587,36009
43,10,0.086808249,36009
43,11,0.078311696,36009
43,12,0.073463737,36009
51,1,0.067386077,36009
51,2,0.070841626,36009
51,3,0.07344932,36009
51,4,0.080053878,36009
51,5,0.088237988,36009
51,6,0.092876679,36009
51,7,0.09940292,36009
51,8,0.099809428,36009
51,9,0.090019022,36009
51,10,0.086830627,36009
51,11,0.078054173,36009
51,12,0.073038264,36009
52,1,0.067386077,36009
52,2,0.070841626,36009
52,3,0.07344932,36009
52,4,0.080053878,36009
52,5,0.088237988,36009
