MonthID,ZoneID,HourID,Temperature,relHumidity,FIP
1,360010,1,23,85,36001
1,360010,2,23,86,36001
1,360010,3,23,87,36001
1,360010,4,22,87,36001
1,360010,5,22,86,36001
1,360010,6,22,88,36001
1,360010,7,21,88,36001
1,360010,8,22,88,36001
1,360010,9,24,86,36001
1,360010,10,24,84,36001
1,360010,11,25,82,36001
1,360010,12,27,80,36001
1,360010,13,28,75,36001
1,360010,14,28,73,36001
1,360010,15,28,75,36001
1,360010,16,27,76,36001
1,360010,17,27,75,36001
1,360010,18,26,77,36001
1,360010,19,26,82,36001
1,360010,20,26,79,36001
1,360010,21,25,82,36001
1,360010,22,24,83,36001
1,360010,23,24,84,36001
1,360010,24,24,86,36001
2,360010,1,22,77,36001
2,360010,2,22,77,36001
2,360010,3,21,81,36001
2,360010,4,21,83,36001
2,360010,5,22,82,36001
2,360010,6,22,81,36001
2,360010,7,22,81,36001
2,360010,8,23,77,36001
2,360010,9,23,78,36001
2,360010,10,25,76,36001
2,360010,11,25,73,36001
2,360010,12,26,74,36001
2,360010,13,28,73,36001
2,360010,14,29,74,36001
2,360010,15,28,71,36001
2,360010,16,28,71,36001
2,360010,17,29,70,36001
2,360010,18,27,73,36001
2,360010,19,26,72,36001
2,360010,20,26,73,36001
2,360010,21,24,74,36001
2,360010,22,24,75,36001
2,360010,23,24,76,36001
2,360010,24,24,77,36001
3,360010,1,32,71,36001
3,360010,2,33,69,36001
3,360010,3,33,71,36001
3,360010,4,32,72,36001
3,360010,5,31,71,36001
3,360010,6,30,74,36001
3,360010,7,31,73,36001
3,360010,8,32,68,36001
3,360010,9,38,65,36001
3,360010,10,39,56,36001
3,360010,11,40,57,36001
3,360010,12,43,54,36001
3,360010,13,44,51,36001
3,360010,14,45,50,36001
3,360010,15,46,50,36001
3,360010,16,45,48,36001
3,360010,17,45,47,36001
3,360010,18,43,54,36001
3,360010,19,40,57,36001
3,360010,20,39,58,36001
3,360010,21,36,63,36001
3,360010,22,37,59,36001
3,360010,23,35,60,36001
3,360010,24,34,64,36001
4,360010,1,43,79,36001
4,360010,2,42,79,36001
4,360010,3,41,78,36001
4,360010,4,40,82,36001
4,360010,5,39,83,36001
4,360010,6,40,83,36001
4,360010,7,41,81,36001
4,360010,8,43,77,36001
4,360010,9,46,70,36001
4,360010,10,48,68,36001
4,360010,11,50,63,36001
4,360010,12,51,62,36001
4,360010,13,52,62,36001
4,360010,14,53,57,36001
4,360010,15,52,62,36001
4,360010,16,49,65,36001
4,360010,17,53,57,36001
4,360010,18,49,66,36001
4,360010,19,48,65,36001
4,360010,20,49,63,36001
4,360010,21,46,68,36001
4,360010,22,44,71,36001
4,360010,23,44,70,36001
4,360010,24,43,74,36001
5,360010,1,49,81,36001
5,360010,2,49,81,36001
5,360010,3,48,83,36001
5,360010,4,47,87,36001
5,360010,5,47,85,36001
5,360010,6,49,83,36001
5,360010,7,51,78,36001
5,360010,8,53,73,36001
5,360010,9,55,65,36001
5,360010,10,59,60,36001
5,360010,11,60,59,36001
5,360010,12,62,58,36001
5,360010,13,62,58,36001
5,360010,14,62,57,36001
5,360010,15,63,56,36001
5,360010,16,63,57,36001
5,360010,17,63,53,36001
5,360010,18,61,57,36001
5,360010,19,59,61,36001
5,360010,20,58,62,36001
5,360010,21,54,70,36001
5,360010,22,53,73,36001
5,360010,23,53,73,36001
5,360010,24,51,77,36001
6,360010,1,62,91,36001
6,360010,2,62,91,36001
6,360010,3,61,94,36001
6,360010,4,60,94,36001
6,360010,5,59,95,36001
6,360010,6,60,93,36001
6,360010,7,63,88,36001
6,360010,8,65,83,36001
6,360010,9,68,77,36001
6,360010,10,71,67,36001
6,360010,11,73,64,36001
6,360010,12,74,61,36001
6,360010,13,76,57,36001
6,360010,14,76,58,36001
6,360010,15,77,59,36001
6,360010,16,76,58,36001
6,360010,17,76,61,36001
6,360010,18,74,65,36001
6,360010,19,72,69,36001
6,360010,20,71,71,36001
6,360010,21,68,78,36001
6,360010,22,66,83,36001
6,360010,23,65,83,36001
6,360010,24,64,90,36001
7,360010,1,63,97,36001
7,360010,2,62,98,36001
7,360010,3,62,99,36001
7,360010,4,60,99,36001
7,360010,5,61,99,36001
7,360010,6,61,98,36001
7,360010,7,63,96,36001
7,360010,8,65,94,36001
7,360010,9,67,88,36001
7,360010,10,68,85,36001
7,360010,11,71,79,36001
7,360010,12,72,78,36001
7,360010,13,74,73,36001
7,360010,14,74,73,36001
7,360010,15,72,78,36001
7,360010,16,71,82,36001
7,360010,17,72,80,36001
7,360010,18,70,82,36001
7,360010,19,68,88,36001
7,360010,20,68,87,36001
7,360010,21,65,93,36001
7,360010,22,64,95,36001
7,360010,23,64,95,36001
7,360010,24,64,95,36001
8,360010,1,66,95,36001
8,360010,2,65,96,36001
8,360010,3,64,98,36001
8,360010,4,64,98,36001
8,360010,5,64,98,36001
8,360010,6,65,98,36001
8,360010,7,67,96,36001
8,360010,8,68,93,36001
8,360010,9,72,85,36001
8,360010,10,73,80,36001
8,360010,11,74,75,36001
8,360010,12,76,71,36001
8,360010,13,78,69,36001
8,360010,14,77,71,36001
8,360010,15,77,74,36001
8,360010,16,78,71,36001
8,360010,17,77,70,36001
8,360010,18,74,78,36001
8,360010,19,71,81,36001
8,360010,20,71,81,36001
8,360010,21,69,87,36001
8,360010,22,68,90,36001
8,360010,23,68,90,36001
8,360010,24,66,93,36001
9,360010,1,58,95,36001
9,360010,2,58,95,36001
9,360010,3,58,97,36001
9,360010,4,57,97,36001
9,360010,5,56,97,36001
9,360010,6,55,98,36001
9,360010,7,56,97,36001
9,360010,8,59,94,36001
9,360010,9,62,87,36001
9,360010,10,64,81,36001
9,360010,11,66,76,36001
9,360010,12,68,69,36001
9,360010,13,69,67,36001
9,360010,14,70,67,36001
9,360010,15,70,67,36001
9,360010,16,69,70,36001
9,360010,17,69,69,36001
9,360010,18,66,77,36001
9,360010,19,63,84,36001
9,360010,20,62,83,36001
9,360010,21,61,89,36001
9,360010,22,61,91,36001
9,360010,23,59,92,36001
9,360010,24,59,94,36001
10,360010,1,53,90,36001
10,360010,2,52,90,36001
10,360010,3,52,91,36001
10,360010,4,52,91,36001
10,360010,5,52,91,36001
10,360010,6,52,93,36001
10,360010,7,52,92,36001
10,360010,8,53,89,36001
10,360010,9,55,84,36001
10,360010,10,57,82,36001
10,360010,11,59,77,36001
10,360010,12,61,73,36001
10,360010,13,62,70,36001
10,360010,14,63,68,36001
10,360010,15,63,67,36001
10,360010,16,63,68,36001
10,360010,17,62,68,36001
10,360010,18,60,78,36001
10,360010,19,58,80,36001
10,360010,20,57,79,36001
10,360010,21,56,83,36001
10,360010,22,56,85,36001
10,360010,23,55,84,36001
10,360010,24,54,85,36001
11,360010,1,36,82,36001
11,360010,2,35,83,36001
11,360010,3,35,85,36001
11,360010,4,34,85,36001
11,360010,5,34,86,36001
11,360010,6,36,86,36001
11,360010,7,35,85,36001
11,360010,8,35,84,36001
11,360010,9,39,77,36001
11,360010,10,43,72,36001
11,360010,11,44,69,36001
11,360010,12,45,62,36001
11,360010,13,45,61,36001
11,360010,14,46,60,36001
11,360010,15,45,60,36001
11,360010,16,44,63,36001
11,360010,17,44,60,36001
11,360010,18,41,65,36001
11,360010,19,39,69,36001
11,360010,20,39,70,36001
11,360010,21,38,74,36001
11,360010,22,38,77,36001
11,360010,23,37,78,36001
11,360010,24,36,82,36001
12,360010,1,34,77,36001
12,360010,2,35,76,36001
12,360010,3,34,79,36001
12,360010,4,33,78,36001
12,360010,5,34,79,36001
12,360010,6,34,82,36001
12,360010,7,34,80,36001
12,360010,8,33,81,36001
12,360010,9,35,81,36001
12,360010,10,36,77,36001
12,360010,11,36,75,36001
12,360010,12,37,72,36001
12,360010,13,38,69,36001
12,360010,14,40,67,36001
12,360010,15,40,68,36001
12,360010,16,40,69,36001
12,360010,17,39,67,36001
12,360010,18,39,76,36001
12,360010,19,37,75,36001
12,360010,20,37,74,36001
12,360010,21,36,74,36001
12,360010,22,36,77,36001
12,360010,23,35,78,36001
12,360010,24,35,79,36001
1,360030,1,24,90,36003
1,360030,2,24,90,36003
1,360030,3,24,90,36003
1,360030,4,23,90,36003
1,360030,5,22,90,36003
1,360030,6,24,90,36003
1,360030,7,23,90,36003
1,360030,8,24,90,36003
1,360030,9,23,90,36003
1,360030,10,24,88,36003
1,360030,11,25,86,36003
1,360030,12,26,84,36003
1,360030,13,26,82,36003
1,360030,14,25,79,36003
1,360030,15,26,82,36003
1,360030,16,26,82,36003
1,360030,17,26,85,36003
1,360030,18,26,85,36003
1,360030,19,26,87,36003
1,360030,20,27,88,36003
1,360030,21,27,90,36003
1,360030,22,25,90,36003
1,360030,23,24,90,36003
1,360030,24,23,89,36003
2,360030,1,21,83,36003
2,360030,2,19,85,36003
2,360030,3,21,86,36003
2,360030,4,20,88,36003
2,360030,5,19,86,36003
2,360030,6,19,88,36003
2,360030,7,20,90,36003
2,360030,8,20,90,36003
2,360030,9,22,88,36003
2,360030,10,22,83,36003
2,360030,11,22,80,36003
2,360030,12,24,77,36003
2,360030,13,26,76,36003
2,360030,14,25,74,36003
2,360030,15,26,72,36003
2,360030,16,25,74,36003
2,360030,17,25,76,36003
2,360030,18,23,73,36003
2,360030,19,22,78,36003
2,360030,20,22,79,36003
2,360030,21,20,82,36003
2,360030,22,20,81,36003
2,360030,23,20,82,36003
2,360030,24,20,82,36003
3,360030,1,35,71,36003
3,360030,2,35,71,36003
3,360030,3,32,72,36003
3,360030,4,33,74,36003
3,360030,5,32,73,36003
3,360030,6,31,77,36003
3,360030,7,32,78,36003
3,360030,8,33,80,36003
3,360030,9,34,78,36003
3,360030,10,36,72,36003
3,360030,11,38,68,36003
3,360030,12,39,63,36003
3,360030,13,39,64,36003
3,360030,14,43,63,36003
3,360030,15,42,63,36003
3,360030,16,44,56,36003
3,360030,17,42,55,36003
3,360030,18,38,61,36003
3,360030,19,35,62,36003
3,360030,20,35,65,36003
3,360030,21,34,66,36003
3,360030,22,34,69,36003
3,360030,23,33,72,36003
3,360030,24,37,70,36003
4,360030,1,40,83,36003
4,360030,2,40,84,36003
4,360030,3,39,84,36003
4,360030,4,40,85,36003
4,360030,5,39,87,36003
4,360030,6,39,86,36003
4,360030,7,41,88,36003
4,360030,8,42,84,36003
4,360030,9,45,77,36003
4,360030,10,45,77,36003
4,360030,11,45,72,36003
4,360030,12,50,67,36003
4,360030,13,49,61,36003
4,360030,14,50,62,36003
4,360030,15,51,60,36003
4,360030,16,51,63,36003
4,360030,17,51,63,36003
4,360030,18,44,68,36003
4,360030,19,42,74,36003
4,360030,20,43,76,36003
4,360030,21,43,80,36003
4,360030,22,41,80,36003
4,360030,23,39,79,36003
4,360030,24,40,80,36003
5,360030,1,46,84,36003
5,360030,2,46,84,36003
5,360030,3,46,87,36003
5,360030,4,45,86,36003
5,360030,5,46,88,36003
5,360030,6,45,89,36003
5,360030,7,48,84,36003
5,360030,8,49,79,36003
5,360030,9,52,75,36003
5,360030,10,55,68,36003
5,360030,11,56,64,36003
5,360030,12,59,59,36003
5,360030,13,59,62,36003
5,360030,14,57,65,36003
5,360030,15,57,63,36003
5,360030,16,56,66,36003
5,360030,17,57,67,36003
5,360030,18,56,68,36003
5,360030,19,55,71,36003
5,360030,20,52,75,36003
5,360030,21,51,77,36003
5,360030,22,50,79,36003
5,360030,23,47,81,36003
5,360030,24,48,81,36003
6,360030,1,62,89,36003
6,360030,2,61,92,36003
6,360030,3,59,92,36003
6,360030,4,58,92,36003
6,360030,5,58,92,36003
6,360030,6,60,92,36003
6,360030,7,62,89,36003
6,360030,8,64,83,36003
6,360030,9,67,77,36003
6,360030,10,68,71,36003
6,360030,11,70,66,36003
6,360030,12,72,66,36003
6,360030,13,71,67,36003
6,360030,14,70,70,36003
6,360030,15,72,67,36003
6,360030,16,71,68,36003
6,360030,17,71,66,36003
6,360030,18,70,68,36003
6,360030,19,68,76,36003
6,360030,20,65,83,36003
6,360030,21,65,84,36003
6,360030,22,64,85,36003
6,360030,23,64,87,36003
6,360030,24,63,87,36003
7,360030,1,62,95,36003
7,360030,2,62,96,36003
7,360030,3,62,97,36003
7,360030,4,60,97,36003
7,360030,5,60,98,36003
7,360030,6,61,98,36003
7,360030,7,63,94,36003
7,360030,8,64,93,36003
7,360030,9,66,87,36003
7,360030,10,68,83,36003
7,360030,11,69,80,36003
7,360030,12,69,79,36003
7,360030,13,70,82,36003
7,360030,14,70,81,36003
7,360030,15,70,80,36003
7,360030,16,69,80,36003
7,360030,17,70,81,36003
7,360030,18,69,81,36003
7,360030,19,66,85,36003
7,360030,20,65,89,36003
7,360030,21,64,91,36003
7,360030,22,63,91,36003
7,360030,23,63,94,36003
7,360030,24,62,94,36003
8,360030,1,63,96,36003
8,360030,2,63,97,36003
8,360030,3,62,98,36003
8,360030,4,62,98,36003
8,360030,5,61,98,36003
8,360030,6,61,98,36003
8,360030,7,64,96,36003
8,360030,8,65,94,36003
8,360030,9,68,87,36003
8,360030,10,71,85,36003
8,360030,11,72,78,36003
8,360030,12,72,79,36003
8,360030,13,73,77,36003
8,360030,14,74,75,36003
8,360030,15,74,75,36003
8,360030,16,73,76,36003
8,360030,17,73,76,36003
8,360030,18,72,79,36003
8,360030,19,69,85,36003
8,360030,20,68,86,36003
8,360030,21,67,90,36003
8,360030,22,66,91,36003
8,360030,23,66,93,36003
8,360030,24,65,95,36003
9,360030,1,57,92,36003
9,360030,2,56,93,36003
9,360030,3,57,92,36003
9,360030,4,55,94,36003
9,360030,5,55,95,36003
9,360030,6,54,95,36003
9,360030,7,55,96,36003
9,360030,8,57,94,36003
9,360030,9,59,89,36003
9,360030,10,61,82,36003
9,360030,11,64,78,36003
9,360030,12,64,78,36003
9,360030,13,64,77,36003
9,360030,14,64,77,36003
9,360030,15,65,73,36003
9,360030,16,65,73,36003
9,360030,17,65,70,36003
9,360030,18,62,76,36003
9,360030,19,59,80,36003
9,360030,20,59,85,36003
9,360030,21,59,86,36003
9,360030,22,58,89,36003
9,360030,23,58,92,36003
9,360030,24,58,93,36003
10,360030,1,53,96,36003
10,360030,2,51,96,36003
10,360030,3,52,96,36003
10,360030,4,50,97,36003
10,360030,5,51,97,36003
10,360030,6,49,96,36003
10,360030,7,50,96,36003
10,360030,8,51,95,36003
10,360030,9,53,95,36003
10,360030,10,54,90,36003
10,360030,11,54,85,36003
10,360030,12,58,81,36003
10,360030,13,58,79,36003
10,360030,14,58,77,36003
10,360030,15,57,78,36003
10,360030,16,57,78,36003
10,360030,17,55,85,36003
10,360030,18,54,88,36003
10,360030,19,54,89,36003
10,360030,20,54,92,36003
10,360030,21,53,93,36003
10,360030,22,53,92,36003
10,360030,23,53,94,36003
10,360030,24,52,95,36003
11,360030,1,34,87,36003
11,360030,2,34,87,36003
11,360030,3,34,89,36003
11,360030,4,34,90,36003
11,360030,5,32,90,36003
11,360030,6,33,90,36003
11,360030,7,31,88,36003
11,360030,8,31,88,36003
11,360030,9,34,84,36003
11,360030,10,34,83,36003
11,360030,11,35,80,36003
11,360030,12,36,76,36003
11,360030,13,37,75,36003
11,360030,14,38,75,36003
11,360030,15,37,74,36003
11,360030,16,37,74,36003
11,360030,17,35,77,36003
11,360030,18,35,79,36003
11,360030,19,35,79,36003
11,360030,20,34,81,36003
11,360030,21,33,84,36003
11,360030,22,32,85,36003
11,360030,23,33,86,36003
11,360030,24,33,87,36003
12,360030,1,34,78,36003
12,360030,2,32,79,36003
12,360030,3,32,78,36003
12,360030,4,33,80,36003
12,360030,5,34,80,36003
12,360030,6,35,80,36003
12,360030,7,35,79,36003
12,360030,8,34,78,36003
12,360030,9,34,78,36003
12,360030,10,33,78,36003
12,360030,11,36,78,36003
12,360030,12,39,74,36003
12,360030,13,37,70,36003
12,360030,14,39,70,36003
12,360030,15,39,72,36003
12,360030,16,37,73,36003
12,360030,17,38,73,36003
12,360030,18,33,75,36003
12,360030,19,35,75,36003
12,360030,20,36,75,36003
12,360030,21,36,79,36003
12,360030,22,33,79,36003
12,360030,23,34,78,36003
12,360030,24,34,79,36003
1,360050,1,36,59,36005
1,360050,2,35,60,36005
1,360050,3,36,63,36005
1,360050,4,35,61,36005
1,360050,5,35,61,36005
1,360050,6,34,61,36005
1,360050,7,35,64,36005
1,360050,8,34,63,36005
1,360050,9,35,62,36005
1,360050,10,37,59,36005
1,360050,11,37,57,36005
1,360050,12,39,54,36005
1,360050,13,39,53,36005
1,360050,14,39,50,36005
1,360050,15,40,50,36005
1,360050,16,40,49,36005
1,360050,17,39,51,36005
1,360050,18,38,54,36005
1,360050,19,38,56,36005
1,360050,20,37,55,36005
1,360050,21,37,60,36005
1,360050,22,36,61,36005
1,360050,23,36,60,36005
1,360050,24,36,60,36005
2,360050,1,33,67,36005
2,360050,2,33,64,36005
2,360050,3,33,67,36005
2,360050,4,32,68,36005
2,360050,5,33,65,36005
2,360050,6,32,68,36005
2,360050,7,32,67,36005
2,360050,8,32,66,36005
2,360050,9,33,71,36005
2,360050,10,34,70,36005
2,360050,11,35,67,36005
2,360050,12,35,66,36005
2,360050,13,36,65,36005
2,360050,14,37,64,36005
2,360050,15,38,63,36005
2,360050,16,37,63,36005
2,360050,17,37,62,36005
2,360050,18,37,65,36005
2,360050,19,36,61,36005
2,360050,20,37,62,36005
2,360050,21,36,64,36005
2,360050,22,35,64,36005
2,360050,23,36,63,36005
2,360050,24,34,62,36005
3,360050,1,43,59,36005
3,360050,2,42,57,36005
3,360050,3,42,62,36005
3,360050,4,41,62,36005
3,360050,5,41,63,36005
3,360050,6,41,64,36005
3,360050,7,41,64,36005
3,360050,8,41,61,36005
3,360050,9,44,62,36005
3,360050,10,45,59,36005
3,360050,11,45,51,36005
3,360050,12,49,51,36005
3,360050,13,51,47,36005
3,360050,14,51,44,36005
3,360050,15,51,43,36005
3,360050,16,51,43,36005
3,360050,17,51,45,36005
3,360050,18,48,49,36005
3,360050,19,46,52,36005
3,360050,20,48,53,36005
3,360050,21,46,55,36005
3,360050,22,46,57,36005
3,360050,23,45,54,36005
3,360050,24,44,60,36005
4,360050,1,51,62,36005
4,360050,2,51,60,36005
4,360050,3,49,65,36005
4,360050,4,50,64,36005
4,360050,5,49,64,36005
4,360050,6,48,65,36005
4,360050,7,49,63,36005
4,360050,8,50,59,36005
4,360050,9,52,57,36005
4,360050,10,54,53,36005
4,360050,11,55,50,36005
4,360050,12,57,47,36005
4,360050,13,58,45,36005
4,360050,14,59,45,36005
4,360050,15,60,43,36005
4,360050,16,59,44,36005
4,360050,17,58,46,36005
4,360050,18,57,52,36005
4,360050,19,56,51,36005
4,360050,20,55,52,36005
4,360050,21,54,55,36005
4,360050,22,53,59,36005
4,360050,23,53,56,36005
4,360050,24,52,58,36005
5,360050,1,58,58,36005
5,360050,2,58,59,36005
5,360050,3,57,61,36005
5,360050,4,57,63,36005
5,360050,5,57,62,36005
5,360050,6,56,66,36005
5,360050,7,58,63,36005
5,360050,8,59,59,36005
5,360050,9,61,56,36005
5,360050,10,64,50,36005
5,360050,11,65,47,36005
5,360050,12,66,46,36005
5,360050,13,67,47,36005
5,360050,14,68,42,36005
5,360050,15,69,41,36005
5,360050,16,68,43,36005
5,360050,17,67,45,36005
5,360050,18,66,46,36005
5,360050,19,67,49,36005
5,360050,20,64,51,36005
5,360050,21,61,57,36005
5,360050,22,61,57,36005
5,360050,23,61,57,36005
5,360050,24,60,57,36005
6,360050,1,71,67,36005
6,360050,2,71,67,36005
6,360050,3,69,71,36005
6,360050,4,69,72,36005
6,360050,5,69,72,36005
6,360050,6,70,71,36005
6,360050,7,71,70,36005
6,360050,8,72,66,36005
6,360050,9,75,61,36005
6,360050,10,76,59,36005
6,360050,11,78,54,36005
6,360050,12,80,52,36005
6,360050,13,79,50,36005
6,360050,14,81,48,36005
6,360050,15,82,48,36005
6,360050,16,79,55,36005
6,360050,17,79,52,36005
6,360050,18,78,54,36005
6,360050,19,76,57,36005
6,360050,20,77,58,36005
6,360050,21,74,63,36005
6,360050,22,74,65,36005
6,360050,23,73,63,36005
6,360050,24,72,66,36005
7,360050,1,74,74,36005
7,360050,2,74,74,36005
7,360050,3,73,75,36005
7,360050,4,72,78,36005
7,360050,5,72,77,36005
7,360050,6,72,78,36005
7,360050,7,73,76,36005
7,360050,8,74,72,36005
7,360050,9,76,69,36005
7,360050,10,77,67,36005
7,360050,11,78,62,36005
7,360050,12,79,59,36005
7,360050,13,80,60,36005
7,360050,14,81,56,36005
7,360050,15,81,56,36005
7,360050,16,81,57,36005
7,360050,17,81,58,36005
7,360050,18,79,64,36005
7,360050,19,78,65,36005
7,360050,20,78,65,36005
7,360050,21,76,69,36005
7,360050,22,76,71,36005
7,360050,23,75,70,36005
7,360050,24,75,72,36005
8,360050,1,77,69,36005
8,360050,2,76,69,36005
8,360050,3,75,72,36005
8,360050,4,75,75,36005
8,360050,5,75,74,36005
8,360050,6,74,75,36005
8,360050,7,75,73,36005
8,360050,8,76,72,36005
8,360050,9,78,66,36005
8,360050,10,79,62,36005
8,360050,11,80,60,36005
8,360050,12,82,57,36005
8,360050,13,83,55,36005
8,360050,14,83,55,36005
8,360050,15,83,55,36005
8,360050,16,82,57,36005
8,360050,17,81,59,36005
8,360050,18,80,62,36005
8,360050,19,78,67,36005
8,360050,20,79,66,36005
8,360050,21,78,69,36005
8,360050,22,78,69,36005
8,360050,23,78,68,36005
8,360050,24,77,70,36005
9,360050,1,71,70,36005
9,360050,2,70,70,36005
9,360050,3,69,71,36005
9,360050,4,69,71,36005
9,360050,5,68,72,36005
9,360050,6,68,72,36005
9,360050,7,69,72,36005
9,360050,8,70,70,36005
9,360050,9,72,64,36005
9,360050,10,74,59,36005
9,360050,11,74,56,36005
9,360050,12,75,57,36005
9,360050,13,76,57,36005
9,360050,14,76,55,36005
9,360050,15,77,54,36005
9,360050,16,77,54,36005
9,360050,17,76,56,36005
9,360050,18,75,59,36005
9,360050,19,74,67,36005
9,360050,20,73,62,36005
9,360050,21,72,60,36005
9,360050,22,71,70,36005
9,360050,23,71,68,36005
9,360050,24,70,70,36005
10,360050,1,62,72,36005
10,360050,2,62,71,36005
10,360050,3,61,75,36005
10,360050,4,61,74,36005
10,360050,5,60,74,36005
10,360050,6,61,76,36005
10,360050,7,61,75,36005
10,360050,8,62,72,36005
10,360050,9,64,69,36005
10,360050,10,64,67,36005
10,360050,11,65,63,36005
10,360050,12,67,59,36005
10,360050,13,68,58,36005
10,360050,14,68,56,36005
10,360050,15,69,57,36005
10,360050,16,68,58,36005
10,360050,17,68,59,36005
10,360050,18,66,64,36005
10,360050,19,66,69,36005
10,360050,20,65,66,36005
10,360050,21,64,69,36005
10,360050,22,63,70,36005
10,360050,23,63,69,36005
10,360050,24,62,72,36005
11,360050,1,47,58,36005
11,360050,2,47,58,36005
11,360050,3,46,59,36005
11,360050,4,46,60,36005
11,360050,5,46,60,36005
11,360050,6,46,62,36005
11,360050,7,46,61,36005
11,360050,8,46,60,36005
11,360050,9,48,58,36005
11,360050,10,49,53,36005
11,360050,11,50,52,36005
11,360050,12,53,50,36005
11,360050,13,53,47,36005
11,360050,14,53,45,36005
11,360050,15,53,48,36005
11,360050,16,52,46,36005
11,360050,17,52,45,36005
11,360050,18,50,48,36005
11,360050,19,50,49,36005
11,360050,20,50,48,36005
11,360050,21,49,51,36005
11,360050,22,49,54,36005
11,360050,23,48,54,36005
11,360050,24,48,56,36005
12,360050,1,43,61,36005
12,360050,2,44,60,36005
12,360050,3,43,65,36005
12,360050,4,42,67,36005
12,360050,5,43,66,36005
12,360050,6,43,69,36005
12,360050,7,43,69,36005
12,360050,8,43,66,36005
12,360050,9,44,64,36005
12,360050,10,44,64,36005
12,360050,11,45,60,36005
12,360050,12,47,58,36005
12,360050,13,47,58,36005
12,360050,14,48,54,36005
12,360050,15,48,54,36005
12,360050,16,48,55,36005
12,360050,17,47,54,36005
12,360050,18,47,57,36005
12,360050,19,46,56,36005
12,360050,20,46,56,36005
12,360050,21,45,62,36005
12,360050,22,44,61,36005
12,360050,23,45,60,36005
12,360050,24,45,62,36005
1,360070,1,23,85,36007
1,360070,2,23,85,36007
1,360070,3,23,85,36007
1,360070,4,25,86,36007
1,360070,5,22,85,36007
1,360070,6,23,85,36007
1,360070,7,24,85,36007
1,360070,8,23,85,36007
1,360070,9,22,85,36007
1,360070,10,24,82,36007
1,360070,11,24,80,36007
1,360070,12,24,78,36007
1,360070,13,26,76,36007
1,360070,14,26,75,36007
1,360070,15,26,75,36007
1,360070,16,25,76,36007
1,360070,17,26,79,36007
1,360070,18,26,80,36007
1,360070,19,25,82,36007
1,360070,20,24,82,36007
1,360070,21,23,83,36007
1,360070,22,23,85,36007
1,360070,23,24,85,36007
1,360070,24,24,85,36007
2,360070,1,21,75,36007
2,360070,2,22,75,36007
2,360070,3,21,81,36007
2,360070,4,21,83,36007
2,360070,5,21,84,36007
2,360070,6,20,82,36007
2,360070,7,20,83,36007
2,360070,8,22,83,36007
2,360070,9,22,82,36007
2,360070,10,24,82,36007
2,360070,11,24,79,36007
2,360070,12,26,76,36007
2,360070,13,26,76,36007
2,360070,14,27,74,36007
2,360070,15,27,75,36007
2,360070,16,26,71,36007
2,360070,17,26,71,36007
2,360070,18,24,74,36007
2,360070,19,25,73,36007
2,360070,20,25,70,36007
2,360070,21,23,72,36007
2,360070,22,22,75,36007
2,360070,23,23,74,36007
2,360070,24,21,77,36007
3,360070,1,35,70,36007
3,360070,2,34,70,36007
3,360070,3,31,71,36007
3,360070,4,30,73,36007
3,360070,5,30,77,36007
3,360070,6,30,74,36007
3,360070,7,30,74,36007
3,360070,8,31,75,36007
3,360070,9,35,70,36007
3,360070,10,35,69,36007
3,360070,11,37,65,36007
3,360070,12,38,66,36007
3,360070,13,39,62,36007
3,360070,14,41,59,36007
3,360070,15,42,59,36007
3,360070,16,42,57,36007
3,360070,17,40,58,36007
3,360070,18,38,66,36007
3,360070,19,37,66,36007
3,360070,20,36,62,36007
3,360070,21,34,62,36007
3,360070,22,33,67,36007
3,360070,23,32,68,36007
3,360070,24,33,69,36007
4,360070,1,42,73,36007
4,360070,2,41,75,36007
4,360070,3,40,79,36007
4,360070,4,39,80,36007
4,360070,5,37,83,36007
4,360070,6,38,83,36007
4,360070,7,40,82,36007
4,360070,8,41,78,36007
4,360070,9,44,73,36007
4,360070,10,46,71,36007
4,360070,11,48,68,36007
4,360070,12,46,70,36007
4,360070,13,48,66,36007
4,360070,14,49,60,36007
4,360070,15,48,66,36007
4,360070,16,50,63,36007
4,360070,17,49,65,36007
4,360070,18,46,70,36007
4,360070,19,46,71,36007
4,360070,20,45,67,36007
4,360070,21,42,71,36007
4,360070,22,42,73,36007
4,360070,23,40,77,36007
4,360070,24,40,75,36007
5,360070,1,47,81,36007
5,360070,2,48,80,36007
5,360070,3,48,82,36007
5,360070,4,48,85,36007
5,360070,5,46,86,36007
5,360070,6,48,86,36007
5,360070,7,49,81,36007
5,360070,8,51,77,36007
5,360070,9,55,70,36007
5,360070,10,57,67,36007
5,360070,11,58,63,36007
5,360070,12,58,62,36007
5,360070,13,59,61,36007
5,360070,14,61,56,36007
5,360070,15,62,60,36007
5,360070,16,57,64,36007
5,360070,17,58,61,36007
5,360070,18,61,62,36007
5,360070,19,55,70,36007
5,360070,20,55,68,36007
5,360070,21,52,73,36007
5,360070,22,51,77,36007
5,360070,23,50,77,36007
5,360070,24,52,77,36007
6,360070,1,63,84,36007
6,360070,2,63,83,36007
6,360070,3,61,88,36007
6,360070,4,60,89,36007
6,360070,5,60,91,36007
6,360070,6,61,90,36007
6,360070,7,63,86,36007
6,360070,8,63,84,36007
6,360070,9,67,78,36007
6,360070,10,69,72,36007
6,360070,11,70,67,36007
6,360070,12,71,64,36007
6,360070,13,73,61,36007
